province,district,PC_number,PS_number,Eng-Qutbuddin Hilal,Dr. Abdullah Abdullah,Zalmai Rassoul,Abdul Rahim Wardak,Quayum Karzai,Prof-Abdo Rabe Rasool Sayyaf,Dr. Mohammad Ashraf Ghani Ahmadzai,Mohammad Daoud Sultanzoy,Mohd. Shafiq Gul Agha Sherzai,Mohammad Nadir Naeem,Hedayat Amin Arsala,Total
KABUL,Estalef,113377,2,1,150,0,0,0,19,2,0,0,0,0,172
KABUL,Estalef,113377,3,2,50,0,0,0,6,0,0,0,0,0,58
KABUL,Estalef,113377,4,0,67,2,0,0,6,0,0,0,0,0,75
KABUL,Estalef,113378,1,13,331,6,0,0,28,5,1,0,0,0,384
KABUL,Estalef,113378,2,5,98,15,0,0,2,0,0,0,0,0,120
KABUL,Estalef,113379,1,6,256,10,0,0,40,10,1,0,0,0,323
KABUL,Estalef,113379,2,3,195,3,0,0,18,1,0,0,0,0,220
KABUL,Estalef,113380,1,16,226,8,0,0,48,10,0,1,0,0,309
KABUL,Estalef,113380,2,12,166,5,1,0,45,9,0,0,0,0,238
KABUL,Estalef,113380,3,22,172,4,0,0,33,7,0,1,0,0,239
KABUL,Estalef,113380,4,16,136,4,0,0,24,8,1,0,0,0,189
KABUL,Estalef,113380,5,6,49,3,0,0,10,0,0,0,0,0,68
KABUL,Estalef,113380,6,2,37,0,0,0,15,0,0,0,0,0,54
KABUL,Estalef,113380,7,1,17,2,0,1,21,0,0,0,0,0,42
KABUL,Qarabagh,114359,1,22,50,16,0,0,156,112,1,1,0,1,359
KABUL,Qarabagh,114359,2,6,26,4,1,1,223,94,0,0,1,2,358
KABUL,Qarabagh,114360,1,6,36,7,0,0,118,118,0,0,0,0,285
KABUL,Qarabagh,114360,2,7,28,14,0,2,121,105,1,0,1,1,280
KABUL,Qarabagh,114360,3,8,21,17,0,0,87,90,0,2,1,0,226
KABUL,Qarabagh,114360,4,1,15,0,0,0,122,108,0,0,0,0,246
KABUL,Qarabagh,114360,5,1,3,9,0,3,214,51,0,0,1,1,283
KABUL,Qarabagh,114360,6,0,0,2,0,0,13,82,0,1,0,0,98
KABUL,Qarabagh,114361,1,14,322,2,0,0,87,72,0,1,0,0,498
KABUL,Qarabagh,114361,2,0,102,0,0,0,25,5,1,0,0,0,133
KABUL,Qarabagh,114362,1,101,287,21,0,2,73,75,2,0,1,0,562
KABUL,Qarabagh,114362,2,2,52,11,0,0,6,2,0,0,0,0,73
KABUL,Qarabagh,114363,1,20,437,10,0,2,73,44,1,0,0,1,588
KABUL,Qarabagh,114363,2,10,362,10,0,0,70,53,0,1,0,0,506
KABUL,Qarabagh,114363,3,0,65,3,0,0,4,0,0,0,0,0,72
KABUL,Qarabagh,114364,1,58,13,17,0,1,35,147,2,3,1,1,278
KABUL,Qarabagh,114364,2,45,27,21,1,0,25,153,0,0,0,3,275
KABUL,Qarabagh,114364,3,50,25,17,0,3,35,154,0,3,0,0,287
KABUL,Qarabagh,114364,4,0,1,1,0,1,71,16,0,0,0,0,90
KABUL,Qarabagh,114364,5,9,1,4,0,0,62,34,0,1,0,0,111
KABUL,Qarabagh,114365,1,48,179,7,0,0,98,124,1,1,0,0,458
KABUL,Qarabagh,114365,2,26,159,17,0,0,116,155,1,2,0,1,477
KABUL,Qarabagh,114365,3,1,43,0,1,0,10,11,0,0,0,0,66
KABUL,Qarabagh,114365,4,2,71,3,0,0,18,4,0,0,0,0,98
KABUL,Qarabagh,114366,1,20,57,5,0,0,67,68,0,18,1,0,236
KABUL,Qarabagh,114366,2,23,48,4,0,0,44,67,0,12,0,0,198
KABUL,Qarabagh,114366,3,3,49,7,0,0,41,20,1,0,0,0,121
KABUL,Qarabagh,114366,4,9,13,5,0,0,34,57,1,5,0,0,124
KABUL,Qarabagh,114367,1,32,216,17,0,2,18,71,3,1,0,0,360
KABUL,Qarabagh,114367,2,23,212,18,0,1,76,86,2,4,1,0,423
KABUL,Qarabagh,114367,3,13,199,10,0,0,45,77,3,1,0,1,349
KABUL,Qarabagh,114367,4,0,81,0,0,0,12,18,1,0,0,0,112
KABUL,Qarabagh,114367,5,0,34,2,0,0,6,5,0,0,0,0,47
KABUL,Qarabagh,114368,1,31,240,13,0,1,135,154,0,1,0,1,576
KABUL,Qarabagh,114368,2,22,191,21,0,0,113,99,0,0,0,0,446
KABUL,Qarabagh,114368,3,7,173,18,0,0,46,50,0,0,1,1,296
KABUL,Qarabagh,114369,1,25,230,2,0,0,44,6,0,1,0,0,308
KABUL,Qarabagh,114369,2,35,226,3,0,0,60,5,2,0,1,0,332
KABUL,Qarabagh,114369,3,24,200,6,0,0,62,4,0,0,0,1,297
KABUL,Qarabagh,114369,4,11,65,3,0,0,2,0,0,0,0,0,81
KABUL,Qarabagh,114369,5,89,142,0,0,0,6,1,0,0,0,0,238
KABUL,Qarabagh,114370,1,8,290,6,0,0,23,24,0,0,0,0,351
KABUL,Qarabagh,114370,2,11,251,8,0,0,15,14,0,0,0,0,299
KABUL,Qarabagh,114371,1,19,62,13,0,0,21,18,1,0,0,2,136
KABUL,Qarabagh,114371,2,16,65,6,1,0,12,19,0,0,0,0,119
KABUL,Qarabagh,114371,3,16,76,6,0,0,22,22,0,0,0,1,143
KABUL,Qarabagh,114371,4,0,5,0,0,0,1,1,1,0,0,1,9
KABUL,Qarabagh,114371,5,0,1,0,0,0,1,4,0,0,0,0,6
KABUL,Qarabagh,114371,6,0,14,1,0,0,4,0,0,0,0,0,19
KABUL,Qarabagh,114372,1,19,138,22,0,0,34,21,1,4,0,0,239
KABUL,Qarabagh,114372,2,3,164,14,0,0,27,28,2,0,0,0,238
KABUL,Qarabagh,114372,3,0,28,2,0,0,3,4,0,2,0,0,39
KABUL,Qarabagh,114372,4,2,23,3,0,0,0,4,0,0,0,0,32
KABUL,Qarabagh,114373,1,6,86,32,0,1,64,158,0,0,0,0,347
KABUL,Qarabagh,114373,2,10,100,19,0,0,60,157,1,2,1,0,350
KABUL,Qarabagh,114373,3,4,94,17,0,0,41,80,0,0,0,0,236
KABUL,Qarabagh,114373,4,0,13,27,0,0,1,2,3,0,0,0,46
KABUL,Qarabagh,114373,5,0,10,42,0,0,2,3,1,0,0,0,58
KABUL,Qarabagh,114373,6,0,53,1,0,0,13,3,0,0,1,0,71
KABUL,Qarabagh,114547,1,21,81,52,1,2,30,96,0,1,1,0,285
KABUL,Qarabagh,114547,2,35,69,39,0,1,38,103,2,2,0,2,291
KABUL,Qarabagh,114547,3,0,49,13,0,0,7,57,3,0,0,0,129
KABUL,Qarabagh,114548,1,77,108,5,0,0,72,74,0,2,0,0,338
KABUL,Qarabagh,114548,2,66,135,14,0,0,106,78,0,1,1,0,401
KABUL,Qarabagh,114548,3,3,50,2,0,0,37,12,0,0,0,0,104
KABUL,Qarabagh,114549,1,10,72,6,0,0,37,72,0,1,0,0,198
KABUL,Qarabagh,114549,2,6,63,3,0,2,51,124,0,2,0,1,252
KABUL,Qarabagh,114549,3,0,88,1,0,0,21,61,0,0,0,0,171
KABUL,Surobi,115476,1,42,263,32,0,0,101,150,0,2,0,0,590
KABUL,Surobi,115476,2,36,25,21,0,1,13,196,0,0,0,1,293
KABUL,Surobi,115476,3,62,64,28,0,2,24,386,1,4,0,2,573
KABUL,Surobi,115477,1,32,27,30,0,0,10,485,1,2,6,1,594
KABUL,Surobi,115477,2,82,66,40,0,0,49,301,1,5,0,0,544
KABUL,Surobi,115477,3,48,15,47,0,1,17,442,0,6,1,0,577
KABUL,Surobi,115477,4,19,4,24,0,1,6,436,0,11,2,1,504
KABUL,Surobi,115477,5,2,6,27,0,2,0,452,0,0,1,0,490
KABUL,Surobi,115478,1,4,61,73,0,0,18,412,0,1,0,0,569
KABUL,Surobi,115478,2,5,9,83,0,0,9,474,0,1,0,0,581
KABUL,Surobi,115479,1,46,8,47,0,2,7,403,0,9,1,19,542
KABUL,Surobi,115479,2,35,13,19,2,1,7,439,0,12,0,20,548
KABUL,Surobi,115479,3,6,3,142,0,0,0,213,0,13,0,8,385
KABUL,Surobi,115480,1,3,0,1,0,0,0,395,0,0,0,16,415
KABUL,Surobi,115480,2,13,0,10,0,2,0,569,0,0,1,0,595
KABUL,Surobi,115481,1,27,25,20,0,0,18,460,0,3,0,3,556
KABUL,Surobi,115481,2,57,10,23,0,0,25,311,0,2,0,0,428
KABUL,Surobi,115481,3,25,17,17,0,0,93,333,3,8,0,0,496
KABUL,Surobi,115483,1,7,35,72,0,3,1,358,2,36,74,0,588
KABUL,Surobi,115483,2,31,54,35,0,0,25,331,1,8,1,2,488
KABUL,Surobi,115483,3,36,75,23,0,0,12,293,2,6,0,0,447
KABUL,Surobi,115483,4,22,0,0,0,0,0,35,0,0,15,0,72
KABUL,Surobi,115483,5,6,6,0,0,0,1,86,0,0,0,0,99
KABUL,Surobi,115483,6,15,0,8,0,0,24,262,0,0,0,0,309
KABUL,Surobi,115484,1,45,53,22,0,0,15,208,5,8,0,1,357
KABUL,Surobi,115484,2,31,57,31,0,0,14,227,1,5,0,0,366
KABUL,Surobi,115484,3,36,42,11,0,0,15,126,1,0,0,2,233
KABUL,Surobi,115484,4,16,12,2,0,0,0,274,0,12,0,0,316
KABUL,Surobi,115485,1,49,12,54,0,1,40,423,0,2,0,3,584
KABUL,Surobi,115485,2,32,18,66,1,0,51,416,0,3,0,2,589
KABUL,Surobi,115485,3,46,9,26,0,1,32,469,0,1,0,8,592
KABUL,Surobi,115515,1,31,37,15,0,1,79,353,0,3,1,5,525
KABUL,Surobi,115515,2,17,10,0,0,0,447,82,0,2,0,1,559
KABUL,Surobi,115516,1,8,2,5,0,0,6,272,0,0,0,0,293
KABUL,Surobi,115516,2,4,6,0,0,0,0,503,0,0,0,0,513
KABUL,Surobi,115517,1,1,17,6,0,0,6,238,0,0,0,0,268
KABUL,Surobi,115517,2,2,22,187,0,0,10,362,1,1,0,0,585
KABUL,Surobi,115550,1,33,27,52,0,0,1,35,0,1,0,0,149
KABUL,Surobi,115550,2,21,14,68,0,0,1,23,0,2,0,0,129
KABUL,Surobi,115551,1,46,8,47,0,2,7,402,0,9,1,19,541
KABUL,Surobi,115551,2,35,13,17,2,0,6,442,0,12,0,20,547
KABUL,Surobi,115551,3,2,3,138,0,0,0,267,0,13,0,8,431
KABUL,Surobi,115552,1,27,16,110,0,0,18,334,0,95,0,0,600
KABUL,Surobi,115552,2,18,50,70,0,0,35,285,1,42,1,0,502
KABUL,Surobi,115552,3,57,15,20,0,0,18,370,0,87,0,0,567
HERAT,Hirat,3201001,1,3,375,37,0,0,80,91,1,3,0,0,590
HERAT,Hirat,3201001,2,3,325,47,0,1,106,106,0,2,0,1,591
HERAT,Hirat,3201001,3,5,342,34,1,1,93,109,2,2,2,0,591
HERAT,Hirat,3201001,4,1,372,38,0,0,89,88,0,3,0,1,592
HERAT,Hirat,3201001,5,1,350,43,0,2,50,83,4,2,0,0,535
HERAT,Hirat,3201001,6,1,288,47,1,0,41,76,3,0,0,0,457
HERAT,Hirat,3201001,7,1,219,18,0,1,27,59,1,0,0,0,326
HERAT,Hirat,3201001,8,0,260,21,0,1,39,47,2,2,3,0,375
HERAT,Hirat,3201001,9,0,360,47,0,2,59,104,5,1,0,1,579
HERAT,Hirat,3201001,10,1,286,60,0,0,103,119,2,3,0,1,575
HERAT,Hirat,3201001,11,1,121,19,0,0,38,39,1,0,0,0,219
HERAT,Hirat,3201002,1,6,360,41,0,1,82,15,1,2,0,0,508
HERAT,Hirat,3201002,2,2,336,36,0,2,96,110,1,3,0,0,586
HERAT,Hirat,3201002,3,1,307,54,0,1,112,106,3,3,1,0,588
HERAT,Hirat,3201002,4,4,403,39,0,1,34,98,2,0,1,0,582
HERAT,Hirat,3201002,5,0,155,27,0,0,57,50,1,6,1,1,298
HERAT,Hirat,3201002,6,0,71,11,0,0,26,32,3,1,0,0,144
HERAT,Hirat,3201002,7,0,190,19,0,0,23,53,0,1,1,0,287
HERAT,Hirat,3201002,8,5,394,37,0,1,45,86,5,1,1,2,577
HERAT,Hirat,3201002,9,0,190,19,0,0,23,53,0,1,1,0,287
HERAT,Hirat,3201003,1,0,249,22,0,0,39,36,3,1,2,1,353
HERAT,Hirat,3201003,2,2,266,24,0,0,50,31,1,2,1,0,377
HERAT,Hirat,3201003,3,1,365,15,0,0,57,32,3,1,0,0,474
HERAT,Hirat,3201003,4,0,315,27,0,1,54,37,8,1,0,0,443
HERAT,Hirat,3201003,5,0,457,33,2,0,45,50,0,0,0,0,587
HERAT,Hirat,3201004,1,1,345,46,1,3,121,63,0,4,0,0,584
HERAT,Hirat,3201004,2,4,343,50,2,0,110,70,2,2,2,0,585
HERAT,Hirat,3201004,3,0,326,49,2,0,117,74,4,4,1,0,577
HERAT,Hirat,3201004,4,4,353,36,1,1,112,65,3,9,0,0,584
HERAT,Hirat,3201004,5,3,390,35,0,0,100,46,0,1,1,1,577
HERAT,Hirat,3201004,6,1,356,43,0,0,101,65,3,3,1,0,573
HERAT,Hirat,3201004,7,3,380,34,2,1,101,63,0,1,2,1,588
HERAT,Hirat,3201004,8,6,336,50,0,0,112,58,0,7,0,0,569
HERAT,Hirat,3201004,9,1,245,47,1,0,91,65,0,2,1,0,453
HERAT,Hirat,3201004,10,3,128,24,0,0,31,48,1,0,0,1,236
HERAT,Hirat,3201004,11,0,36,10,0,0,15,6,0,3,0,0,70
HERAT,Hirat,3201004,12,0,40,1,0,0,9,6,0,0,0,0,56
HERAT,Hirat,3201004,13,0,18,2,0,0,6,9,0,1,0,0,36
HERAT,Hirat,3201005,1,5,341,54,0,0,99,86,3,1,2,0,591
HERAT,Hirat,3201005,2,2,351,32,0,0,94,103,2,2,0,0,586
HERAT,Hirat,3201005,3,5,355,57,0,0,70,96,1,2,0,0,586
HERAT,Hirat,3201005,4,5,331,57,0,0,102,87,2,1,1,1,587
HERAT,Hirat,3201005,5,2,174,29,0,0,18,52,2,3,0,0,280
HERAT,Hirat,3201005,6,0,176,31,0,0,31,30,4,0,0,0,272
HERAT,Hirat,3201005,7,0,152,18,0,0,25,35,2,1,0,0,233
HERAT,Hirat,3201005,8,1,130,18,0,0,24,28,1,0,1,0,203
HERAT,Hirat,3201008,1,0,498,40,0,0,14,40,1,2,1,0,596
HERAT,Hirat,3201008,2,0,492,24,0,0,26,45,2,4,0,1,594
HERAT,Hirat,3201008,3,1,503,22,0,2,21,28,3,2,1,0,583
HERAT,Hirat,3201008,4,0,474,29,0,0,25,38,3,2,1,0,572
HERAT,Hirat,3201008,5,0,484,44,1,0,23,40,2,3,1,0,598
HERAT,Hirat,3201008,6,0,426,38,0,0,34,49,2,5,0,0,554
HERAT,Hirat,3201009,1,1,470,36,1,0,25,57,0,1,1,0,592
HERAT,Hirat,3201009,2,0,479,34,0,1,31,40,1,1,1,1,589
HERAT,Hirat,3201009,3,0,477,28,0,0,26,49,2,0,0,1,583
HERAT,Hirat,3201009,4,0,400,33,0,0,24,22,3,2,0,0,484
HERAT,Hirat,3201009,5,0,458,22,0,0,9,39,5,0,0,1,534
HERAT,Hirat,3201009,6,1,467,30,0,1,19,23,6,0,0,2,549
HERAT,Hirat,3201009,7,1,483,28,0,1,7,27,5,0,1,0,553
HERAT,Hirat,3201009,8,1,284,21,0,0,13,35,2,1,1,1,359
HERAT,Hirat,3201010,1,2,388,33,0,0,62,99,3,5,0,1,593
HERAT,Hirat,3201010,2,3,444,31,0,0,59,43,1,1,0,1,583
HERAT,Hirat,3201010,3,1,449,25,0,0,52,57,2,4,0,0,590
HERAT,Hirat,3201010,4,2,414,34,0,0,50,87,2,2,3,2,596
HERAT,Hirat,3201010,5,0,462,41,0,0,19,50,3,2,0,0,577
HERAT,Hirat,3201010,6,0,476,26,0,1,22,46,4,2,2,0,579
HERAT,Hirat,3201010,7,0,498,23,0,0,22,35,6,0,1,1,586
HERAT,Hirat,3201010,8,1,481,24,1,2,19,48,5,0,1,0,582
HERAT,Hirat,3201010,9,0,467,23,0,0,16,54,2,1,2,0,565
HERAT,Hirat,3201010,10,2,333,32,0,1,76,60,0,6,1,0,511
HERAT,Hirat,3201010,11,0,78,15,1,0,17,25,1,1,0,0,138
HERAT,Hirat,3201010,12,2,101,12,0,0,13,18,0,1,0,1,148
HERAT,Hirat,3201011,1,1,380,39,2,0,77,92,2,2,0,0,595
HERAT,Hirat,3201011,2,3,402,22,1,1,64,87,2,3,0,1,586
HERAT,Hirat,3201011,3,1,429,34,0,0,36,83,1,6,1,0,591
HERAT,Hirat,3201011,4,1,365,40,0,0,83,94,3,1,0,0,587
HERAT,Hirat,3201011,5,2,346,40,1,1,88,107,4,1,0,0,590
HERAT,Hirat,3201011,6,4,380,44,0,0,70,92,0,3,1,0,594
HERAT,Hirat,3201011,7,0,436,40,0,2,39,71,4,1,0,0,593
HERAT,Hirat,3201011,8,1,430,36,0,0,47,76,0,2,1,0,593
HERAT,Hirat,3201011,9,2,392,50,0,1,58,60,6,7,1,3,580
HERAT,Hirat,3201011,10,1,264,35,0,0,57,92,0,2,0,0,451
HERAT,Hirat,3201012,1,0,401,31,1,0,70,68,2,3,1,0,577
HERAT,Hirat,3201012,2,4,389,47,0,0,65,74,2,6,0,0,587
HERAT,Hirat,3201012,3,4,363,46,0,0,85,88,2,3,0,0,591
HERAT,Hirat,3201012,4,0,340,29,0,0,51,52,2,3,0,0,477
HERAT,Hirat,3201012,5,2,286,32,0,0,43,42,3,0,0,0,408
HERAT,Hirat,3201012,6,1,246,34,0,0,29,31,1,0,0,1,343
HERAT,Hirat,3201012,7,0,91,11,0,0,17,25,0,0,0,0,144
HERAT,Hirat,3201013,1,1,345,38,0,0,109,98,2,1,0,0,594
HERAT,Hirat,3201013,2,4,336,37,0,0,123,88,2,0,0,0,590
HERAT,Hirat,3201013,3,0,318,41,0,2,37,61,2,2,0,1,464
HERAT,Hirat,3201013,4,0,338,49,1,0,123,73,2,0,0,0,586
HERAT,Hirat,3201013,5,1,338,43,0,0,63,92,3,2,0,0,542
HERAT,Hirat,3201013,6,1,153,26,0,0,61,62,1,2,0,0,306
HERAT,Hirat,3201013,7,1,113,24,0,0,43,50,1,0,0,0,232
HERAT,Hirat,3201014,1,1,395,36,0,1,100,38,2,1,0,1,575
HERAT,Hirat,3201014,2,2,380,43,0,0,114,38,1,3,1,0,582
HERAT,Hirat,3201014,3,0,366,42,0,1,117,41,0,5,1,0,573
HERAT,Hirat,3201014,4,4,437,30,0,0,52,41,3,1,2,2,572
HERAT,Hirat,3201014,5,0,424,32,0,2,46,54,15,0,1,1,575
HERAT,Hirat,3201014,6,1,394,36,0,0,91,36,4,5,0,3,570
HERAT,Hirat,3201014,7,2,428,47,1,0,48,41,6,2,0,3,578
HERAT,Hirat,3201014,8,2,432,42,1,0,58,44,1,0,5,0,585
HERAT,Hirat,3201015,1,6,376,35,0,0,106,39,0,2,1,2,567
HERAT,Hirat,3201015,2,5,379,28,3,2,125,46,1,1,2,0,592
HERAT,Hirat,3201015,3,2,359,40,0,1,126,49,0,1,0,0,578
HERAT,Hirat,3201015,4,0,440,37,1,1,53,46,3,2,1,1,585
HERAT,Hirat,3201015,5,4,416,32,1,1,61,49,4,5,3,2,578
HERAT,Hirat,3201015,6,0,428,33,3,1,51,56,4,1,2,1,580
HERAT,Hirat,3201015,7,4,284,31,1,1,94,69,4,1,2,1,492
HERAT,Hirat,3201016,1,0,197,27,0,0,61,41,0,3,0,0,329
HERAT,Hirat,3201016,2,3,370,53,0,0,90,66,2,1,0,1,586
HERAT,Hirat,3201016,3,3,365,51,0,0,98,60,2,2,0,1,582
HERAT,Hirat,3201016,4,2,358,49,1,1,98,74,2,5,0,0,590
HERAT,Hirat,3201016,5,0,398,49,0,0,58,61,2,0,0,1,569
HERAT,Hirat,3201016,6,0,419,39,0,0,43,64,4,3,0,1,573
HERAT,Hirat,3201016,7,0,433,41,0,0,55,51,2,0,0,0,582
HERAT,Hirat,3201016,8,1,364,46,0,0,93,76,1,5,1,0,587
HERAT,Hirat,3201017,1,4,334,65,0,3,62,104,1,0,0,1,574
HERAT,Hirat,3201017,2,1,363,54,0,2,66,75,3,6,0,1,571
HERAT,Hirat,3201017,3,6,389,38,1,1,62,69,2,2,0,0,570
HERAT,Hirat,3201017,4,5,391,53,1,0,58,64,1,2,1,3,579
HERAT,Hirat,3201017,5,0,388,45,2,1,29,80,6,2,3,1,557
HERAT,Hirat,3201017,6,0,402,31,1,1,18,87,3,2,2,4,551
HERAT,Hirat,3201017,7,5,359,39,2,4,32,100,2,0,4,0,547
HERAT,Hirat,3201017,8,3,397,36,3,5,17,103,4,0,3,1,572
HERAT,Hirat,3201017,9,4,259,36,0,1,65,80,1,5,1,0,452
HERAT,Hirat,3201017,11,3,222,33,0,1,41,76,2,3,0,0,381
HERAT,Hirat,3201017,12,0,94,10,1,1,10,48,1,1,0,0,166
HERAT,Hirat,3201017,13,0,144,7,0,0,19,32,3,0,1,0,206
HERAT,Hirat,3201018,1,1,347,29,0,2,127,59,2,3,2,8,580
HERAT,Hirat,3201018,2,4,372,30,1,1,115,64,4,2,0,0,593
HERAT,Hirat,3201018,3,5,347,27,0,1,130,77,1,2,0,0,590
HERAT,Hirat,3201018,4,5,355,32,0,1,119,70,3,4,1,2,592
HERAT,Hirat,3201018,5,2,383,21,0,0,78,64,3,2,0,1,554
HERAT,Hirat,3201018,6,1,398,17,1,2,91,55,7,0,1,1,574
HERAT,Hirat,3201018,7,3,407,25,0,0,94,46,2,4,0,1,582
HERAT,Hirat,3201018,8,0,413,31,1,1,60,57,9,2,1,0,575
HERAT,Hirat,3201019,1,2,290,99,0,1,60,106,1,5,1,1,566
HERAT,Hirat,3201019,2,10,244,137,0,0,67,102,2,8,0,3,573
HERAT,Hirat,3201019,3,1,70,32,0,0,17,20,0,3,0,0,143
HERAT,Hirat,3201019,4,0,247,46,0,0,33,63,5,2,0,3,399
HERAT,Hirat,3201019,5,1,294,58,0,0,28,81,7,2,0,5,476
HERAT,Hirat,3201019,6,0,231,62,0,0,30,69,1,1,0,2,396
HERAT,Hirat,3201020,1,1,375,16,0,5,38,45,2,3,0,1,486
HERAT,Hirat,3201020,2,0,360,33,0,0,44,31,6,0,1,1,476
HERAT,Hirat,3201020,3,0,326,14,1,0,28,35,3,2,2,0,411
HERAT,Hirat,3201020,4,0,304,16,2,0,23,19,2,1,1,3,371
HERAT,Hirat,3201020,5,0,365,30,2,2,37,25,3,2,0,2,468
HERAT,Hirat,3201021,1,3,358,33,1,1,108,83,0,2,2,1,592
HERAT,Hirat,3201021,2,2,369,41,0,0,98,75,1,4,0,0,590
HERAT,Hirat,3201021,3,4,354,49,0,1,110,56,0,3,0,0,577
HERAT,Hirat,3201021,4,3,364,37,2,0,97,68,1,2,0,0,574
HERAT,Hirat,3201021,5,3,367,34,0,1,96,63,1,3,2,0,570
HERAT,Hirat,3201021,6,1,299,37,0,1,106,62,0,5,0,2,513
HERAT,Hirat,3201022,1,1,323,62,0,0,71,124,3,1,0,1,586
HERAT,Hirat,3201022,2,3,300,38,0,0,88,151,2,6,0,0,588
HERAT,Hirat,3201022,3,1,330,60,0,2,62,134,3,0,1,0,593
HERAT,Hirat,3201022,4,0,26,7,0,0,2,7,0,1,0,0,43
HERAT,Hirat,3201022,5,1,350,59,0,0,49,111,2,5,0,0,577
HERAT,Hirat,3201022,6,0,360,59,0,0,43,113,2,3,0,0,580
HERAT,Hirat,3201022,7,1,201,53,0,0,53,93,1,5,0,0,407
HERAT,Hirat,3201022,8,2,335,54,0,2,59,128,2,4,0,0,586
HERAT,Hirat,3201022,9,2,159,47,0,0,55,76,3,0,0,0,342
HERAT,Hirat,3201023,1,1,362,30,0,0,66,116,1,2,0,0,578
HERAT,Hirat,3201023,2,3,356,37,1,2,70,106,5,2,0,1,583
HERAT,Hirat,3201023,3,0,25,8,0,0,12,18,0,0,0,0,63
HERAT,Hirat,3201023,4,1,372,40,0,2,37,104,3,1,2,0,562
HERAT,Hirat,3201023,5,0,404,36,0,2,40,93,2,1,0,2,580
HERAT,Hirat,3201023,6,1,390,32,0,1,37,95,5,1,1,3,566
HERAT,Hirat,3201023,7,1,393,31,0,0,37,97,5,1,1,3,569
HERAT,Hirat,3201023,8,0,144,33,1,0,19,54,3,2,1,0,257
HERAT,Hirat,3201023,9,2,375,48,0,0,58,96,2,2,0,0,583
HERAT,Hirat,3201023,10,1,23,5,0,0,7,18,0,1,0,1,56
HERAT,Hirat,3201025,1,4,421,29,0,0,78,52,2,0,0,0,586
HERAT,Hirat,3201025,2,4,419,28,0,0,69,74,2,0,0,0,596
HERAT,Hirat,3201025,3,3,405,28,0,0,86,74,0,1,0,1,598
HERAT,Hirat,3201025,4,2,377,44,0,1,83,78,1,6,0,0,592
HERAT,Hirat,3201025,5,1,444,27,0,0,43,43,3,0,0,2,563
HERAT,Hirat,3201025,6,1,457,27,0,1,28,66,3,0,1,2,586
HERAT,Hirat,3201025,7,1,489,32,0,1,54,66,2,2,0,2,649
HERAT,Hirat,3201025,8,4,443,36,0,2,44,53,0,4,0,2,588
HERAT,Hirat,3201025,9,1,110,19,1,0,37,24,0,1,1,0,194
HERAT,Hirat,3201026,1,1,340,33,0,0,107,96,3,2,0,1,583
HERAT,Hirat,3201026,2,5,362,28,0,1,96,94,1,0,0,1,588
HERAT,Hirat,3201026,3,0,424,21,0,0,66,70,5,0,0,0,586
HERAT,Hirat,3201026,4,2,425,23,0,2,71,48,5,2,1,1,580
HERAT,Hirat,3201026,5,2,340,34,0,0,108,97,3,2,1,2,589
HERAT,Hirat,3201026,6,0,388,28,1,1,92,72,5,0,1,0,588
HERAT,Hirat,3201026,7,2,154,26,0,0,70,63,1,0,0,0,316
HERAT,Hirat,3201026,8,3,310,44,0,0,120,90,3,3,1,1,575
HERAT,Hirat,3201027,1,0,388,36,1,0,76,77,2,2,0,3,585
HERAT,Hirat,3201027,2,0,402,37,0,0,70,65,1,5,2,1,583
HERAT,Hirat,3201027,3,1,393,36,0,0,77,61,2,5,1,0,576
HERAT,Hirat,3201027,4,1,443,38,0,0,60,39,4,3,0,1,589
HERAT,Hirat,3201027,5,2,208,20,0,0,35,23,1,1,0,0,290
HERAT,Hirat,3201027,6,0,433,21,0,2,58,60,2,0,2,1,579
HERAT,Hirat,3201027,7,1,200,60,0,0,64,60,1,5,0,0,391
HERAT,Hirat,3201027,8,0,431,29,1,2,60,53,0,2,2,0,580
HERAT,Hirat,3201027,9,2,122,24,1,0,31,44,2,3,1,0,230
HERAT,Hirat,3201027,10,0,62,4,1,0,8,6,1,2,0,0,84
HERAT,Hirat,3201028,1,4,373,35,0,2,93,90,2,2,1,0,602
HERAT,Hirat,3201028,4,5,439,31,0,0,96,90,4,7,1,0,673
HERAT,Hirat,3201028,5,2,400,28,3,0,56,83,10,2,1,2,587
HERAT,Hirat,3201028,6,2,377,21,2,1,41,95,5,2,2,0,548
HERAT,Hirat,3201028,7,2,408,28,1,2,64,66,1,2,1,1,576
HERAT,Hirat,3201028,8,1,455,38,0,0,64,84,4,4,3,1,654
HERAT,Hirat,3201028,9,0,16,2,0,0,7,0,0,1,0,0,26
HERAT,Hirat,3201029,1,3,370,40,0,1,125,43,1,4,0,1,588
HERAT,Hirat,3201029,2,3,359,50,0,3,105,52,1,4,1,1,579
HERAT,Hirat,3201029,3,3,375,30,1,1,113,57,3,3,0,0,586
HERAT,Hirat,3201029,4,1,290,34,0,0,56,33,4,2,0,0,420
HERAT,Hirat,3201029,5,0,339,19,0,1,50,34,0,1,0,3,447
HERAT,Hirat,3201029,6,0,363,25,0,0,46,41,2,1,0,0,478
HERAT,Hirat,3201030,1,2,349,61,0,1,96,67,7,0,4,1,588
HERAT,Hirat,3201030,2,2,338,60,0,2,105,69,2,3,0,4,585
