Province,District,PollingCenter,provId,distId,PC Code,psId,TotalVoters,TotalMale,TotalFemale,Kochi,Gender,PS #,voters
PARWAN,BAGRAM,Shafaq Shaheed High School,03,0302,0302050,0302050-01,2500,1792,708,1,M,01,400
PARWAN,BAGRAM,Shafaq Shaheed High School,03,0302,0302050,0302050-02,2500,1792,708,1,M,02,400
PARWAN,BAGRAM,Shafaq Shaheed High School,03,0302,0302050,0302050-03,2500,1792,708,1,M,03,400
PARWAN,BAGRAM,Shafaq Shaheed High School,03,0302,0302050,0302050-04,2500,1792,708,1,M,04,296
PARWAN,BAGRAM,Shafaq Shaheed High School,03,0302,0302050,0302050-05,2500,1792,708,1,M,05,296
PARWAN,BAGRAM,Shafaq Shaheed High School,03,0302,0302050,0302050-06,2500,1792,708,1,F,06,354
PARWAN,BAGRAM,Shafaq Shaheed High School,03,0302,0302050,0302050-07,2500,1792,708,1,F,07,354
PARWAN,BAGRAM,Mullah Mohammad Shaheed School and Tonchi Mosque,03,0302,0302051,0302051-01,1475,1039,436,3,M,01,400
PARWAN,BAGRAM,Mullah Mohammad Shaheed School and Tonchi Mosque,03,0302,0302051,0302051-02,1475,1039,436,3,M,02,320
PARWAN,BAGRAM,Mullah Mohammad Shaheed School and Tonchi Mosque,03,0302,0302051,0302051-03,1475,1039,436,3,M,03,319
PARWAN,BAGRAM,Mullah Mohammad Shaheed School and Tonchi Mosque,03,0302,0302051,0302051-04,1475,1039,436,3,F,04,218
PARWAN,BAGRAM,Mullah Mohammad Shaheed School and Tonchi Mosque,03,0302,0302051,0302051-05,1475,1039,436,3,F,05,218
PARWAN,BAGRAM,Yorchi Jame Mosque,03,0302,0302052,0302052-01,1246,935,311,0,M,01,400
PARWAN,BAGRAM,Yorchi Jame Mosque,03,0302,0302052,0302052-02,1246,935,311,0,M,02,268
PARWAN,BAGRAM,Yorchi Jame Mosque,03,0302,0302052,0302052-03,1246,935,311,0,M,03,267
PARWAN,BAGRAM,Yorchi Jame Mosque,03,0302,0302052,0302052-04,1246,935,311,0,F,04,311
PARWAN,BAGRAM,Qalla e Malik High School,03,0302,0302053,0302053-01,1056,609,447,0,M,01,305
PARWAN,BAGRAM,Qalla e Malik High School,03,0302,0302053,0302053-02,1056,609,447,0,M,02,304
PARWAN,BAGRAM,Qalla e Malik High School,03,0302,0302053,0302053-03,1056,609,447,0,F,03,224
PARWAN,BAGRAM,Qalla e Malik High School,03,0302,0302053,0302053-04,1056,609,447,0,F,04,223
PARWAN,BAGRAM,Abdul Sattar Shaheed High School,03,0302,0302054,0302054-01,2269,1546,723,1,M,01,400
PARWAN,BAGRAM,Abdul Sattar Shaheed High School,03,0302,0302054,0302054-02,2269,1546,723,1,M,02,400
PARWAN,BAGRAM,Abdul Sattar Shaheed High School,03,0302,0302054,0302054-03,2269,1546,723,1,M,03,373
PARWAN,BAGRAM,Abdul Sattar Shaheed High School,03,0302,0302054,0302054-04,2269,1546,723,1,M,04,373
PARWAN,BAGRAM,Abdul Sattar Shaheed High School,03,0302,0302054,0302054-05,2269,1546,723,1,F,05,362
PARWAN,BAGRAM,Abdul Sattar Shaheed High School,03,0302,0302054,0302054-06,2269,1546,723,1,F,06,361
PARWAN,BAGRAM,Deh Mullah Mosque,03,0302,0302055,0302055-01,1083,780,303,0,M,01,390
PARWAN,BAGRAM,Deh Mullah Mosque,03,0302,0302055,0302055-02,1083,780,303,0,M,02,390
PARWAN,BAGRAM,Deh Mullah Mosque,03,0302,0302055,0302055-03,1083,780,303,0,F,03,303
PARWAN,BAGRAM,Aziz Rahman Shah School,03,0302,0302056,0302056-01,2243,1580,663,1,M,01,400
PARWAN,BAGRAM,Aziz Rahman Shah School,03,0302,0302056,0302056-02,2243,1580,663,1,M,02,400
PARWAN,BAGRAM,Aziz Rahman Shah School,03,0302,0302056,0302056-03,2243,1580,663,1,M,03,390
PARWAN,BAGRAM,Aziz Rahman Shah School,03,0302,0302056,0302056-04,2243,1580,663,1,M,04,390
PARWAN,BAGRAM,Aziz Rahman Shah School,03,0302,0302056,0302056-05,2243,1580,663,1,F,05,332
PARWAN,BAGRAM,Aziz Rahman Shah School,03,0302,0302056,0302056-06,2243,1580,663,1,F,06,331
PARWAN,BAGRAM,Deh Meskeen Jame Mosque,03,0302,0302057,0302057-01,1383,898,485,2,M,01,400
PARWAN,BAGRAM,Deh Meskeen Jame Mosque,03,0302,0302057,0302057-02,1383,898,485,2,M,02,249
PARWAN,BAGRAM,Deh Meskeen Jame Mosque,03,0302,0302057,0302057-03,1383,898,485,2,M,03,249
PARWAN,BAGRAM,Deh Meskeen Jame Mosque,03,0302,0302057,0302057-04,1383,898,485,2,F,04,243
PARWAN,BAGRAM,Deh Meskeen Jame Mosque,03,0302,0302057,0302057-05,1383,898,485,2,F,05,242
PARWAN,BAGRAM,Qazi Abdul Jamil Khil Secondary School,03,0302,0302058,0302058-01,1362,813,549,0,M,01,400
PARWAN,BAGRAM,Qazi Abdul Jamil Khil Secondary School,03,0302,0302058,0302058-02,1362,813,549,0,M,02,207
PARWAN,BAGRAM,Qazi Abdul Jamil Khil Secondary School,03,0302,0302058,0302058-03,1362,813,549,0,M,03,206
PARWAN,BAGRAM,Qazi Abdul Jamil Khil Secondary School,03,0302,0302058,0302058-04,1362,813,549,0,F,04,275
PARWAN,BAGRAM,Qazi Abdul Jamil Khil Secondary School,03,0302,0302058,0302058-05,1362,813,549,0,F,05,274
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-01,4676,3329,1347,1,M,01,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-02,4676,3329,1347,1,M,02,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-03,4676,3329,1347,1,M,03,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-04,4676,3329,1347,1,M,04,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-05,4676,3329,1347,1,M,05,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-06,4676,3329,1347,1,M,06,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-07,4676,3329,1347,1,M,07,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-08,4676,3329,1347,1,M,08,265
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-09,4676,3329,1347,1,M,09,264
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-10,4676,3329,1347,1,F,10,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-11,4676,3329,1347,1,F,11,400
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-12,4676,3329,1347,1,F,12,274
PARWAN,BAGRAM,Abu Zar Ghafari High School,03,0302,0302059,0302059-13,4676,3329,1347,1,F,13,273
PARWAN,BAGRAM,Qalla e Dasht Rubat Girls School,03,0302,0302060,0302060-01,1688,1301,387,2,M,01,400
PARWAN,BAGRAM,Qalla e Dasht Rubat Girls School,03,0302,0302060,0302060-02,1688,1301,387,2,M,02,400
PARWAN,BAGRAM,Qalla e Dasht Rubat Girls School,03,0302,0302060,0302060-03,1688,1301,387,2,M,03,251
PARWAN,BAGRAM,Qalla e Dasht Rubat Girls School,03,0302,0302060,0302060-04,1688,1301,387,2,M,04,250
PARWAN,BAGRAM,Qalla e Dasht Rubat Girls School,03,0302,0302060,0302060-05,1688,1301,387,2,F,05,387
PARWAN,SHINWARI,Abdul Satar Shaheed High School,03,0303,0303062,0303062-01,2254,1534,720,4,M,01,400
PARWAN,SHINWARI,Abdul Satar Shaheed High School,03,0303,0303062,0303062-02,2254,1534,720,4,M,02,400
PARWAN,SHINWARI,Abdul Satar Shaheed High School,03,0303,0303062,0303062-03,2254,1534,720,4,M,03,367
PARWAN,SHINWARI,Abdul Satar Shaheed High School,03,0303,0303062,0303062-04,2254,1534,720,4,M,04,367
PARWAN,SHINWARI,Abdul Satar Shaheed High School,03,0303,0303062,0303062-05,2254,1534,720,4,F,05,360
PARWAN,SHINWARI,Abdul Satar Shaheed High School,03,0303,0303062,0303062-06,2254,1534,720,4,F,06,360
PARWAN,SHINWARI,Sofi Khil Secondary School,03,0303,0303066,0303066-01,1948,1711,237,3,M,01,400
PARWAN,SHINWARI,Sofi Khil Secondary School,03,0303,0303066,0303066-02,1948,1711,237,3,M,02,400
PARWAN,SHINWARI,Sofi Khil Secondary School,03,0303,0303066,0303066-03,1948,1711,237,3,M,03,400
PARWAN,SHINWARI,Sofi Khil Secondary School,03,0303,0303066,0303066-04,1948,1711,237,3,M,04,256
PARWAN,SHINWARI,Sofi Khil Secondary School,03,0303,0303066,0303066-05,1948,1711,237,3,M,05,255
PARWAN,SHINWARI,Sofi Khil Secondary School,03,0303,0303066,0303066-06,1948,1711,237,3,F,06,237
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-01,3711,2879,832,1,M,01,400
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-02,3711,2879,832,1,M,02,400
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-03,3711,2879,832,1,M,03,400
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-04,3711,2879,832,1,M,04,400
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-05,3711,2879,832,1,M,05,400
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-06,3711,2879,832,1,M,06,400
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-07,3711,2879,832,1,M,07,240
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-08,3711,2879,832,1,M,08,239
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-09,3711,2879,832,1,F,09,400
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-10,3711,2879,832,1,F,10,216
PARWAN,SHINWARI,Tafheem ul Quran School,03,0303,0303067,0303067-11,3711,2879,832,1,F,11,216
PARWAN,SHINWARI,Jan Fida Shaheed School,03,0303,0303068,0303068-01,523,337,186,0,M,01,337
PARWAN,SHINWARI,Jan Fida Shaheed School,03,0303,0303068,0303068-02,523,337,186,0,F,02,186
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-01,4787,3865,922,2,M,01,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-02,4787,3865,922,2,M,02,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-03,4787,3865,922,2,M,03,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-04,4787,3865,922,2,M,04,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-05,4787,3865,922,2,M,05,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-06,4787,3865,922,2,M,06,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-07,4787,3865,922,2,M,07,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-08,4787,3865,922,2,M,08,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-09,4787,3865,922,2,M,09,333
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-10,4787,3865,922,2,M,10,332
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-11,4787,3865,922,2,F,11,400
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-12,4787,3865,922,2,F,12,261
PARWAN,SHINWARI,Mawlawi Yar Mohammad Madrassah,03,0303,0303069,0303069-13,4787,3865,922,2,F,13,261
PARWAN,SHINWARI,Daraz Gerd School,03,0303,0303070,0303070-01,275,275,0,0,M,01,275
PARWAN,SHINWARI,NULL,03,0303,0303172,0303172-01,1541,851,690,2,M,01,400
PARWAN,SHINWARI,NULL,03,0303,0303172,0303172-02,1541,851,690,2,M,02,226
PARWAN,SHINWARI,NULL,03,0303,0303172,0303172-03,1541,851,690,2,M,03,225
PARWAN,SHINWARI,NULL,03,0303,0303172,0303172-04,1541,851,690,2,F,04,345
PARWAN,SHINWARI,NULL,03,0303,0303172,0303172-05,1541,851,690,2,F,05,345
PARWAN,SAYID KHAIL,Ancho Mosque,03,0304,0304071,0304071-01,1740,887,853,0,M,01,400
PARWAN,SAYID KHAIL,Ancho Mosque,03,0304,0304071,0304071-02,1740,887,853,0,M,02,244
PARWAN,SAYID KHAIL,Ancho Mosque,03,0304,0304071,0304071-03,1740,887,853,0,M,03,243
PARWAN,SAYID KHAIL,Ancho Mosque,03,0304,0304071,0304071-04,1740,887,853,0,F,04,400
PARWAN,SAYID KHAIL,Ancho Mosque,03,0304,0304071,0304071-05,1740,887,853,0,F,05,227
PARWAN,SAYID KHAIL,Ancho Mosque,03,0304,0304071,0304071-06,1740,887,853,0,F,06,226
PARWAN,SAYID KHAIL,Abu Hanifah Ancho High School,03,0304,0304072,0304072-01,1347,827,520,0,M,01,400
PARWAN,SAYID KHAIL,Abu Hanifah Ancho High School,03,0304,0304072,0304072-02,1347,827,520,0,M,02,214
PARWAN,SAYID KHAIL,Abu Hanifah Ancho High School,03,0304,0304072,0304072-03,1347,827,520,0,M,03,213
PARWAN,SAYID KHAIL,Abu Hanifah Ancho High School,03,0304,0304072,0304072-04,1347,827,520,0,F,04,260
PARWAN,SAYID KHAIL,Abu Hanifah Ancho High School,03,0304,0304072,0304072-05,1347,827,520,0,F,05,260
PARWAN,SAYID KHAIL,Sehdukan Anchu Mosque,03,0304,0304073,0304073-01,1003,554,449,1,M,01,277
PARWAN,SAYID KHAIL,Sehdukan Anchu Mosque,03,0304,0304073,0304073-02,1003,554,449,1,M,02,277
PARWAN,SAYID KHAIL,Sehdukan Anchu Mosque,03,0304,0304073,0304073-03,1003,554,449,1,F,03,225
PARWAN,SAYID KHAIL,Sehdukan Anchu Mosque,03,0304,0304073,0304073-04,1003,554,449,1,F,04,224
PARWAN,SAYID KHAIL,Imam Azam Aaqtash High School,03,0304,0304074,0304074-01,583,391,192,0,M,01,391
PARWAN,SAYID KHAIL,Imam Azam Aaqtash High School,03,0304,0304074,0304074-02,583,391,192,0,F,02,192
PARWAN,SAYID KHAIL,Qazi Khil Girls High School,03,0304,0304075,0304075-01,1713,1141,572,35,M,01,400
PARWAN,SAYID KHAIL,Qazi Khil Girls High School,03,0304,0304075,0304075-02,1713,1141,572,35,M,02,371
PARWAN,SAYID KHAIL,Qazi Khil Girls High School,03,0304,0304075,0304075-03,1713,1141,572,35,M,03,370
PARWAN,SAYID KHAIL,Qazi Khil Girls High School,03,0304,0304075,0304075-04,1713,1141,572,35,F,04,286
PARWAN,SAYID KHAIL,Qazi Khil Girls High School,03,0304,0304075,0304075-05,1713,1141,572,35,F,05,286
PARWAN,SAYID KHAIL,Sayed Khil Girls High School,03,0304,0304076,0304076-01,2043,1164,879,1,M,01,400
PARWAN,SAYID KHAIL,Sayed Khil Girls High School,03,0304,0304076,0304076-02,2043,1164,879,1,M,02,382
PARWAN,SAYID KHAIL,Sayed Khil Girls High School,03,0304,0304076,0304076-03,2043,1164,879,1,M,03,382
PARWAN,SAYID KHAIL,Sayed Khil Girls High School,03,0304,0304076,0304076-04,2043,1164,879,1,F,04,400
PARWAN,SAYID KHAIL,Sayed Khil Girls High School,03,0304,0304076,0304076-05,2043,1164,879,1,F,05,240
PARWAN,SAYID KHAIL,Sayed Khil Girls High School,03,0304,0304076,0304076-06,2043,1164,879,1,F,06,239
PARWAN,SAYID KHAIL,Haibat Khil Girls High School,03,0304,0304077,0304077-01,1967,1053,914,0,M,01,400
PARWAN,SAYID KHAIL,Haibat Khil Girls High School,03,0304,0304077,0304077-02,1967,1053,914,0,M,02,327
PARWAN,SAYID KHAIL,Haibat Khil Girls High School,03,0304,0304077,0304077-03,1967,1053,914,0,M,03,326
PARWAN,SAYID KHAIL,Haibat Khil Girls High School,03,0304,0304077,0304077-04,1967,1053,914,0,F,04,400
PARWAN,SAYID KHAIL,Haibat Khil Girls High School,03,0304,0304077,0304077-05,1967,1053,914,0,F,05,257
PARWAN,SAYID KHAIL,Haibat Khil Girls High School,03,0304,0304077,0304077-06,1967,1053,914,0,F,06,257
PARWAN,SAYID KHAIL,Gul Aqa Shaheed High School,03,0304,0304078,0304078-01,510,356,154,0,M,01,356
PARWAN,SAYID KHAIL,Gul Aqa Shaheed High School,03,0304,0304078,0304078-02,510,356,154,0,F,02,154
PARWAN,SAYID KHAIL,Chainaki Payan Mosque and Ilhaqya,03,0304,0304079,0304079-01,562,389,173,0,M,01,389
PARWAN,SAYID KHAIL,Chainaki Payan Mosque and Ilhaqya,03,0304,0304079,0304079-02,562,389,173,0,F,02,173
PARWAN,SAYID KHAIL,Abdul Qader Shaheed Secondary School,03,0304,0304080,0304080-01,750,517,233,1,M,01,259
PARWAN,SAYID KHAIL,Abdul Qader Shaheed Secondary School,03,0304,0304080,0304080-02,750,517,233,1,M,02,258
PARWAN,SAYID KHAIL,Abdul Qader Shaheed Secondary School,03,0304,0304080,0304080-03,750,517,233,1,F,03,233
PARWAN,SAYID KHAIL,Chainaki Ulya Girls High School,03,0304,0304081,0304081-01,787,459,328,1,M,01,230
PARWAN,SAYID KHAIL,Chainaki Ulya Girls High School,03,0304,0304081,0304081-02,787,459,328,1,M,02,229
PARWAN,SAYID KHAIL,Chainaki Ulya Girls High School,03,0304,0304081,0304081-03,787,459,328,1,F,03,328
PARWAN,SAYID KHAIL,Saiful Rahman Shaheed High School,03,0304,0304082,0304082-01,198,196,2,0,M,01,196
PARWAN,SAYID KHAIL,Saiful Rahman Shaheed High School,03,0304,0304082,0304082-02,198,196,2,0,F,02,2
PARWAN,SAYID KHAIL,Maazuddin Khil Clinic,03,0304,0304083,0304083-01,750,509,241,0,M,01,255
PARWAN,SAYID KHAIL,Maazuddin Khil Clinic,03,0304,0304083,0304083-02,750,509,241,0,M,02,254
PARWAN,SAYID KHAIL,Maazuddin Khil Clinic,03,0304,0304083,0304083-03,750,509,241,0,F,03,241
PARWAN,SAYID KHAIL,Sayed Khil Darulhefaz,03,0304,0304084,0304084-01,1249,859,390,0,M,01,400
PARWAN,SAYID KHAIL,Sayed Khil Darulhefaz,03,0304,0304084,0304084-02,1249,859,390,0,M,02,230
PARWAN,SAYID KHAIL,Sayed Khil Darulhefaz,03,0304,0304084,0304084-03,1249,859,390,0,M,03,229
PARWAN,SAYID KHAIL,Sayed Khil Darulhefaz,03,0304,0304084,0304084-04,1249,859,390,0,F,04,390
PARWAN,SAYID KHAIL,Lalah Khil Secondary School,03,0304,0304085,0304085-01,953,572,381,0,M,01,286
PARWAN,SAYID KHAIL,Lalah Khil Secondary School,03,0304,0304085,0304085-02,953,572,381,0,M,02,286
PARWAN,SAYID KHAIL,Lalah Khil Secondary School,03,0304,0304085,0304085-03,953,572,381,0,F,03,381
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-01,2798,1547,1251,1,M,01,400
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-02,2798,1547,1251,1,M,02,400
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-03,2798,1547,1251,1,M,03,374
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-04,2798,1547,1251,1,M,04,373
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-05,2798,1547,1251,1,F,05,400
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-06,2798,1547,1251,1,F,06,400
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-07,2798,1547,1251,1,F,07,226
PARWAN,SAYID KHAIL,Sayed Rahman Shaheed School,03,0304,0304086,0304086-08,2798,1547,1251,1,F,08,225
PARWAN,JABULUSSARAJ,Mawlana Jalaluddin Mohammad Balkhi Girls Primary *,03,0305,0305087,0305087-01,996,533,463,0,M,01,267
PARWAN,JABULUSSARAJ,Mawlana Jalaluddin Mohammad Balkhi Girls Primary *,03,0305,0305087,0305087-02,996,533,463,0,M,02,266
PARWAN,JABULUSSARAJ,Mawlana Jalaluddin Mohammad Balkhi Girls Primary *,03,0305,0305087,0305087-03,996,533,463,0,F,03,232
PARWAN,JABULUSSARAJ,Mawlana Jalaluddin Mohammad Balkhi Girls Primary *,03,0305,0305087,0305087-04,996,533,463,0,F,04,231
PARWAN,JABULUSSARAJ,Malik Jan Khil Jame Mosque,03,0305,0305088,0305088-01,2270,1605,665,1,M,01,400
PARWAN,JABULUSSARAJ,Malik Jan Khil Jame Mosque,03,0305,0305088,0305088-02,2270,1605,665,1,M,02,400
PARWAN,JABULUSSARAJ,Malik Jan Khil Jame Mosque,03,0305,0305088,0305088-03,2270,1605,665,1,M,03,400
PARWAN,JABULUSSARAJ,Malik Jan Khil Jame Mosque,03,0305,0305088,0305088-04,2270,1605,665,1,M,04,203
PARWAN,JABULUSSARAJ,Malik Jan Khil Jame Mosque,03,0305,0305088,0305088-05,2270,1605,665,1,M,05,202
PARWAN,JABULUSSARAJ,Malik Jan Khil Jame Mosque,03,0305,0305088,0305088-06,2270,1605,665,1,F,06,333
PARWAN,JABULUSSARAJ,Malik Jan Khil Jame Mosque,03,0305,0305088,0305088-07,2270,1605,665,1,F,07,332
PARWAN,JABULUSSARAJ,Faqeer Haider Gulbahar High School,03,0305,0305089,0305089-01,2404,1591,813,0,M,01,400
PARWAN,JABULUSSARAJ,Faqeer Haider Gulbahar High School,03,0305,0305089,0305089-02,2404,1591,813,0,M,02,400
PARWAN,JABULUSSARAJ,Faqeer Haider Gulbahar High School,03,0305,0305089,0305089-03,2404,1591,813,0,M,03,396
PARWAN,JABULUSSARAJ,Faqeer Haider Gulbahar High School,03,0305,0305089,0305089-04,2404,1591,813,0,M,04,395
PARWAN,JABULUSSARAJ,Faqeer Haider Gulbahar High School,03,0305,0305089,0305089-05,2404,1591,813,0,F,05,400
PARWAN,JABULUSSARAJ,Faqeer Haider Gulbahar High School,03,0305,0305089,0305089-06,2404,1591,813,0,F,06,207
PARWAN,JABULUSSARAJ,Faqeer Haider Gulbahar High School,03,0305,0305089,0305089-07,2404,1591,813,0,F,07,206
PARWAN,JABULUSSARAJ,Eisa Khil Mosque,03,0305,0305090,0305090-01,451,228,223,0,M,01,228
PARWAN,JABULUSSARAJ,Eisa Khil Mosque,03,0305,0305090,0305090-02,451,228,223,0,F,02,223
PARWAN,JABULUSSARAJ,Nawya Mosque,03,0305,0305091,0305091-01,270,182,88,0,M,01,182
PARWAN,JABULUSSARAJ,Nawya Mosque,03,0305,0305091,0305091-02,270,182,88,0,F,02,88
PARWAN,JABULUSSARAJ,Abdul Hadi Shaheed Secondary School,03,0305,0305092,0305092-01,792,440,352,0,M,01,220
PARWAN,JABULUSSARAJ,Abdul Hadi Shaheed Secondary School,03,0305,0305092,0305092-02,792,440,352,0,M,02,220
PARWAN,JABULUSSARAJ,Abdul Hadi Shaheed Secondary School,03,0305,0305092,0305092-03,792,440,352,0,F,03,352
PARWAN,JABULUSSARAJ,Gulbahar Darul Hefaz,03,0305,0305093,0305093-01,934,577,357,1,M,01,289
PARWAN,JABULUSSARAJ,Gulbahar Darul Hefaz,03,0305,0305093,0305093-02,934,577,357,1,M,02,288
PARWAN,JABULUSSARAJ,Gulbahar Darul Hefaz,03,0305,0305093,0305093-03,934,577,357,1,F,03,357
PARWAN,JABULUSSARAJ,Gulbahar Girls High School No. 1,03,0305,0305094,0305094-01,2150,1302,848,6,M,01,400
PARWAN,JABULUSSARAJ,Gulbahar Girls High School No. 1,03,0305,0305094,0305094-02,2150,1302,848,6,M,02,400
PARWAN,JABULUSSARAJ,Gulbahar Girls High School No. 1,03,0305,0305094,0305094-03,2150,1302,848,6,M,03,251
PARWAN,JABULUSSARAJ,Gulbahar Girls High School No. 1,03,0305,0305094,0305094-04,2150,1302,848,6,M,04,251
PARWAN,JABULUSSARAJ,Gulbahar Girls High School No. 1,03,0305,0305094,0305094-05,2150,1302,848,6,F,05,400
PARWAN,JABULUSSARAJ,Gulbahar Girls High School No. 1,03,0305,0305094,0305094-06,2150,1302,848,6,F,06,224
PARWAN,JABULUSSARAJ,Gulbahar Girls High School No. 1,03,0305,0305094,0305094-07,2150,1302,848,6,F,07,224
PARWAN,JABULUSSARAJ,Ishq Abad Girls High School,03,0305,0305095,0305095-01,1812,1026,786,0,M,01,400
PARWAN,JABULUSSARAJ,Ishq Abad Girls High School,03,0305,0305095,0305095-02,1812,1026,786,0,M,02,313
PARWAN,JABULUSSARAJ,Ishq Abad Girls High School,03,0305,0305095,0305095-03,1812,1026,786,0,M,03,313
PARWAN,JABULUSSARAJ,Ishq Abad Girls High School,03,0305,0305095,0305095-04,1812,1026,786,0,F,04,393
PARWAN,JABULUSSARAJ,Ishq Abad Girls High School,03,0305,0305095,0305095-05,1812,1026,786,0,F,05,393
PARWAN,JABULUSSARAJ,Guzar e Payan Girls High School,03,0305,0305096,0305096-01,678,441,237,0,M,01,221
PARWAN,JABULUSSARAJ,Guzar e Payan Girls High School,03,0305,0305096,0305096-02,678,441,237,0,M,02,220
PARWAN,JABULUSSARAJ,Guzar e Payan Girls High School,03,0305,0305096,0305096-03,678,441,237,0,F,03,237
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-01,3341,2434,907,2,M,01,400
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-02,3341,2434,907,2,M,02,400
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-03,3341,2434,907,2,M,03,400
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-04,3341,2434,907,2,M,04,400
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-05,3341,2434,907,2,M,05,400
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-06,3341,2434,907,2,M,06,217
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-07,3341,2434,907,2,M,07,217
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-08,3341,2434,907,2,F,08,400
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-09,3341,2434,907,2,F,09,254
PARWAN,JABULUSSARAJ,Jablul Seraj Boys High School,03,0305,0305097,0305097-10,3341,2434,907,2,F,10,253
PARWAN,JABULUSSARAJ,Habib Khil Mosque,03,0305,0305098,0305098-01,1568,928,640,0,M,01,400
PARWAN,JABULUSSARAJ,Habib Khil Mosque,03,0305,0305098,0305098-02,1568,928,640,0,M,02,264
PARWAN,JABULUSSARAJ,Habib Khil Mosque,03,0305,0305098,0305098-03,1568,928,640,0,M,03,264
PARWAN,JABULUSSARAJ,Habib Khil Mosque,03,0305,0305098,0305098-04,1568,928,640,0,F,04,320
PARWAN,JABULUSSARAJ,Habib Khil Mosque,03,0305,0305098,0305098-05,1568,928,640,0,F,05,320
PARWAN,JABULUSSARAJ,"Khalil Zaman, Tapah e Surkh Secondary School",03,0305,0305099,0305099-01,1372,942,430,0,M,01,400
