id,name,distId,provId,distName,voters_total,stations_total,voters_male,stations_male,stations_male-400-count,stations_male-400,stations_male-400-none,station_male-last-a,station_male-last-b,voters_female,stations_female,stations_female-400-count,stations_female-400,stations_female-400-none,station_female-last-a,station_female-last-b
901016,Hussain Khil High School,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),1517,5,1102,3,1,1X400,2,351,351,415,2,0,,2,208,207
901018,School no. 2,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),396,2,394,1,0,,1,394,0,2,1,0,,1,2,0
901019,Toor Shaheed School,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),1155,4,733,2,0,,2,367,366,422,2,0,,2,211,211
901022,"Sayed Jamaluddin Afghan School, Chash",0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),248,2,230,1,0,,1,230,0,18,1,0,,1,18,0
901023,Wazir Abad village Mosque,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),1692,5,1081,3,1,1X400,2,341,340,611,2,0,,2,306,305
901025,Niazullah Mosque,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),466,2,369,1,0,,1,369,0,97,1,0,,1,97,0
901037,Kuhnah Masjid,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),13,1,13,1,0,,1,13,0,0,0,0,,0,0,0
901038,Chashma e Sheer School,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),125,2,119,1,0,,1,119,0,6,1,0,,1,6,0
901040,Aljihad Mahajereen School,0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),113,2,104,1,0,,1,104,0,9,1,0,,1,9,0
901041,"Khwajah Alwan camp, Pul e Khumri Maza",0901,9,PROVINCIAL CAPITAL OF BAGHLAN ( PUL-E-KHUMRI ),509,3,473,2,0,,2,237,236,36,1,0,,1,36,0
903067,Shutur Jangal High School,0903,9,DUSHI,2092,6,1048,3,1,1X400,2,324,324,1044,3,1,1X400,2,322,322
903068,Kyan School,0903,9,DUSHI,1768,5,598,2,0,,2,299,299,1170,3,1,1X400,2,385,385
903069,Kalan Guzar Boys High School,0903,9,DUSHI,1428,4,733,2,0,,2,367,366,695,2,0,,2,348,347
903070,Talkhtan School,0903,9,DUSHI,411,2,222,1,0,,1,222,0,189,1,0,,1,189,0
903071,Char Dar Clinic,0903,9,DUSHI,1312,4,632,2,0,,2,316,316,680,2,0,,2,340,340
903072,Zaregha village Mosque,0903,9,DUSHI,483,2,278,1,0,,1,278,0,205,1,0,,1,205,0
903073,Raunaq Naderi High School,0903,9,DUSHI,1248,4,653,2,0,,2,327,326,595,2,0,,2,298,297
903074,Kundah Sang High School,0903,9,DUSHI,705,3,433,2,0,,2,217,216,272,1,0,,1,272,0
903075,Darahgai School,0903,9,DUSHI,911,4,435,2,0,,2,218,217,476,2,0,,2,238,238
903076,Chehel Ghori Doshi Girls High School,0903,9,DUSHI,1417,5,548,2,0,,2,274,274,869,3,1,1X400,2,235,234
903077,Hazrat Ali Doshi High School,0903,9,DUSHI,1600,5,1170,3,1,1X400,2,385,385,430,2,0,,2,215,215
903078,Khwajah Zaid Jame Madrassah,0903,9,DUSHI,857,3,582,2,0,,2,291,291,275,1,0,,1,275,0
903079,Abu Haneefah Madrassah,0903,9,DUSHI,819,3,579,2,0,,2,290,289,240,1,0,,1,240,0
903080,"Doshi School, near Pul e Bed Darah",0903,9,DUSHI,721,3,501,2,0,,2,251,250,220,1,0,,1,220,0
903081,Kuru village Jame Madrassah,0903,9,DUSHI,173,2,159,1,0,,1,159,0,14,1,0,,1,14,0
903082,Saloon Ijtemai (Community Hall) Zard San,0903,9,DUSHI,811,4,404,2,0,,2,202,202,407,2,0,,2,204,203
903083,Sang Surakh Secondary School,0903,9,DUSHI,1324,4,771,2,0,,2,386,385,553,2,0,,2,277,276
903085,Kelah Gai High School,0903,9,DUSHI,1971,6,1262,4,2,2X400,2,231,231,709,2,0,,2,355,354
903086,LarKhwab School,0903,9,DUSHI,2263,6,1174,3,1,1X400,2,387,387,1089,3,1,1X400,2,345,344
903087,Chehel Kapah School,0903,9,DUSHI,2327,6,1165,3,1,1X400,2,383,382,1162,3,1,1X400,2,381,381
903088,Inside khan Mohammad Naseri village,0903,9,DUSHI,3697,10,1964,5,3,3X400,2,382,382,1733,5,3,3X400,2,267,266
903090,Naseri Secondary School,0903,9,DUSHI,1778,5,614,2,0,,2,307,307,1164,3,1,1X400,2,382,382
904091,Shahr Qadeem Girls School,0904,9,NAHREEN,2816,8,2017,6,4,4X400,2,209,208,799,2,0,,2,400,399
904092,Bi Bi Amenah Girls High School,0904,9,NAHREEN,2410,7,1701,5,3,3X400,2,251,250,709,2,0,,2,355,354
904093,Gulmeeran Shaheed High School,0904,9,NAHREEN,1218,4,788,2,0,,2,394,394,430,2,0,,2,215,215
904094,Joi Kalan Haji Fazil School,0904,9,NAHREEN,1495,4,759,2,0,,2,380,379,736,2,0,,2,368,368
904095,Do Aabi School,0904,9,NAHREEN,1363,4,711,2,0,,2,356,355,652,2,0,,2,326,326
904096,Khwajah Khezar High School,0904,9,NAHREEN,3467,10,1733,5,3,3X400,2,267,266,1734,5,3,3X400,2,267,267
904097,Khwajah Khezar Ilhaqia School,0904,9,NAHREEN,3503,10,1773,5,3,3X400,2,287,286,1730,5,3,3X400,2,265,265
904098,Badam Darah Salangi School,0904,9,NAHREEN,2973,9,1768,5,3,3X400,2,284,284,1205,4,2,2X400,2,203,202
904099,Watarchi village Jame Mosque,0904,9,NAHREEN,2948,9,1203,4,2,2X400,2,202,201,1745,5,3,3X400,2,273,272
904100,Syah Darah School,0904,9,NAHREEN,2794,8,1622,5,3,3X400,2,211,211,1172,3,1,1X400,2,386,386
904101,Kotal Sabzak School,0904,9,NAHREEN,2385,7,1215,4,2,2X400,2,208,207,1170,3,1,1X400,2,385,385
904102,Sajan School,0904,9,NAHREEN,2368,6,1992,5,3,3X400,2,396,396,376,1,0,,1,376,0
904103,Khalid Bin e Walid Mosque,0904,9,NAHREEN,863,3,574,2,0,,2,287,287,289,1,0,,1,289,0
904104,Shin Darah School,0904,9,NAHREEN,1612,5,905,3,1,1X400,2,253,252,707,2,0,,2,354,353
904105,Sar Kateb Lal Mohammad Mosque,0904,9,NAHREEN,940,3,549,2,0,,2,275,274,391,1,0,,1,391,0
904106,Hafez Bacha Mosque,0904,9,NAHREEN,1224,4,751,2,0,,2,376,375,473,2,0,,2,237,236
904107,Mir Mohammad Shaheed Ilhaqia School,0904,9,NAHREEN,881,3,552,2,0,,2,276,276,329,1,0,,1,329,0
904109,Hazrat Usman School,0904,9,NAHREEN,996,3,749,2,0,,2,375,374,247,1,0,,1,247,0
904113,Arah Kash School,0904,9,NAHREEN,4648,12,2344,6,4,4X400,2,372,372,2304,6,4,4X400,2,352,352
904114,Madrasah e Lawzak,0904,9,NAHREEN,3538,10,1793,5,3,3X400,2,297,296,1745,5,3,3X400,2,273,272
904115,Hazrat Abas School,0904,9,NAHREEN,2952,8,1761,5,3,3X400,2,281,280,1191,3,1,1X400,2,396,395
904116,Tali ha School,0904,9,NAHREEN,2945,8,1782,5,3,3X400,2,291,291,1163,3,1,1X400,2,382,381
904117,Qarah Ghaj Sakah School,0904,9,NAHREEN,5277,14,2961,8,6,6X400,2,281,280,2316,6,4,4X400,2,358,358
905118,-Luqha Secondary School,0905,9,BAGHLAN-E-JADEED,1725,5,1138,3,1,1X400,2,369,369,587,2,0,,2,294,293
905119,-Baghlan Jadeed Girls School,0905,9,BAGHLAN-E-JADEED,3185,9,2001,6,4,4X400,2,201,200,1184,3,1,1X400,2,392,392
905120,-Baghlan Jadeed Municipality Club,0905,9,BAGHLAN-E-JADEED,2143,6,1524,4,2,2X400,2,362,362,619,2,0,,2,310,309
905121,-Baghlan Markazi Jame Mosque,0905,9,BAGHLAN-E-JADEED,2956,9,2933,8,6,6X400,2,267,266,23,1,0,,1,23,0
905122,-Baghlan Jadeed Public Health,0905,9,BAGHLAN-E-JADEED,2426,7,1542,4,2,2X400,2,371,371,884,3,1,1X400,2,242,242
905123,-Cheyabi Madrassah,0905,9,BAGHLAN-E-JADEED,1169,3,772,2,0,,2,386,386,397,1,0,,1,397,0
905124,-Abu Reja Jamiat High School,0905,9,BAGHLAN-E-JADEED,1426,5,1025,3,1,1X400,2,313,312,401,2,0,,2,201,200
905125,-Haji Nabi Mosque,0905,9,BAGHLAN-E-JADEED,2307,7,1716,5,3,3X400,2,258,258,591,2,0,,2,296,295
905126,-Baglan Qadeem city Jame Mosque,0905,9,BAGHLAN-E-JADEED,2033,6,1089,3,1,1X400,2,345,344,944,3,1,1X400,2,272,272
905127,-Raees Payenda Khan School,0905,9,BAGHLAN-E-JADEED,2964,8,1792,5,3,3X400,2,296,296,1172,3,1,1X400,2,386,386
905128,-Zareenah School,0905,9,BAGHLAN-E-JADEED,5213,14,2380,6,4,4X400,2,390,390,2833,8,6,6X400,2,217,216
905129,"-Baghlan Sanati Boys High School, near Su",0905,9,BAGHLAN-E-JADEED,2195,6,1493,4,2,2X400,2,347,346,702,2,0,,2,351,351
905130,-Nazukmeer Shaheed School,0905,9,BAGHLAN-E-JADEED,529,2,389,1,0,,1,389,0,140,1,0,,1,140,0
905131,-Khwajah Khan Baba School,0905,9,BAGHLAN-E-JADEED,2535,7,1375,4,2,2X400,2,288,287,1160,3,1,1X400,2,380,380
905132,-Toornai ha Mosque,0905,9,BAGHLAN-E-JADEED,1318,4,1067,3,1,1X400,2,334,333,251,1,0,,1,251,0
905133,"-Mia Gul Shaheed Secondary School, Stre",0905,9,BAGHLAN-E-JADEED,656,2,309,1,0,,1,309,0,347,1,0,,1,347,0
905135,-Mia Gul Shaheed School,0905,9,BAGHLAN-E-JADEED,7106,19,3700,10,8,8X400,2,250,250,3406,9,7,7X400,2,303,303
905136,-Khalazai Mosque,0905,9,BAGHLAN-E-JADEED,4072,11,2334,6,4,4X400,2,367,367,1738,5,3,3X400,2,269,269
905137,-Shiekh Jalal School,0905,9,BAGHLAN-E-JADEED,4715,13,2946,8,6,6X400,2,273,273,1769,5,3,3X400,2,285,284
905138,-Shutur Ghalt Primary School,0905,9,BAGHLAN-E-JADEED,687,3,524,2,0,,2,262,262,163,1,0,,1,163,0
905139,-Mullah Toor School,0905,9,BAGHLAN-E-JADEED,2263,6,1099,3,1,1X400,2,350,349,1164,3,1,1X400,2,382,382
905140,-Ghulam Mohiuddin Yaka Toot Mosque,0905,9,BAGHLAN-E-JADEED,1023,3,730,2,0,,2,365,365,293,1,0,,1,293,0
905141,-Bashar ha Clinic,0905,9,BAGHLAN-E-JADEED,1492,5,1027,3,1,1X400,2,314,313,465,2,0,,2,233,232
905142,-Hasan Tal High School,0905,9,BAGHLAN-E-JADEED,4227,11,2647,7,5,5X400,2,324,323,1580,4,2,2X400,2,390,390
905143,-Masjid Safid Primary School,0905,9,BAGHLAN-E-JADEED,4103,12,2455,7,5,5X400,2,228,227,1648,5,3,3X400,2,224,224
905144,-Jilawgeer Secondary School,0905,9,BAGHLAN-E-JADEED,2318,7,1744,5,3,3X400,2,272,272,574,2,0,,2,287,287
905145,-Haji Delawar village Mosque,0905,9,BAGHLAN-E-JADEED,1491,5,1038,3,1,1X400,2,319,319,453,2,0,,2,227,226
905147,-Chahar Shanbah Tepah School,0905,9,BAGHLAN-E-JADEED,1730,5,1144,3,1,1X400,2,372,372,586,2,0,,2,293,293
905150,-Abu Had Jarkhushk School,0905,9,BAGHLAN-E-JADEED,2776,8,1779,5,3,3X400,2,290,289,997,3,1,1X400,2,299,298
905154,-Shahi Khil Secondary School,0905,9,BAGHLAN-E-JADEED,1760,5,1178,3,1,1X400,2,389,389,582,2,0,,2,291,291
905155,-Allauddin Jame Mosque,0905,9,BAGHLAN-E-JADEED,1757,5,1181,3,1,1X400,2,391,390,576,2,0,,2,288,288
905156,-Mangal Ha Boys High School,0905,9,BAGHLAN-E-JADEED,4673,12,2363,6,4,4X400,2,382,381,2310,6,4,4X400,2,355,355
905157,-Kuhna Qalla Jame Mosque,0905,9,BAGHLAN-E-JADEED,609,3,563,2,0,,2,282,281,46,1,0,,1,46,0
905158,-Mulla Khil Mosque,0905,9,BAGHLAN-E-JADEED,1094,4,815,3,1,1X400,2,208,207,279,1,0,,1,279,0
905159,-GharoShakh School,0905,9,BAGHLAN-E-JADEED,2269,7,1723,5,3,3X400,2,262,261,546,2,0,,2,273,273
905160,"-Arab ha village, on the left side of the Qa",0905,9,BAGHLAN-E-JADEED,1150,3,765,2,0,,2,383,382,385,1,0,,1,385,0
905161,-Qaisarkhil High School,0905,9,BAGHLAN-E-JADEED,1269,5,814,3,1,1X400,2,207,207,455,2,0,,2,228,227
906164,Ahmad Shah Maoud School,0906,9,KHINJAN,856,3,283,1,0,,1,283,0,573,2,0,,2,287,286
906165,Bajgah High School,0906,9,KHINJAN,1774,5,591,2,0,,2,296,295,1183,3,1,1X400,2,392,391
906166,Amroud School,0906,9,KHINJAN,1313,4,747,2,0,,2,374,373,566,2,0,,2,283,283
906167,Feraq Darah Mosque,0906,9,KHINJAN,569,2,265,1,0,,1,265,0,304,1,0,,1,304,0
906168,Khinjan Boys High School,0906,9,KHINJAN,3072,9,1822,5,3,3X400,2,311,311,1250,4,2,2X400,2,225,225
906169,Gazan Mosque,0906,9,KHINJAN,1221,4,853,3,1,1X400,2,227,226,368,1,0,,1,368,0
906170,Haris High School,0906,9,KHINJAN,1021,3,647,2,0,,2,324,323,374,1,0,,1,374,0
906171,High School,0906,9,KHINJAN,1175,4,588,2,0,,2,294,294,587,2,0,,2,294,293
906172,Lalma yee Secondary School,0906,9,KHINJAN,1760,5,593,2,0,,2,297,296,1167,3,1,1X400,2,384,383
907173,Laghak Mosque,0907,9,ANDARAB,288,2,224,1,0,,1,224,0,64,1,0,,1,64,0
907174,Darah gai Mosque,0907,9,ANDARAB,266,2,235,1,0,,1,235,0,31,1,0,,1,31,0
907175,Sar e Pul Jame Mosque,0907,9,ANDARAB,273,2,225,1,0,,1,225,0,48,1,0,,1,48,0
907176,Bannu Boys High School,0907,9,ANDARAB,1934,6,1288,4,2,2X400,2,244,244,646,2,0,,2,323,323
907177,Kishan Abad Girls High School,0907,9,ANDARAB,1867,5,737,2,0,,2,369,368,1130,3,1,1X400,2,365,365
907178,Kaftar Khana High School,0907,9,ANDARAB,1569,5,1025,3,1,1X400,2,313,312,544,2,0,,2,272,272
907179,Khosh Darah Secondary School,0907,9,ANDARAB,2080,6,963,3,1,1X400,2,282,281,1117,3,1,1X400,2,359,358
907180,Sapeech Mosque,0907,9,ANDARAB,982,4,581,2,0,,2,291,290,401,2,0,,2,201,200
907181,Youch High School,0907,9,ANDARAB,2127,6,1182,3,1,1X400,2,391,391,945,3,1,1X400,2,273,272
908182,Kamekhlar Mosque,0908,9,DEH SALAH,3426,9,2266,6,4,4X400,2,333,333,1160,3,1,1X400,2,380,380
908183,Arzangan village Mosque,0908,9,DEH SALAH,592,3,438,2,0,,2,219,219,154,1,0,,1,154,0
908184,Sangbaran Madrassah,0908,9,DEH SALAH,841,3,552,2,0,,2,276,276,289,1,0,,1,289,0
908185,Deh Salah Bazar School,0908,9,DEH SALAH,1974,6,1222,4,2,2X400,2,211,211,752,2,0,,2,376,376
908186,Shareef Sakah Mosque,0908,9,DEH SALAH,838,3,515,2,0,,2,258,257,323,1,0,,1,323,0
908187,Anas Deezak High School,0908,9,DEH SALAH,567,2,350,1,0,,1,350,0,217,1,0,,1,217,0
908188,Shaheed Mohammad Rasoul Mohsini Hig,0908,9,DEH SALAH,1321,5,837,3,1,1X400,2,219,218,484,2,0,,2,242,242
908189,Imam Qutaibah Madrasah,0908,9,DEH SALAH,4627,12,3446,9,7,7X400,2,323,323,1181,3,1,1X400,2,391,390
908190,Dargai Secondary School,0908,9,DEH SALAH,1693,5,1097,3,1,1X400,2,349,348,596,2,0,,2,298,298
908191,Shahshan High School,0908,9,DEH SALAH,1671,5,1080,3,1,1X400,2,340,340,591,2,0,,2,296,295
908192,Kotal E Murgh School,0908,9,DEH SALAH,1771,5,1171,3,1,1X400,2,386,385,600,2,0,,2,300,300
908193,Tal Mir Ghazi School,0908,9,DEH SALAH,1783,5,1168,3,1,1X400,2,384,384,615,2,0,,2,308,307
909194,Masan Mosque,0909,9,JALGA,2459,8,1229,4,2,2X400,2,215,214,1230,4,2,2X400,2,215,215
909195,Khwajah Awlia Jame Mosque,0909,9,JALGA,4066,11,2077,6,4,4X400,2,239,238,1989,5,3,3X400,2,395,394
909196,Hameedullah Shaheed High School,0909,9,JALGA,2991,8,2361,6,4,4X400,2,381,380,630,2,0,,2,315,315
909197,Zard Aspan Jame Mosque,0909,9,JALGA,4116,11,1753,5,3,3X400,2,277,276,2363,6,4,4X400,2,382,381
909198,Yaram Ulya High School,0909,9,JALGA,1663,6,1229,4,2,2X400,2,215,214,434,2,0,,2,217,217
909199,Mawlawi Sayed Ahmad High School,0909,9,JALGA,1015,3,692,2,0,,2,346,346,323,1,0,,1,323,0
909200,Wareechi Madrassah,0909,9,JALGA,1155,4,738,2,0,,2,369,369,417,2,0,,2,209,208
909201,Gadari Primary School,0909,9,JALGA,2339,6,1184,3,1,1X400,2,392,392,1155,3,1,1X400,2,378,377
909202,Ghori Sang School,0909,9,JALGA,637,3,518,2,0,,2,259,259,119,1,0,,1,119,0
909203,Gadari Jame Mosque,0909,9,JALGA,1122,4,639,2,0,,2,320,319,483,2,0,,2,242,241
909204,Khwajah Hejran Primary School,0909,9,JALGA,1298,5,885,3,1,1X400,2,243,242,413,2,0,,2,207,206
910205,Shorchah School,0910,9,BURKA,5291,14,2689,7,5,5X400,2,345,344,2602,7,5,5X400,2,301,301
910206,Shar Shar School,0910,9,BURKA,4089,11,2092,6,4,4X400,2,246,246,1997,5,3,3X400,2,399,398
910207,Sai Hazarah Secondary School,0910,9,BURKA,3365,10,1692,5,3,3X400,2,246,246,1673,5,3,3X400,2,237,236
910208,Fulol Ulya School,0910,9,BURKA,3967,11,2238,6,4,4X400,2,319,319,1729,5,3,3X400,2,265,264
910209,Fulol High School,0910,9,BURKA,1083,4,663,2,0,,2,332,331,420,2,0,,2,210,210
910210,Nawabad Dasht e Fulol School,0910,9,BURKA,916,3,572,2,0,,2,286,286,344,1,0,,1,344,0
910211,Markaz Girls High School,0910,9,BURKA,2284,7,1397,4,2,2X400,2,299,298,887,3,1,1X400,2,244,243
910212,Chappah School,0910,9,BURKA,1064,4,641,2,0,,2,321,320,423,2,0,,2,212,211
911223,Amir Naziah Mosque,0911,9,TALA WA BARFAK,2345,6,1185,3,1,1X400,2,393,392,1160,3,1,1X400,2,380,380
911224,Gardandah Jame Mosque,0911,9,TALA WA BARFAK,2333,6,1188,3,1,1X400,2,394,394,1145,3,1,1X400,2,373,372
911225,Har du Aab Mosque,0911,9,TALA WA BARFAK,2372,7,1776,5,3,3X400,2,288,288,596,2,0,,2,298,298
911226,Afghan Qul Mosque,0911,9,TALA WA BARFAK,2845,8,1416,4,2,2X400,2,308,308,1429,4,2,2X400,2,315,314
911227,Sang Paran Mosque,0911,9,TALA WA BARFAK,1189,4,603,2,0,,2,302,301,586,2,0,,2,293,293
911228,Kololah Sang Mosque,0911,9,TALA WA BARFAK,2396,7,1171,3,1,1X400,2,386,385,1225,4,2,2X400,2,213,212
911230,Khelar Secondary School,0911,9,TALA WA BARFAK,1817,5,622,2,0,,2,311,311,1195,3,1,1X400,2,398,397
911231,Wadu High School,0911,9,TALA WA BARFAK,612,3,598,2,0,,2,299,299,14,1,0,,1,14,0
911232,Tarmesh School,0911,9,TALA WA BARFAK,1811,5,644,2,0,,2,322,322,1167,3,1,1X400,2,384,383
911233,Bilandi Ashraf Madrassah,0911,9,TALA WA BARFAK,1790,5,1183,3,1,1X400,2,392,391,607,2,0,,2,304,303
911234,Dahana e Astmah Secondary School,0911,9,TALA WA BARFAK,3992,11,2250,6,4,4X400,2,325,325,1742,5,3,3X400,2,271,271
911235,Talah Boys High School,0911,9,TALA WA BARFAK,5066,14,2537,7,5,5X400,2,269,268,2529,7,5,5X400,2,265,264
911236,Barfak Secondary School,0911,9,TALA WA BARFAK,2907,8,1750,5,3,3X400,2,275,275,1157,3,1,1X400,2,379,378
911237,Nomania Madrassah,0911,9,TALA WA BARFAK,4084,11,2353,6,4,4X400,2,377,376,1731,5,3,3X400,2,266,265
912238,Hindukush School,0912,9,PUL-E-HISAR,2373,6,1193,3,1,1X400,2,397,396,1180,3,1,1X400,2,390,390
912239,Sarab High School,0912,9,PUL-E-HISAR,2938,8,1746,5,3,3X400,2,273,273,1192,3,1,1X400,2,396,396
912240,Samandan School,0912,9,PUL-E-HISAR,2377,7,1202,4,2,2X400,2,201,201,1175,3,1,1X400,2,388,387
912241,Qazah Boys High School,0912,9,PUL-E-HISAR,493,2,293,1,0,,1,293,0,200,1,0,,1,200,0
912242,Lakar Mar Mosque,0912,9,PUL-E-HISAR,736,3,529,2,0,,2,265,264,207,1,0,,1,207,0
912243,Sayed Abad School,0912,9,PUL-E-HISAR,1511,5,1012,3,1,1X400,2,306,306,499,2,0,,2,250,249
912244,Deh Yak School,0912,9,PUL-E-HISAR,1028,3,800,2,2,2X400,0,0,0,228,1,0,,1,228,0
912245,Ashab e Kahf School,0912,9,PUL-E-HISAR,908,3,680,2,0,,2,340,340,228,1,0,,1,228,0
912246,Nawbahar School,0912,9,PUL-E-HISAR,1771,5,1180,3,1,1X400,2,390,390,591,2,0,,2,296,295
912247,Anamak Secondary School,0912,9,PUL-E-HISAR,1773,5,1172,3,1,1X400,2,386,386,601,2,0,,2,301,300
912248,Taghanak School,0912,9,PUL-E-HISAR,2382,7,1205,4,2,2X400,2,203,202,1177,3,1,1X400,2,389,388
912249,Dreshu School,0912,9,PUL-E-HISAR,2303,6,1197,3,1,1X400,2,399,398,1106,3,1,1X400,2,353,353
913250,Khahosh Primary School,0913,9,KHOST WA FIRING,4168,12,2407,7,5,5X400,2,204,203,1761,5,3,3X400,2,281,280
913251,Guzar School,0913,9,KHOST WA FIRING,2969,8,1784,5,3,3X400,2,292,292,1185,3,1,1X400,2,393,392
913252,Malam Secondary School,0913,9,KHOST WA FIRING,2959,8,1791,5,3,3X400,2,296,295,1168,3,1,1X400,2,384,384
913253,Deh Kalam Madrassah,0913,9,KHOST WA FIRING,2341,6,1181,3,1,1X400,2,391,390,1160,3,1,1X400,2,380,380
913254,Abdul Latif Secondary School,0913,9,KHOST WA FIRING,3432,10,1764,5,3,3X400,2,282,282,1668,5,3,3X400,2,234,234
913255,Mohammad Afzal Shaheed School,0913,9,KHOST WA FIRING,998,3,720,2,0,,2,360,360,278,1,0,,1,278,0
913256,Itefaq Primary School,0913,9,KHOST WA FIRING,510,3,417,2,0,,2,209,208,93,1,0,,1,93,0
913257,Sabz Mohammad Khan High School,0913,9,KHOST WA FIRING,1501,5,864,3,1,1X400,2,232,232,637,2,0,,2,319,318
913258,Khoshdarah Boys School,0913,9,KHOST WA FIRING,1212,4,869,3,1,1X400,2,235,234,343,1,0,,1,343,0
913259,Qalla e Mir Primary School,0913,9,KHOST WA FIRING,1665,5,1161,3,1,1X400,2,381,380,504,2,0,,2,252,252
913260,Kunjak Secondary School,0913,9,KHOST WA FIRING,522,2,398,1,0,,1,398,0,124,1,0,,1,124,0
913261,Gardan Tal School,0913,9,KHOST WA FIRING,778,3,581,2,0,,2,291,290,197,1,0,,1,197,0
913262,Do Aabi Girls School,0913,9,KHOST WA FIRING,1604,5,989,3,1,1X400,2,295,294,615,2,0,,2,308,307
913263,Garam Aabah School,0913,9,KHOST WA FIRING,1190,4,609,2,0,,2,305,304,581,2,0,,2,291,290
913264,Myan Shahr High School,0913,9,KHOST WA FIRING,1792,5,1197,3,1,1X400,2,399,398,595,2,0,,2,298,297
913265,Yakha Primary School,0913,9,KHOST WA FIRING,3549,10,1806,5,3,3X400,2,303,303,1743,5,3,3X400,2,272,271
913266,Baharak Secondary School,0913,9,KHOST WA FIRING,475,2,394,1,0,,1,394,0,81,1,0,,1,81,0
913267,Wech Primary School,0913,9,KHOST WA FIRING,1099,4,526,2,0,,2,263,263,573,2,0,,2,287,286
913268,Bazzar High School,0913,9,KHOST WA FIRING,2167,6,1541,4,2,2X400,2,371,370,626,2,0,,2,313,313
913269,Abdul Haq Narzu School,0913,9,KHOST WA FIRING,2357,7,1778,5,3,3X400,2,289,289,579,2,0,,2,290,289
913270,Deh Meerak Madrassah,0913,9,KHOST WA FIRING,2658,8,1251,4,2,2X400,2,226,225,1407,4,2,2X400,2,304,303
913271,Sachi Secondary School,0913,9,KHOST WA FIRING,1184,4,594,2,0,,2,297,297,590,2,0,,2,295,295
914272,Jar Aab Secondary School,0914,9,GOZARGAH-E-NOOR,685,3,473,2,0,,2,237,236,212,1,0,,1,212,0
914273,Gharu Boys High School,0914,9,GOZARGAH-E-NOOR,1708,5,964,3,1,1X400,2,282,282,744,2,0,,2,372,372
914274,Mohammad Hanif Girls School,0914,9,GOZARGAH-E-NOOR,3331,10,1681,5,3,3X400,2,241,240,1650,5,3,3X400,2,225,225
914275,Yahoor High School,0914,9,GOZARGAH-E-NOOR,1475,5,607,2,0,,2,304,303,868,3,1,1X400,2,234,234
915276,Maihan Rameen Dahana e Farang High S,0915,9,FIRING WA GHARU,2494,8,1261,4,2,2X400,2,231,230,1233,4,2,2X400,2,217,216
915277,Deh Mir Mosque,0915,9,FIRING WA GHARU,1200,4,593,2,0,,2,297,296,607,2,0,,2,304,303
915278,Haji Mohammad Alam Khan Mosque,0915,9,FIRING WA GHARU,941,4,472,2,0,,2,236,236,469,2,0,,2,235,234
915279,Mawlawi Fazlul Rahman Mosque,0915,9,FIRING WA GHARU,615,2,296,1,0,,1,296,0,319,1,0,,1,319,0
915280,Markazi Souq High School,0915,9,FIRING WA GHARU,1182,4,709,2,0,,2,355,354,473,2,0,,2,237,236
915281,Souq Mosque,0915,9,FIRING WA GHARU,439,2,286,1,0,,1,286,0,153,1,0,,1,153,0
915282,Hazrat Saheb Mosque,0915,9,FIRING WA GHARU,1784,5,606,2,0,,2,303,303,1178,3,1,1X400,2,389,389
915283,Dasht e Shahan Mosque,0915,9,FIRING WA GHARU,1257,4,631,2,0,,2,316,315,626,2,0,,2,313,313
915284,Murad Shahr Mosque,0915,9,FIRING WA GHARU,1747,5,1165,3,1,1X400,2,383,382,582,2,0,,2,291,291
1001001,Directorate of Teacher Training,1001,10,PROVINCIAL CAPITAL OF BAMYAN ( BAMYAN ),3298,9,1739,5,3,3X400,2,270,269,1559,4,2,2X400,2,380,379
1001002,Said Abad Girls School,1001,10,PROVINCIAL CAPITAL OF BAMYAN ( BAMYAN ),3476,9,1938,5,3,3X400,2,369,369,1538,4,2,2X400,2,369,369
1001003,Lala Khil Mosque,1001,10,PROVINCIAL CAPITAL OF BAMYAN ( BAMYAN ),509,2,245,1,0,,1,245,0,264,1,0,,1,264,0
1001004,Khatimul Nabeen Mosque,1001,10,PROVINCIAL CAPITAL OF BAMYAN ( BAMYAN ),1228,4,511,2,0,,2,256,255,717,2,0,,2,359,358
1001005,Zargaran Girls School,1001,10,PROVINCIAL CAPITAL OF BAMYAN ( BAMYAN ),1884,5,723,2,0,,2,362,361,1161,3,1,1X400,2,381,380
1001006,Tee Botee Girls High School,1001,10,PROVINCIAL CAPITAL OF BAMYAN ( BAMYAN ),3075,9,1423,4,2,2X400,2,312,311,1652,5,3,3X400,2,226,226
