id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
8186174,M,independent,Habibullah Mastaan,حبیب الله  مستعان,56,False,446,410
8187728,M,independent,Janat Khan Mangal,جنت خان منګل,22,False,2474,2424
8194454,F,independent,Dr. Nazdana Paktiawal,ډاکتر نازدانه پکتیاوال,38,False,466,575
8208752,M,independent, Mudir Muhammad Ullah Abid Mangal,مدیر محمد الله  عابد  منګل,24,False,194,190
8238890,M,independent,Abdul Wahid Mulla Farshghan,عبدالواحد ملافرشغان,38,False,795,795
8242490,M,independent, Said Abdul Razaq Pacha,سید عبدالرزاق پاچاه,50,False,1303,1314
8245232,M,independent, Hajji Sana ‐ul‐ Haq,حاجی  ثنا   الحق,73,False,863,878
8251012,M,independent,Hajji Ghulam Haidar Khan,حاجی غلام حیدر خان,10,False,1102,978
8272737,M,independent,Muhammad Ayub Muhmand,محمد ایوب مهمند,29,False,1291,1289
8293609,F,independent,Hamida,حمیده,23,False,555,335
8296149,M,independent,Abdul Jalil Porshur,عبدالجلیل پرشور,67,False,604,604
8296433,M,independent,Hajji Ashuqullah Wafa,,79,False,6029,
8300446,M,independent,Asadullah Kohzad,اسد الله کوهزاد,3,False,582,587
8301404,M,independent,Alhaj Muhammad  Zahir Nazarzai Shinwari,الحاج محمد ظاهر نظرزی شینواری,68,False,112,115
8306409,M,independent,Maulawi Abdul Shukoor,مولوی عبدالشکور,45,False,322,323
8309011,M,independent,Noor Muhammad Nikkhwa,,65,False,10,
8309100,M,independent,Nasir Khan Nasir,ناصر خان ناصر,57,False,2818,2836
8319650,M,independent,Hajji Noorullah,حاجی نورالله,14,False,770,772
8330721,M,independent,Maulawi Abdul Qayum Qayumi,مولوی عبدالقیوم قیومی,87,False,635,635
8331925,M,independent,Hajji Javid Ahmad,حاجی جاوید احمد,88,False,1111,1111
8337202,M,independent,Dr. Naramgoy,دوکتور نرمگوی,97,False,475,474
8337640,M,independent,Abdul Raqib Mushtaq,عبدالرقیب مشتاق,19,False,666,464
8344576,M,independent,Enayatullah Watanyar,عنایت الله وطنیار,11,False,1158,1157
8349990,M,independent,Dr. Nimatullah,داکتر نعمت الله,196,True,1692,1693
8352201,M,independent,Alhaj Muhammad Sami Aymaq,الحاج محمدسمیع ایماق,10,False,1438,1241
8352202,M,independent,Faiz ‐ur‐ Rahman Rahmani,فیض الرحمن رحمانی,6,False,397,397
8352203,M,independent, Dr. Muhammad Wali Azizi,داکتر محمد ولی عزیزی,72,False,1510,1830
8352204,M,independent,Hajji Abdul Hamid Aymaq,حاجی عبدالحمیدایماق,75,False,521,454
8352205,M,independent, Bahadar Khan Aqtash,بهادرخان اقتاش,84,False,676,795
8352206,M,independent,Alhaj Qari Islam Mujahid,الحاج قاری اسلام مجاهد,36,False,277,276
8352207,M,independent,Safar Muhammad Kakar,صفر محمد کاکړ,65,False,1946,1955
8352208,F,independent, Dr. Onqa Amin,داکتر عنقا امین,79,False,519,513
8352209,F,independent,Shukria Paykan Ahmadi,شکریه پیکان احمدی,14,False,3152,3200
8352210,F,independent,Dr. Fatima Aziz,داکتر فاطمه عزیز,28,True,2174,2171
8352211,M,independent,Sayed Dawood Nadiri,سید داود نادری,25,False,3670,3629
8352214,M,independent, Karimullah Amran Kashani,کریم الله عمران کشانی,54,False,544,542
8352215,M,independent, Qari Rahmatullah,قاری رحمت الله,32,True,2378,2248
8352216,M,independent, Eng. Kamal,انجنیر کمال,87,False,5780,5705
8352217,M,independent, Habib Ahmad Fazal,حبیب احمد فضل,52,False,410,410
8352219,M,independent,Dr. Sayed Badakhsh,دوکتورسید بدخش,1,False,459,459
8352220,M,independent, Sardar Ahmad Shah,سردار احمد  شاه,78,False,280,280
8352221,M,independent, Eng. Yaseen Abdali,انجنیر یاسین ابدالی,85,False,1307,1282
8352222,M,independent, Malim Hamidullah Hotak,معلم حمید الله هوتک,73,False,202,202
8352223,M,independent,Muhammad Gul Sahab Zada,محمد گل صاحب زاده,16,False,3216,3207
8352224,M,independent,Nizam ‐ud‐ Din,نظام الدین,38,False,2169,2190
8352225,M,independent,Noor ‐ud‐ Din Beg,نور الدین بیگ,5,False,3364,3365
8352226,M,independent, Yama Khan,یماخان,13,False,460,462
8352227,M,independent, Dr. Dad Ali,داکتر داد علی,45,False,785,832
8352228,M,independent, Alhaj Rahim ‐ud‐ Din Tayeb,الحاج رحم الدین طیب,41,False,445,514
8352229,M,independent, Eng. Muhammad Omar,انجنیر محمد عمر,63,True,1974,1978
8352230,M,independent,Dr. Abdullah Shikib,داکتر عبدالله شکیب,60,False,248,246
8364004,M,independent,Noorullah Memmar,نورالله معمار,17,False,3700,1124
8368102,M,independent, Alhaj Maulawi Haq Murad Hamid,الحاج مولوی حق مراد حامد,43,False,1464,1466
8380916,M,independent,Ghulam Qadir Rahimi,غلام قادر رحیمی,58,False,1265,1219
8392741,M,independent, Dr. Ghulam Sakhi Malik Zada Rubati,داکتر غلام سخی ملک زاده رباطی,63,False,273,467
8456419,M,independent, Barat Shirzad Katawazai,برات شیرزاده کتوزای,431,False,18,18
8464412,M,independent,Hajji Muhammad Najem Ameri,حاجی محمد نجیم  امیری,195,False,122,124
8465223,M,independent,Najeebullah Mujahid,نجیب الله مجاهد,464,False,1584,1592
8472235,M,independent,Alhaj Ustad Sayed Gulab Wadan,الحاج استاد سید گلاب ودان,94,False,405,406
8589872,M,independent,Dr. Fazal Rahman Khurami Jasor,داکتر فضل الدین خرمی جسور,11,False,2569,2569
8592576,F,independent,Alhaj Zefnoon Safi,الحاج زیفنون صافی,5,True,2381,2336
8594067,M,independent, Shuialay Asadullah Saqib,ښویالی اسد الله ثاقب,46,False,298,298
8594354,M,independent,Eng. Zabihullah Hamidi,,3,False,50,
8594539,M,independent,Hajji Muhammad Khan,حاجی محمد خان,15,False,4648,4648
8601491,F,independent, Ustad Mahboba,استاد محبوبه,36,False,3098,3098
8605402,M,independent,Qazi Nazer Ahmad Hanafi,قاضی نذیر احمد حنفی,126,True,8931,8716
8628908,M,independent,Abdul Wodood Payman,عبدالودود پیمان,15,False,3900,4063
8660355,M,independent,Military Expert  Colonel Muhammad Gul Miranay,نظامی کارپوه ډګروال محمد ګل میړنی,47,False,130,128
8670594,M,independent, Abdullah Salihi,عبدالله   صالحی,19,False,205,207
8674726,M,independent,Maulawi Shah Mahmood,مولوی شامحمود,7,False,511,511
8675337,M,independent, Hajji Faiz ‐ul‐ Haq Mushkani,حاجی فیض الحق مشکانی,16,False,564,565
8678605,M,independent,Asadullah Hasar Shahiwal,,92,False,17,
8681345,M,independent, Sayed Najeebullah Hashimi,سید نجیب الله  هاشمی,382,False,24,24
8705879,M,independent,Mudir Abdul Latif,مدیر عبدالطیف,100,False,1393,1401
8712102,M,independent,Alhaj Ghulam Haidar Jilani,الحاج غلام حیدر جیلانی,6,False,6484,6614
8716274,M,independent,Abdul Gheyas Barati,عبدالغیاث براتی,6,False,75,76
8752929,M,independent,Sayed Nadir Sadat,سید نادر سادات,88,False,369,365
8761362,M,independent, Eng. Abdul Rahman Afghan,انجنیر عبدالرحمن افغان,70,False,2834,2821
8763144,M,independent,Abdul Hadi Jamshedi,عبدالهادی جمشیدی,68,True,5725,5689
8779529,M,independent,Muhammad Zahir Malik Zad,محمد ظاهر ملک زاد,29,False,580,580
8790381,M,independent,Dr. Habib‐u‐Rahman Nang,ډاکترحبیب الرحمن ننګ,8,False,351,349
8805609,M,independent,Maulawi Abdul Haq Muzhari,مولوی عبدالحق  مظهری,81,True,1492,1492
8834689,M,independent,Qazi Abdul Qudos Sahak,قاضی عبدالقدوس سهاک,2,False,2512,2512
8834725,M,independent, Alhaj Major General Naqeebullah,الحاج برید جنرال نقیب الله,58,False,5215,5202
8839042,M,Political party,Abdul Ghafoor Rezwani,عبدالغفور رضوانی,35,False,358,359
8844643,M,independent,Alhaj Sher Shah Stor Laghmani,الحاج شیرشاه ستور لغمانی,1,False,2090,2089
8850951,M,independent,Hajji Najeebullah Maqsoodi,حاجی نجیب الله  مقصودی,316,False,2197,2197
8858301,M,independent,Atta Muhammad Nijat,عطا محمد نجات,145,False,305,306
8863552,F,independent,Qazi Munira Baharaki,قاضی منیره بهارکی,24,False,2793,2829
8895310,M,independent, Abdul Basir Bahrami,عبدالبصیر بهرامی,297,False,20,19
8895893,M,independent,Alhaj Abdul Qayoom Parsa,الحاج عبدالقیوم پارسا,246,False,1974,1977
8913401,M,independent,Muhammad Zahir Malik Baba,محمد ظاهر ملک بابا,116,False,2982,2984
8913402,M,independent, Sayed Ahmadullah Pacha,سید احمد الله پاچا,29,False,1223,1232
8913403,M,independent,Eng. Muhammad Aman Khairi,انجنیر  محمد امان  خیری,64,False,3429,3431
8913404,M,independent,Tor Gull Ebrat,طور گل عبرت,83,False,478,478
8913405,M,independent,Sayed Abdul Ghafar Pacha,سید عبدالغفار پاچا,119,False,1321,1331
8913406,M,independent,Hajji Mualim Wolayat Khan,حاجی معلم ولایت خان,82,False,627,628
8913408,M,independent, Abdul Jabar Sabit,عبدالجبار ثابت,37,False,1876,1901
8913409,M,independent,Alhaj Ustad Ali  Muhammad Abdeyani,الحاج استاد علی محمد عبدیانی,63,False,842,853
8913410,M,independent,Eng. Sayed Akram,انجنیر سید اکرام,81,False,5666,5746
8913411,M,independent,Muhammad Akbar,محمد اکبر,80,False,169,169
8913412,M,independent,Dr. Abdul Wahab Zaher,داکتر عبدالوهاب  زهیر,28,False,2583,2642
8913413,M,independent, Hajji Anaam Shah Anaam Shenwari,حاجی انعام شاه   انعام شنواری,130,False,388,388
8913414,M,independent,Samonwal Said  Mahmud Hashimi Pacha,سمونوال سید محمود هاشمی پاچا,51,False,3691,3769
8913415,M,independent,Sayed Ishaq,سید اسحق,16,False,197,202
8913416,F,independent,Suhaila Bahar,سهیلا بهار,105,False,86,86
8913417,F,independent,Abida Malikzai,عابده ملکزۍ,61,False,604,605
8913418,F,independent,Dr. Ramzia Muhammadi,داکتر رمزیه محمدی,103,False,679,682
8913419,F,independent, Nabatai Safi,نباتی صافۍ,23,False,228,230
8913421,M,independent,Dagarwal Jan  Muhammad Khugyani,دگروال جان محمد خوگیانی,96,False,435,443
8913422,M,independent, Eng. Khalid Zaman,انجینر خالد زمان,74,False,747,755
8913423,M,independent,Amanullah,امان الله,60,False,1369,1370
8913424,M,independent,Hajji Abdul Zahir Qader,حاجی عبدالظاهر  قدیر,47,False,10026,10268
8913425,M,independent,Qazi Samiullah,قاضی سمیع الله,151,False,356,357
8913426,M,independent,Hassan Khil Amar Khil,حسن خیل  امر خیل,120,False,433,441
8913429,M,independent,Abdul Hadi Jalali,عبدالهادی جلالی,93,False,15,15
8913430,M,independent, Babrak Shenwari,ببرک  شینواری,104,True,1191,1194
8913431,F,independent,Eng. Hashima Sharif,انجنیر هاشمه شریف,111,False,492,503
8913433,M,independent, Eng. Hamidullah Qalandarzai,انجنیر حمید الله  قلندرزی,79,False,2737,2858
8913434,F,independent,Nigar Shaliz,نگار ښالیز,110,False,537,551
8913435,M,independent, Maiwand Shenwari,میوند شینواری,52,False,110,110
8913436,M,independent,Muhammad Ishaq Atmar,محمد اسحاق اتمر,58,False,68,68
8913437,F,independent, Frishta Anwari,فرشته انوری,33,False,3791,3889
8913438,M,independent,Lutf-u-Rahman Khamosh,لطف الرحمن  خاموش,141,False,233,234
8913439,M,independent, Qazi Mohammad Amin Waqad,قاضی محمد آمین  وقاد,142,False,1741,1790
8913440,M,independent,Sayed Jalal Ahmad Pacha,سید  جلال احمد  پاچا,15,False,99,104
8913441,M,independent,Saranwal Faqer Mohammad Rohani,څارنوال فقیرمحمد روحانی,84,False,219,219
8913443,M,independent, Misri Khan,مصری خان,139,False,961,961
8913444,M,independent, Diploma Eng. Abdul Qahar Haidari,دپلوم انجینر عبدالقهار حیدری,36,False,3988,4015
8913445,F,independent, Simeen Ahmadzai,سمین  احمدزۍ,42,False,151,155
8913446,M,independent, Dr. Amanullah Ayub,داکتر امان الله  ایوب,71,False,2816,2858
8913447,M,independent,Ihsanullah Munawr,احسان الله منور,153,False,255,256
8913448,M,independent,Ustad Ghafori,استاد غفوری,48,False,2174,2224
8913450,M,independent,Farhad Khan Kotwal,فرهاد خان کوټوال,136,False,2293,2303
8913451,M,independent,Mir Hashim Momand,میر هاشم مومند,14,False,620,631
8913452,M,independent, Hajji Gull dad Khan Shenwari,حاجی گل داد خان  شینواری,117,False,16,16
8913454,F,independent,Hasiba Sadat,حسیبه سادات,4,False,607,617
8914174,M,independent,Muhammad Azim Muhsini,محمد عظیم محسنی,77,False,5653,4551
8921588,M,independent,Mamor Aziz,مامور عزیز,12,False,1363,1362
8921776,M,independent,Aamir Sadullah,آمرسعدالله,9,False,2080,2080
8927225,M,independent,Shaista Baz Nasiri,شایسته باز ناصری,3,False,3864,3874
8941366,F,independent, Ustad Humaira Ayubi,استاد حمیرا ایوبی,14,False,3735,3763
8948601,M,independent,Abdul Jamil Faizi,عبدالجمیل فیضی,38,False,433,433
8948603,F,independent,Amina Mujahid,آمنه مجاهد,81,False,2394,2400
8948604,M,independent,Sayed Barat Ali Hakemi Musawi,سید براتعلی حکیمی موسوی,8,False,880,881
8948605,M,independent,Muhammad Ali Afzali,محمد علی افضلی,75,False,53,53
8948606,M,independent,Ustad Muhammad Arif Rahmani,استاد محمد عارف رحمانی,4,False,6865,6864
8948607,M,independent,Muder Shawali Hotak,مدیر شاولی هوتک,82,False,24,24
8948608,M,independent, Amir Muhammad Daftani Amir Harakat,امیر محمد دفتانی آمر حرکات,62,False,36,36
8948609,M,Political party, Khudadad Faqihi,خداداد فقیهی,79,False,2986,2987
8948610,M,independent, Hekmatullah,حکمت الله,48,False,19,22
8948611,M,independent,Dr. Shah Jahan,دوکتور شاه جهان,80,False,9145,9209
8948612,M,independent,Muhammad Dawoud Sultanzoy,محمد داود سلطان زوی,33,True,2806,3311
8948613,F,independent, Rahila Bibi Kubra Alamshahi,راحله بی بی کبرا عالمشاهی,54,True,1561,1562
8948614,M,independent, Chaman Shah Etimadi,چمن شاه اعتمادی,37,False,5874,5891
8948615,M,independent, Ahmad Hussain Jaghori,احمد حسین جاغوری,64,False,3533,3532
8948616,M,independent, Faizullah Faizan,فیضان الله فیضان,50,False,2267,2278
8948617,M,independent,Sayed Sardar Alimi,سید سردار عالمی,30,False,1159,1142
8948618,M,independent,Ahmad Sanjar Azad Zoy,احمد سنجر آزاد زوی,49,False,6,6
8948620,F,independent,Huma Sultani,هما سلطانی,39,False,6200,6238
8948621,F,independent,Hajji Zahira Ahmad Yar Maulayee,حاجی ظاهره احمدیار مولایی,53,True,597,598
8948622,M,independent,Ustad Muhammad Ali Akhlaqi,استاد محمد علی اخلاقی,67,False,9687,10078
8948623,M,independent,Ustad Nawroz Ali Karemi,استاد نوروزعلی کریمی,9,False,3893,3893
8948624,M,independent,Dr. Abdul Majeed Nasiri,داکتر عبدالمجید ناصری,78,False,4038,4033
8948625,M,independent,Shukrullah Haidari,شکرالله حیدری,51,False,1666,1666
8948626,F,independent,Fatima Noori,فاطمه نوری,29,False,2019,2019
8948627,M,independent,Muhammad Sharif Habibi Hazara,محمدشریف حبیبی هزاره,3,False,653,653
8948631,M,Political party,Alhaj Khuda Dad Erfani,الحاج خداداد عرفانی,18,False,6657,6658
8948632,M,independent,Muhammad Sharif Nazari,محمدشریف نظری,58,False,17,17
8948636,M,independent,Eng. Abdul Hakeem Dalili,انجنیر عبدالحکیم دلیلی,84,False,2834,3064
8948639,M,independent,Ustad Dr. Karemi Sherdagh,استاد داکترکریمی شیرداغ,5,False,656,656
8948640,M,independent, Sikandar Qeyam,سکندر قیام,61,False,1298,1298
8948642,M,independent, Abdul Hussain Rafiee,عبدالحسین رفیعی,25,False,299,299
8948801,M,independent,Mullah Abdul Salam Raketi,ملا عبدالسلام راکیټي,8,True,1034,741
8948803,F,independent,Rahima,رحیمه,13,False,474,357
8948804,F,independent,Zahra Tukhi Zabuli,زهرا توخي زابلي,12,False,1755,756
8948805,M,independent,Khan Rabani Khan,خان ربانی خان,2,False,393,273
8949301,M,independent,Sayed Muhammad Nadir Hatami,سید محمد نادر حاتمی,1,False,1419,1427
8949304,F,independent,wakil azeta rafat,وکیل آزیتا  رفعت,26,True,1960,1955
8949305,M,independent,Abdul Wasi Sulat Mahzun,عبدالواسع صولت محزون,3,False,2421,2411
8949306,M,independent, Hajji Raies Muhammad Omar,الحاجی رئیس محمد عمر,31,False,2966,3051
8949308,M,independent,Zia-u-din Khan,ضیاالدین خان,40,False,2235,2256
8949309,M,independent, Muhammad Zahir Shah Asmat,محمد ظاهرشاه عصمت,37,False,467,698
8949310,M,independent,Hajji Lala Jan,حاجی لالا جان,29,False,421,420
8951470,M,independent, Hajji Sardar Agha A.K.A Barialay,حاجی سردار آغا مشهور به بریالی,15,False,337,337
8957513,M,independent, Dr. Faizullah,داکترفیض الله,30,False,1202,1201
8958672,M,independent, Abdul Ali Saeed,عبدالعلی سعید,198,False,311,311
8972251,M,independent,Shah Ismael,شاه اسماعیل,28,False,4466,4495
8995505,M,independent, Sadatullah Hamdard,سعادت الله همدرد,29,False,564,661
8997301,M,independent,Saraj ‐ud‐ Din Qitmis,سراج الدین قیتمس,38,False,539,539
8997302,F,independent,Dr. Shukria,داکتر شکریه,6,False,285,285
8997303,M,independent,Fazal Sancharaki,فاضل سانچارکی,43,False,7131,6879
8997304,M,independent,Ustad Jafari,استاد جعفری,22,False,166,166
8997305,M,independent,Maulawi Abdul Khabeer,مولوی عبدالخبیر,27,True,5930,5930
8997307,M,independent,Sayed Anwar Sadat,سید انور سادات,20,False,8645,8645
8997308,M,independent,Qazi Muhammad Omar Ishaqzai,قاضی محمد عمر اسحق زی,13,False,4110,4110
8997310,F,independent,Qazi Suraya,قاضی ثریا,1,False,1464,1464
8997312,M,independent,Hajji Khair Muhammad Aymaq,حاجی خیر محمد ایماق,41,True,9224,9224
8997313,M,independent,Sayed Muhammad Hashimi,سید محمد هاشمی,9,False,72,72
8997314,M,independent,Muhammad Dawood Khan Sayad,محمد داود خان صیادی,17,False,830,830
8997315,F,independent,Ustad Munizha Sadat Qazi Zada,استاد منیژه سادات قاضی زاده,35,False,1573,1573
8997316,M,independent,Abd‐ur‐ Rahim Waheedi,عبدالرحیم وحیدی,8,False,569,569
9002097,M,independent,Hajji Muhammad Dawoud Noorzaie,حاجی محمد داود نورزائی,132,False,3913,3914
9003413,M,independent,Mualim Hafizullah,معلم حفیظ الله,145,False,1270,1264
9020628,M,independent,Hajji Mahboob Shah,,49,False,63,
9032594,M,independent,Ustad Noori,استاد نوری,59,False,29,29
9042001,M,independent,Muhammad Zahir Hatam,محمد ظاهر  حاتم,67,False,652,684
9042020,M,independent,Mazafar‐u‐din Zafar,مظفرالدین ظفر,11,False,643,691
9042023,M,independent,Asal Muhammad Shakeri Badakhshani,عسل محمد  شاکری بدخشانی,39,False,682,702
9042032,M,independent,Zia-u-din Wasiq,ضیاء الدین واثق,71,False,1623,1615
9042050,M,independent,Murshid Samaonwal  Munshi Hafizullah Habib Kofi,مرشید سمونوال منشی حفیظ الله حبیب کوفی,74,False,950,976
9070046,M,independent,Maulana Abdul Hamid Noorzai,مولانا عبدالحمید نورزائ,52,False,2255,2253
9159512,M,independent, Hajji Muhammad Lall,حاجی محمد لعل,17,False,265,257
9166501,M,independent, Nawab Amirzai,نواب امیرزی,14,False,795,680
9166508,M,independent, Ghafar Muhammad,غفار محمد,19,False,20,18
9166513,M,independent,Sayed Muhammad Gulabzoy,سید محمد  گلاب زوی,491,False,1717,1728
9209045,M,independent,Saranwal Jakran Ayaan,څارنوال جګړن عیان,14,False,5585,5291
9236600,F,independent, Nafisa Nasib,نفیسه نصیب,22,False,1373,1373
9310458,M,independent,Hajji Ghulam Hassan,,52,False,47,
9313170,F,independent,Nazparo Hadi,نازپرور   هادی,12,False,317,321
9337871,M,independent,Muhammad Basir Beg,محمد بصیر  بیک,22,False,3398,3399
9338715,M,independent,Mohamad Kabir Ahmadi,محمد کبیر احمدی,28,False,681,681
9347725,M,independent,Hajji Ezatullah,حاجی عزت الله,1,False,502,502
9366572,F,independent, Dr. Sara,داکتر سارا,34,False,1047,1051
9388591,M,independent,Hajji Ghulam Muhammad Ishaqzai,حاجی غلام محمد اسحق زی,7,False,607,585
9421564,M,independent, Ailchi Bik Harakat,ایلچی بیک حرکت,84,False,401,403
9432601,M,independent,Mualim Muhammad Dawoud Qahestani,معلم محمد داود قهستانی,119,False,371,371
9651090,M,independent,Alhaj Maulawi Abdullah Qurlaq,الحاج مولوی عبدالله قرلق,34,False,2487,3365
9659857,F,independent,Maleeha Ahmadzai,ملیحه احمدزی,1,False,1882,1882
9664508,F,independent,Frishta Amini,فرشته امینی,6,False,3369,3369
9701919,M,independent,Eng. Muhammad Essa,انجینر محمد عیسی,30,False,87,87
9746112,M,independent,Eng. Zafar Khan,انجینر ظفر خان,55,False,541,541
9755177,M,independent, Dr. Abdul Hakeem Safi,داکتر عبدالحکیم   صافی,67,False,293,294
9756007,M,independent,Dr. Sakhi,داکتر سخی,64,False,2397,2282
9765683,M,independent, Ali Hussain Khalili,علی حسین  خلیلی,75,False,439,441
9797970,M,independent,Qari Abdul Hamid Hamid,قاری عبدالحمید حمید,11,False,973,974
9855114,M,independent, Alhaj Muhammad Rahim Ayubi,,14,False,11373,
9856057,M,independent,Malim Shahab ‐ud‐ Din,معلم شهاب الدین,45,False,1452,1452
9919250,M,independent,Ustad Faridullah Hasam,استاد فرید الله حسام,5,False,4181,4007
9921492,F,independent, Safia Seddiqi,صفیه صدیقی,127,True,1563,1573
10029677,M,independent, Ustad Tajwar Khan Sangarwal,استاد  تاجورخان  سنگروال,35,False,533,533
10060214,M,independent,Maulawi Shazada Shaid,مولوی شهزاده شاهد,2,True,8375,8359
10072092,M,independent,Hajji Muhammad Arif Tayeb,حاجی محمد عارف طیب,99,True,6047,6106
10125494,M,independent,Sayed Ahmad Khan Gailani,سید احمد خان گیلانی,63,False,1176,1163
10144851,M,independent,Dr. Muhammad Salih Saljoqi,داکتر محمد صالح سلجوقی,63,True,5588,5577
10179141,M,independent,Abdul Karim Khan Achakzai,عبدالکریم خان اڅکزی,12,False,1672,1711
10206325,M,independent,Saranwal  Muhammad Ismail Babakarkhail,څارنوال محمد اسمعیل  بابکرخیل,216,False,410,422
10217436,M,independent,Muhammad Salih,محمد صالح,31,False,1120,1120
10233649,M,independent,Alhaj Said Salahuddin Sadat,الحاج سید صلاح الدین سادات,33,False,2989,2957
10276422,M,independent,Alhaj Qazi  Muhammad Yaqub Seddiqi,الحاج قاضی محمد یعقوب صدیقی,33,False,917,997
10340752,M,independent,Alhaj Maulawi Muhammad Asif Ghareeb Yar,,8,False,50,
10383127,M,independent,Amar ‐ud‐ Din Haq Shenas,امر الدین حق شناس,60,False,1533,1533
10392688,M,independent,Alhaj Dr. Asadullah Hematyar,الحاج داکتر اسدالله همتیار,13,True,87,85
10409918,M,independent,Hajji Gul Marjan Aka Khil,حاجی گل مرجان اکا خیل,90,False,1516,1517
10440903,M,independent, Najebullah Nangial,نجیب الله  ننگیال,106,False,1022,1022
10440994,M,independent, Muhammad Dawoud Shenwari,محمد داود  شینواری,62,False,1500,1508
10444347,M,independent,Maulawi Abdul Mabud Abid,مولوی عبدالمعبود عابد,96,False,4084,2919
10446504,M,independent, Maulawi Muhammad Nabi,مولوی محمد نبی,23,False,1501,1468
10459606,M,independent,Muhammad Younus Hutak,محمدیونس هوتک,324,False,1580,1584
10488751,M,independent,Hajji Muhammad Ayub,حاجی محمد ایوب,6,False,2228,2302
10568153,M,independent,Sabrullah Faiez,صبرالله فایز,632,False,90,91
10585532,M,independent,Muza‐m‐Mil Hutak,مزمل هوتک,318,False,890,883
10585921,M,independent, Muhammad Rafiq Masroor Kakar,محمد رفیق مسرور کاکر,143,False,1128,1133
10602013,M,independent,Wakel Sayed Muhammad Rafiq Nadem,وکیل سید محمد رفیق نادم,117,False,307,306
10606723,M,independent,Hajji Abdullah Baghdashti,حاجی عبدالله باغدشتی,104,False,1827,1825
10612567,M,independent,Alhaj Sayed Sarwar Muhsini,الحاج سید سرور محسنی,95,False,479,479
10624233,M,independent,Safiullah Mujadidi,صفی الله مجددی,88,False,446,445
10631180,M,independent,Hajji Fakhari,حاجی فخاری,109,False,106,106
10635772,F,independent,Atifa Mansori,عاطفه منصوری,27,False,1154,1150
10641972,M,independent,Muhammad Nasir Ahmad Yan,محمد ناصر احمد یان,121,False,172,172
10642247,M,independent,Muhammad Naiem Ghayur,محمد نعیم غیور,66,False,1119,1062
10643009,M,independent,Afzal Shah Door Andish,افضل شاه دور اندیش,130,False,83,76
10647025,M,independent,Ghulam Haidar Sarwari,غلام حیدر  سروری,22,False,224,224
10658523,M,independent,Colonel Muhammad Israel,دگروال محمد اسرائیل,19,False,967,959
10659550,M,independent,Alhaj Sayed Abdullah Sherzadi,الحاج سید عبدالله شیرزادی,108,False,5075,5055
10681061,M,independent,Mir Ahmad Baloch,میراحمد بلوچ,3,False,2315,2315
10681822,M,independent,Ali Ahmad Faizyar,علی احمد فیضیار,70,False,2139,2140
10687553,M,independent,Hajji Muhammad Halim Taraki,,136,False,4615,
10687893,M,independent,Alhaj Eng. Muhammad Nasir Muhtaseb Zada,الحاج انجنیر محمد ناصر محتسب زاده,71,False,3789,3635
10687946,M,independent,Alhaj Dr. Basir Ahmad Basir Yar,الحاج دوکتور بصیر احمد بصیریار,81,False,563,567
10688496,M,Political party,Shiakh Muhammad Musa Rezayee,شیخ محمد موسی رضایی,153,False,4805,4817
10692813,M,independent,Alhaj Maulawi Rahmatullah Hanafi,الحاج مولوی رحمت الله حنفی,24,False,94,96
10693779,F,independent,Ustad Yusufi,استاد یوسفی,28,False,362,360
10704929,M,independent,Ahmad Sameer Mayel,احمد سمیر مایل,69,False,373,381
10713799,F,independent,Fatima Istanikzai Baloch,فاطمه استانکزی  بلوچ,134,False,217,218
10717576,M,independent,Hajji Mualim Ghulam Rasol Burhani,حاجی معلم غلام رسول برهانی,76,False,1163,1135
10718501,M,independent,Ustad Abdul Samad Himati,استاد عبدالصمد  همتی,43,False,581,575
10718544,M,independent,Dr. Sayed Maroof Qazi Zada Ansari,داکتر  سیدمعروف قاضی زاده   انصاری,82,False,219,218
10727628,M,independent,Ahmad Farhad Majedi,احمد فرهاد  مجیدی,100,False,7260,7005
10728070,M,independent,Eng. Muhammad Ayub Ghafori,انجینر محمد ایوب غفوری,143,False,872,856
10745901,F,independent,Tahira Sajadi,طاهره سجادی,58,False,369,427
10753192,M,independent,Alhaj Muhammad Rafiq Shaheer,الحاج محمد رفیق شهیر,93,False,5374,5347
10774156,M,independent, Sayed Mahmood Hashimi,سید محمود  هاشمی,73,False,2915,2914
10833011,M,independent, Hajji Abdul Rasheed,حاجی عبد الرشید,23,False,1165,1164
10862831,M,independent,Munshi Abdul Habib,منشی عبدالحبیب,12,False,1889,1889
11011693,M,independent,Hajji Muhammad Farhad Seddiqi,حاجی محمد فرهاد  صدیقی,256,False,4878,5128
11012526,M,independent,Maulawi Muhammad Asqhar,مولوی محمد اصغر,4,False,1595,1595
11014324,M,independent,Muhammad Alam Watan Dost,محمد عالم وطن دوست,166,False,732,893
11018760,M,independent,Alhaj Khalifa Sayed Gull Cheshti,الحاج خلیفه سیدگل چشتی,148,False,852,852
11021649,M,independent, Khalil Ruman,خلیل رومان,165,False,277,280
11021848,M,independent, Kabul Khan Tadbeer Zurmati,کابل خان تدبیر زرمتی,458,False,339,339
11035004,M,independent,Qari Muhammad Nasir,قاری محمد ناصر,44,False,2590,2590
11040318,M,independent,Ustad Qurban Ali Arfani,استاد قربانعلی عرفانی,96,False,2833,2905
11041325,M,independent,Abdullah Afzali,عبدالله افضلی,197,False,388,395
