id,name,distId,provId,estimatedVoters,psTotal,psFemale,psMale,psKuchi
2705117,"School, Mian Bashta",2911,29,2400,4,0,4,
2705119,"School, Hazar Juft",2911,29,4200,7,2,5,
2705124,"Building (Kochi Center), Abas Abad",2911,29,3000,5,0,0,5
2705109,"School, Banader Sufla",2911,29,2400,4,0,4,
2705111,"School, Hazar Juft",2911,29,3600,6,0,6,
2705115,"School, Kodali",2911,29,2000,4,0,4,
2705114,"School, Loy Darweshan",2911,29,2400,5,1,3,1
2705122,"School, Safaar",2911,29,2400,4,1,3,
2706133,"Shir Ali Mosque, Nasozai Sufli",2912,29,2400,4,1,3,
2706132,"School, Bostanzai",2912,29,3600,6,0,6,
2706129,"Hospital, Center",2912,29,3600,6,6,0,
2706136,"Schoo, Gharki",2912,29,2400,4,0,4,
2706128,"School, Katozai",2912,29,3000,5,0,5,
2706127,"School, Nasozi Ulya",2912,29,3600,6,0,6,
2706134,"School, Nasozai",2912,29,3000,5,0,5,
2706137,"Building, Malmond",2912,29,2400,4,0,4,
2706135,"School, Hashim Sarbani",2912,29,4800,8,1,7,
2706130,"Big Mosque, Center",2912,29,3600,6,0,6,
2706131,"Agha Noor Khan Mosque, Bostanzai",2912,29,3600,6,2,4,
2712218,"Shahbaz House (Kochi Center), Tahaz",2913,29,2400,4,0,0,4
2712213,"Mosque, Malakhan",2913,29,2400,4,0,4,
2712217,"District Office, District Center",2913,29,2000,4,1,3,
2712214,"Karam Khan Mosque (Kochi Center), Khanshin",2913,29,2400,4,0,0,4
2712215,"Alim Khan House, Khanshin",2913,29,2400,4,1,3,
2712216,"School, District Center",2913,29,2400,4,1,3,
2712212,"Dost Mohammad Mosque, Khwaja Ali",2913,29,2400,4,0,4,
2801039,"Zaher Shahi school, PD6",3001,30,6000,10,0,10,
2801031,"Ahmad Shah Baba High school, PD 6",3001,30,6000,10,0,10,
2801064,"Zakir School, Zakir shareef",3001,30,6000,10,2,8,
2801050,"Aino High School, District 1",3001,30,3600,6,6,0,
2801018,"Teacher Training school, PD 5",3001,30,4800,8,0,8,
2801048,"Shaheed Abdul Lateef school, PD 5",3001,30,4800,8,0,8,
2801045,"Mashreqi High school, PD 3",3001,30,6000,10,0,10,
2801023,"Sayed Jamaluddin school, PD 6",3001,30,4200,7,0,7,
2801024,"Sayed Jamaluddin school, PD 6",3001,30,4200,7,0,7,
2801016,"School, Kacha Aabad",3001,30,6000,10,5,5,
2801030,"Ahmad Shah Baba High school, PD 6",3001,30,6000,10,0,10,
2801005,"Mir Bazar School, District 6",3001,30,5400,9,3,6,
2801055,"Meerwais Meena Girls' school, PD 6",3001,30,6000,10,10,0,
2801032,PD 3 HQ,3001,30,4800,8,0,8,
2801042,"Shaheed Azeemullah school, PD 5",3001,30,6000,10,0,10,
2801008,"Malalai high school,  PD 5",3001,30,4800,8,8,0,
2801004,"Haji Baba guesthouse, Rohaabad",3001,30,6000,10,5,5,
2801017,"School, Saalookarez",3001,30,6000,10,5,5,
2801041,"Mirwais Neeka school, PD 5",3001,30,6000,10,0,10,
2801003,"Mahmood Tarzi High school, PD 5",3001,30,4800,8,0,8,
2801033,"Planning Dept, PD 6",3001,30,6000,11,0,11,
2801019,"Teacher Training school, PD 5",3001,30,4800,8,0,8,
2801011,"School, Rawani",3001,30,6000,10,5,5,
2801006,"Aqwam and Qabayel secondary school, PD 5",3001,30,5652,10,0,10,
2801051,"School, Cheelani",3001,30,4800,8,4,4,
2801054,"Dooraahi, PD 5",3001,30,4800,12,4,4,4
2801002,"Mahmood Tarzi High school, PD 5",3001,30,4800,8,0,8,
2801026,"Zainab High school, PD 2",3001,30,6000,10,10,0,
2801038,"Zaher Shahi school, PD 6",3001,30,6000,10,10,0,
2801058,"Shaheed Abdulhad khan Karzi school, Karte malemeen",3001,30,6000,10,10,0,
2801010,"Aino Secondary school, PD 6",3001,30,6000,10,10,0,
2801014,"Mahmadia madrasah, Beside the large stream",3001,30,4800,8,0,8,
2801043,"Shaheed Azeemullah school, PD 5",3001,30,6000,10,0,10,
2801060,"Sayed Abad secondary school, Ghani Aaka qalacha",3001,30,3000,5,1,4,
2801053,"Imam Barah, PD 1",3001,30,9000,15,7,8,
2801035,"Sofi Sahib Boys school, PD 6",3001,30,6000,10,0,10,
2801059,"Mia Abdul Hakeem Sahib School, Zor shahr ",3001,30,3600,6,3,3,
2801057,"Former custom's house, Baroo darwazah",3001,30,3600,6,0,6,
2801012,"Ahmad Shah Baba Tomb, PD 1",3001,30,6000,10,0,10,
2801007,"Malalai high school,  PD 5",3001,30,4800,8,8,0,
2801040,"Mirwais Neeka school, PD 5",3001,30,6000,10,0,10,
2801062,Arabo qala clinic Beside the stream,3001,30,6000,10,3,7,
2801020,"Teacher Training school, PD 5",3001,30,6000,10,10,0,
2801052,"Saaloo khan Chaman, Dand alaqa",3001,30,3600,9,3,3,3
2801009,"Zarghona Ana school, PD 6",3001,30,6000,10,10,0,
2801022,"New Mirwais Mina School, District 6",3001,30,6000,10,0,10,
2801028,"Temor shahi school, PD 4",3001,30,6000,10,0,10,
2801021,"School, Baladi",3001,30,6000,10,5,5,
2801029,"Red crescent Dept , PD 4",3001,30,4200,7,7,0,
2801027,"Temor shahi school, PD 4",3001,30,6000,10,0,10,
2801037,Alko meena Girls' school in Mirza Mohammad Khan Qala,3001,30,4800,8,8,0,
2801025,"Sardar madad school, PD 2",3001,30,6000,10,10,0,
2801047,"Haji Pachah Sherzee Guesthouse, PD 3",3001,30,4800,8,8,0,
2801063,"Abdul Hadi Daawi school, Mahalajaat",3001,30,6000,10,2,8,
2801056,"Sheen Ghazi Saheb, PD 3",3001,30,4800,12,4,4,4
2801015,"School, Haji Arab",3001,30,6000,10,5,5,
2801049,"Mollah Abdul Rab Aakhondzadah Mosque, PD 3",3001,30,3600,6,,6,
2801065,"Da Rambasi school, Rambasi",3001,30,3000,5,1,4,
2801044,"Malalai clinic Loyabialah, PD 5",3001,30,5400,9,9,0,
2801001,"Dand district center, Deh Baagh",3001,30,4200,7,3,4,
2801046,"Mashreqi High school, PD 3",3001,30,6000,10,0,10,
2801061,"Orphans school , Kokran",3001,30,3600,6,2,4,
2801034,"Sofi Sahin girls' school, PD 6",3001,30,6000,10,10,0,
2801036,"Faazel Kandahari school, PD 6",3001,30,6000,11,6,5,
2801013,"School, Karz",3001,30,9600,16,8,8,
2802073,"Haji Akhtar Mohammad House, Nawai deh",3002,30,1200,2,2,0,
2802084,"Close to farm tarang school, Farm tarang",3002,30,3300,6,3,3,
2802071,"Haji Saifullah Pump, Arghestan burj",3002,30,900,2,2,0,
2802087,Airport area,3002,30,1800,4,2,2,
2802070,"Haji Saifullah Pump, Arghestan burj",3002,30,700,2,0,2,
2802072,"Haji noor house, Najwi",3002,30,1900,4,2,2,
2802085,"Shorandaam center, Shorandaam",3002,30,2700,5,2,3,
2802086,"TBC, Haji Aziz",3002,30,2700,5,2,3,
2802068,"Mohammad Ashraf house, Maanjah",3002,30,1500,3,3,0,
2802082,"School, Shorandaam",3002,30,1400,3,0,3,
2802077,"Hayatullah house, Momand qala",3002,30,900,2,2,0,
2802076,"School, Momand qala",3002,30,900,2,0,2,
2802080,"school, Khosh aab",3002,30,2600,5,2,3,
2802081,"Kareem shah khan guesthouse, Shor andaam ",3002,30,1000,2,2,0,
2802066,"Mohammad Rasool house, Aakhumnd sahib",3002,30,1200,2,2,0,
2802079,"School/ Clinic, Mand hasaar",3002,30,3400,6,3,3,
2802075,"former school, Madzee",3002,30,900,2,0,2,
2802078,"School, Nasajee",3002,30,3700,7,4,3,
2802083,"School, Aazam qala",3002,30,3400,6,3,3,
2802067,"Nawi school, Aakhond sahib",3002,30,300,1,0,1,
2802069,"Mohammad Ashraf house, Maanjah",3002,30,700,2,0,2,
2802088,"School, Naqeleen",3002,30,1800,3,2,1,
2802074,"Sayed Mohammad House, Nawai deh",3002,30,700,2,0,2,
2803095,"Fazel Karam mosque, Shahtoot",3003,30,1200,2,0,2,
2803093,"Sher Agha house, Qoondelaan",3003,30,1200,2,0,2,
2803097,"Mosque, Kajoor",3003,30,1200,2,0,2,
2803096,"Clinic, Khairtoot",3003,30,1200,2,0,2,
2803091,"Safalla house, Da Asekzo soozanee",3003,30,1200,2,0,2,
2803089,"Clinic, Wayan",3003,30,4824,9,5,4,
2803098,"School, Zartaalah",3003,30,2400,4,2,2,
2803090,"Haji Fayab house, Baaghtoo",3003,30,1200,2,0,2,
2803092,"Malek Salam house, Boorgi",3003,30,3600,6,3,3,
2803094,"School, Sayed Haleem ",3003,30,3600,6,3,3,
2804111,"Sultan Mahmood Ghaznawi school, Meeraab khoran",3004,30,1700,3,1,2,
2804109,"School, Mohammad Ayoub Qalacha",3004,30,1500,3,1,2,
2804107,"School, Monaarah",3004,30,1500,3,1,2,
2804099,"Ghazi Mohammad Akbar khan school, Baabur",3004,30,2100,4,2,2,
2804106,"Shah Ashraf school, Tabeen",3004,30,1500,3,1,2,
2804113,"close to Kandahar street, Baagh pul",3004,30,2400,8,2,2,4
2804114,"Madrasah, Khana gerdaab ",3004,30,900,2,1,1,
2804104,"Shaheed Faiz Mohammad School, Chaar gholbah",3004,30,1500,3,1,2,
2804115,Keshtah charqebla Mosque,3004,30,1500,6,1,2,3
2804112,"Mawlawi Abdul wasei school, Gul qalachah",3004,30,2400,4,2,2,
2804108,"Khoshal khan school, Naagahaan",3004,30,1500,3,1,2,
2804102,"School, Shaween Olya",3004,30,1100,2,0,2,
2804101,"School, Khoaja malek",3004,30,1500,3,1,2,
2804103,"Jalawar school, Doorahi",3004,30,1100,2,0,2,
2804100,"District center, Baba wali sahib",3004,30,1600,3,3,0,
2804110,Water supply premise on Langar Avenue,3004,30,2150,4,0,4,
2804105,"School, Kohak",3004,30,1500,3,1,2,
2805117,"school, Tambeel",3005,30,1700,3,2,1,
2805124,"Clinic, Zal Aabad",3005,30,2122,4,3,1,
2805126,"Haji Mohammmad Ayoub khan  Guesthouse, Dookhana",3005,30,600,1,,1,
2805120,"Manaan khan house, Chenar",3005,30,1050,2,1,1,
2805116,"Rahmatullah house, Laalak",3005,30,1700,3,2,1,
2805119,"Malek Mohammad Shah house, Laam",3005,30,550,1,0,1,
2805122,"School, Haji Gul",3005,30,1700,3,2,1,
2805118,"School, Naser",3005,30,550,1,0,1,
2805125,"Malek Abdul Khaleq house, Baghkah",3005,30,1000,2,1,1,
2805121,"Haji Qayoum guesthouse, Arooq shah khan",3005,30,1050,2,1,1,
2805123,"District Administrative premise, Shah Aagha",3005,30,2100,4,2,2,
2806127,"Clinic, Shah Karez",3006,30,900,2,1,1,
2806128,"Baran School, Shah Karez",3006,30,1500,3,1,2,
2806129,"Mosque, Washtan",3006,30,900,2,,2,
2806130,"Mosque, Pir Khadem",3006,30,900,2,,2,
2806131,"Juma Khan House, Esshaqzai Village",3006,30,700,2,,2,
2807136,"School, Muslimabad",3007,30,2000,4,1,3,
2807132,"Mosque, Qala Shamir",3007,30,1400,3,1,2,
2807135,"Clinic, Band-e-Temor",3007,30,1400,3,0,3,
2807133,"Mullah Ibrahim School, Azim Khan Karez",3007,30,1400,3,0,3,
2807140,"Qala Khan House, Cheshma Mohammad Khan",3007,30,700,2,2,0,
2807139,"Haji Masoom Khan House, Do Aab",3007,30,1900,4,0,4,
2807142,"Ghazi Mohammad Ayoub Khan High School, Kashak Nakhod",3007,30,2800,5,2,3,
2807145,"District Center, Kashak Nakhod",3007,30,700,2,2,0,
2807144,"Sardar Asad House, Mirab Khor",3007,30,1400,3,1,2,
2807138,"Mohammad Yousuf House, Safozai Anjaran",3007,30,800,2,0,2,
2807148,"Bawardhi sra, Baloch Haji Amanullah Village",3007,30,900,2,,2,
2807134,"Balagh Mosque, Garmabak",3007,30,900,2,1,1,
2807141,"Abdul Karim House, Sufi Karim Guest House",3007,30,900,2,0,2,
2807137,"Shahidano School, Maiwand Channa",3007,30,800,2,0,2,
2807146,"District Center, Pirzada Village",3007,30,1400,3,0,3,
2807143,Ahmad Shah Pump,3007,30,1400,3,1,2,
2807147,"Malik Attaullah Guest House or House, Shahi Karez",3007,30,1300,3,,3,
2809189,"School, Talkan",3008,30,1800,3,1,2,
2809187,"Haji Abidullah Khan School, Safidrawan",3008,30,2400,4,1,3,
2809180,"Shamsuddin Kakar School, Panjwayee",3008,30,1800,3,0,3,
2809182,"Haji Noor Mohammad Camp, Moshan",3008,30,1800,3,0,3,
2809191,"Mullah Atta Mohammad Area, Talkan",3008,30,4800,17,2,6,9
2809186,"School, Chel Ghor",3008,30,1800,3,0,3,
2809173,"Mullah Hussain High School, Talkan",3008,30,3000,5,1,4,
2809194,"Karez Village Mosque, Salihan",3008,30,1800,3,1,2,
2809192,Sher Ali Area,3008,30,3000,11,2,3,6
2809179,"School, Salawat",3008,30,1800,3,0,3,
2809183,"Sultan Mohammad Khan School, Zangi Abad",3008,30,1800,3,0,3,
2809195,"Mullah Abdur Rahman Darbar, Damrasi",3008,30,1800,3,1,2,
2809184,"Sulaiman Mako School, Zangi Abad",3008,30,2400,4,1,3,
2809188,"School, Nakhoni",3008,30,1800,3,0,3,
2809177,"Haji Akbar Camp, Moshan",3008,30,2400,4,1,3,
2809175,"Camp, Talkan",3008,30,1800,3,1,2,
2809185,"Girls School, TBC",3008,30,1800,3,3,0,
2809174,"School, Regwa",3008,30,1998,4,0,4,
2809178,"Camp, Mar Ghar",3008,30,2400,4,1,3,
2809181,"Mohammad Jan Camp, Talkan",3008,30,2400,4,1,3,
2809176,"Sher Ali Camp, Moshan",3008,30,1800,3,1,2,
2809190,"Bazar Religious School, Moshan",3008,30,1200,2,0,2,
2810197,"School, Kami",3009,30,5400,9,5,4,
2810196,"School, Shir Shah",3009,30,5400,9,5,4,
2810198,"District Center, Reig Area",3009,30,4826,9,5,4,
2811199,"Wali Mohammad Khan House, Torzai",3010,30,4800,8,5,3,
2811200,Sayed Bosa Village Centeral Mosque,3010,30,4704,8,5,3,
2811201,"District Center, Abuzai",3010,30,6000,10,5,5,
2811202,"Kamsazi, Kamsazi Village",3010,30,4800,8,5,3,
2811269,"Karez Village, Haji Rozi Khan House",3010,30,4200,7,4,3,
2812218,"Haji Wali Shah Village, Sarhadi Village",3011,30,6000,10,2,8,
2812203,"Haji Razzaq Guest House, Haji Razzaq Village",3011,30,6000,10,4,6,
2812212,"Qazi Religious School, Espeen Boldak",3011,30,5400,9,5,4,
2812205,"Doctor Mohammad Dawood House, Nawi Village",3011,30,6000,10,2,8,
2812241,"Haji Talib Aka House, Esshaqzo Village",3011,30,3600,6,2,4,
2812230,"Mullah House, Sulaimanzai",3011,30,1800,3,3,0,
2812238,"Camp School, Tajo Khan Village",3011,30,6000,20,4,6,10
2812221,"Gaba Neka School, Khair abad",3011,30,6000,10,4,6,
2812226,"Margha, Zekria",3011,30,6000,10,2,8,
2812208,"Haji Ahmad Shah Market, Wesh",3011,30,6000,10,0,10,
2812224,"Ghazi Abdullah Khan School, Espeen Boldak",3011,30,6000,10,3,7,
2812240,"Near the Road, Tangi",3011,30,6000,20,4,6,10
2812233,"Clinic, Madad Khan Village",3011,30,2400,4,0,4,
2812229,"School, Sulaimanzai",3011,30,2400,4,0,4,
2812228,"Religious School, Miranzo Village",3011,30,6000,10,3,7,
2812217,"Farmanullah House, Nawi Village",3011,30,5400,9,4,5,
2812237,"Pir Mohammad House, Mirano Village",3011,30,6000,20,4,6,10
2812211,"UNHCR Office, Espeen Boldak",3011,30,4800,8,4,4,
2812244,"School, Abdullah Zo Village",3011,30,2400,4,3,1,
2812243,"Bashir Aka village School, Sulaimanzai",3011,30,3094,6,2,4,
2812234,"School and House other side of road, Hassan Zai",3011,30,3600,6,3,3,
2812213,"Maliad Alizai, Haji Afzal Village",3011,30,4800,8,4,4,
2812215,"Ahmad Shah Rooms, Wesh",3011,30,4800,8,0,8,
2812236,"School, Haji Muhmand Village",3011,30,6000,10,4,6,
2812242,"Bashir Khan House, Karez Shamizi ",3011,30,3600,6,2,4,
2812219,"Ali School, Wesh",3011,30,6000,10,2,8,
2812210,"Abdul Samad Khan School, Rubat",3011,30,5400,9,4,5,
2812206,"Yaqoob Market, Wesh",3011,30,6000,10,0,10,
2812232,"Madad Khan School, Madad Khan Village",3011,30,2400,4,4,0,
2812220,"Shaheed Abdullah Jan School, Rubat",3011,30,4200,7,3,4,
2812204,"Telecommunication Center, Awami Camp",3011,30,5400,9,4,5,
2812209,"Religious School, Bambol",3011,30,4800,8,3,5,
2812231,"District Center, Shaga",3011,30,4200,7,3,4,
2812222,"Bagul Building, Nawi Village",3011,30,4800,8,3,5,
2812239,"Tent, Amir Khan Village",3011,30,6000,20,4,6,10
2812223,"Haji Mohammad Ayoub School, Rubat",3011,30,6000,10,2,8,
2812225,"Akhtarzai Loy Village, Loy Karez",3011,30,4800,8,3,5,
2812214,"Haji Nehmat Pump, Espeen Boldak",3011,30,5400,9,4,5,
2812227,"Haji Kamaluddin House, Bilal Abad",3011,30,5400,9,4,5,
2812235,"Haji Mohammad Khan School, Haji Mohammad Khan Village",3011,30,4200,7,3,4,
2812207,"Clinic, Loy Karez",3011,30,6000,10,2,8,
2812216,"Faizo House, Espeen Boldak",3011,30,3000,5,0,5,
2813248,"Clinic, Karam Kheil",3012,30,4200,7,3,4,
2813250,"Guest House, Narghal",3012,30,3497,6,2,4,
2813249,"School, Shena Khata",3012,30,3000,5,2,3,
2813253,"Taisan Village School, Bala Zhara",3012,30,3000,5,1,4,
2813252,Kakarano Manda Dawan Check Point,3012,30,3600,6,2,4,
2813246,"Mohammad Neka School, Khogiani",3012,30,4200,7,3,4,
2813245,"School, Bakulzai Village",3012,30,3000,5,2,3,
2813247,"Mosque, Espeena Gara",3012,30,1800,3,1,2,
2813251,"School, Amin Qala",3012,30,3000,5,2,3,
2814255,"Haji Manan House, Salisoon",3013,30,6000,10,6,4,
2814270,"Chodi, Village Mosque",3013,30,4800,8,4,4,
2814257,"Aobto School, Aobto Village",3013,30,4335,8,4,4,
2814271,"Khogiani, Village Mosque",3013,30,5400,9,5,4,
2814254,District Center,3013,30,6000,10,4,6,
2814256,"TBC, TBC Sartana",3013,30,4800,8,4,4,
2814258,"Mosque, 3 Ahla Jirga",3013,30,5400,9,5,4,
2815260,"Mosque, Ghalinag",3014,30,1200,2,0,2,
2815262,"Mosque, Esshaqzo Loy Village",3014,30,889,2,0,2,
2815261,"District Center, Chalwar",3014,30,1800,3,1,2,
2815259,"Haji Abdul Halim Mosque, Zamato Village",3014,30,1200,2,1,1,
2816266,"Rashid Khan House, Barkundi",3015,30,1800,3,0,3,
2816263,"District Center, Niazo Kheil",3015,30,3600,6,2,4,
2816268,"Wahab Kheil School, Kanda Village",3015,30,1069,2,0,2,
2816267,"Haji Mirza Jamal House, Gor Dang",3015,30,1200,2,2,0,
2816264,"Haji Agha Lala House, Chopani",3015,30,1200,2,0,2,
2816265,"Haji Nehmatullah House, Nawi Kariz",3015,30,1200,2,0,2,
2808151,"District Administration Building, Zhari",3016,30,2700,5,5,0,
2808150,"School, Ashiqa",3016,30,2100,4,2,2,
2808166,"Nadi School, Sanghsar",3016,30,2100,4,2,2,
2808156,"Fifth Camp, Zhari Dasht",3016,30,1700,3,2,1,
2808164,"Assad Souri School, Pashmol",3016,30,2200,4,2,2,
2808167,"Mohammad Shah Guest House, Lako Kheil",3016,30,2100,4,2,2,
2808163,"Old Clinic, Hawz-e-Madad",3016,30,3300,6,2,4,
2808155,"6th Camp, Zhari Dasht",3016,30,2100,4,2,2,
2808152,"District Administration Building, Zhari",3016,30,1500,3,0,3,
2808172,"Clinic or School, Pashmol",3016,30,2100,4,2,2,
2808159,"District Administration Building,District Center",3016,30,2700,5,2,3,
2808193,"Training Center Area, Mar Ghar",3016,30,3600,12,2,4,6
2808171,"Camp School, Kochi Camp",3016,30,2218,4,0,4,
2808157,"4th Camp, Zhari Dasht",3016,30,3700,7,4,3,
2808169,"Near Police HQ, Kochi Camp",3016,30,2300,8,0,4,4
2808165,"Popal Neka School, Qalaq",3016,30,2100,4,2,2,
2808170,"Camp School, Kochi Camp",3016,30,2900,5,5,0,
2808153,"Yawlasom Camp, Zheri Dasht",3016,30,2700,5,2,3,
2808162,"School, Nalgham",3016,30,2100,4,2,2,
2808158,"2nd Camp, Zhari Dasht",3016,30,2100,4,2,2,
2808161,"Pir Mohammad Khan School, Senzeri",3016,30,3000,5,2,3,
2808160,"Amanullah School, Sablaghi",3016,30,900,2,0,2,
2808168,"Near Police HQ, Kochi Camp",3016,30,2300,8,4,0,4
2808154,"8th Camp, Zhari Dasht",3016,30,2700,5,2,3,
2808149,"Awal Camp, Zheri Dasht",3016,30,2100,4,2,2,
2301019,"Khan Aqa village, Khan aqa",3101,31,1200,2,1,1,
2301004,"Khum Abasi School, khum Abasi",3101,31,1080,2,1,1,
2301018,"Chakab clinic, chakab",3101,31,1440,3,1,2,
2301017,"Aalam chob bazar, Aalam chob",3101,31,960,2,1,1,
2301016,"Laman school, Laman",3101,31,2160,4,2,2,
2301012,"Malmanjee Mosque, Malmanjee",3101,31,1200,2,1,1,
2301009,"Baghak school, Bahghak",3101,31,960,2,1,1,
2301005,"Chushma dozdak School, Choshmah dozdak",3101,31,1080,2,1,1,
2301007,"Khareesan School,",3101,31,1440,3,1,2,
2301006,"Qarqeetoo school, Qarqeetoo",3101,31,1320,3,1,2,
2301003,Ferestan school,3101,31,1320,3,1,2,
2301010,"Kandalan school, kandalan",3101,31,1440,3,1,2,
2301015,"Nadami school, Nadami",3101,31,1080,2,1,1,
2301011,"Chushma Senjid Bazar, Chushma senjid",3101,31,2280,4,2,2,
2301013,"Takab Esmaeel School, Takab esmaeel",3101,31,1080,2,1,1,
2301002,Girls' school,3101,31,5000,9,9,0,
2301014,Meer Meerak village,3101,31,1680,3,1,2,
2301001,"Hanzala School Qala e Naw, Hanzala",3101,31,8000,15,0,15,
2301008,"Nachk village,",3101,31,1080,2,1,1,
2303051,Dahane Quli Ozbak,3102,31,960,2,,,2
2303039,Aaghak school,3102,31,1320,3,1,2,
2303043,"Gandah Aab school, Gandah Aab",3102,31,2640,5,2,3,
2303031,Taraki mosque,3102,31,1320,3,1,2,
2303175,Dara kok chail school,3102,31,2000,4,2,2,
2303030,"Sayed Azeem mosque,",3102,31,1200,2,1,1,
2303033,"chai sangi center, charsangi",3102,31,2040,4,2,2,
2303053,Lodeen Mohammad Zai,3102,31,840,3,,,3
2303044,"Dehistan village, Dehistan",3102,31,1320,3,1,2,
2303040,Kochah zard Elementary school,3102,31,2520,5,2,3,
2303037,"Mobarak shah Elementary school, Mobarakshah",3102,31,1680,3,1,2,
2303047,"Padeh Dehzangi Bazar, Padeh Deh zangi",3102,31,1920,4,2,2,
2303034,Tarshekh village,3102,31,1680,3,1,2,
2303042,"Tashbolaq High school, tashbolaq",3102,31,1080,2,1,1,
2303032,Nar Aab elementary school,3102,31,1440,3,1,2,
2303049,"Aab bareek school,",3102,31,2400,4,2,2,
2303041,Gulkhana village school,3102,31,1500,3,1,2,
2303048,"Kokjayel School,",3102,31,2500,5,2,3,
2303036,Aabkamari school,3102,31,2800,5,2,3,
2303050,Dahane jelaugeeri,3102,31,1340,3,,,3
2303052,Sea shori Mohammad Zai,3102,31,2400,6,,,6
2303029,Mohammad zai village,3102,31,2400,4,2,2,
2303028,Jafari high school,3102,31,3240,6,2,4,
2303176,Sair zarak Village School,3102,31,1000,2,1,1,
2303038,"Sang kharas village, Sang kharas",3102,31,960,2,1,1,
2303045,"Bazar e seena e ordo, Seena ordo",3102,31,2400,4,2,2,
2303046,"Padeh laghari school, Padeh laghari",3102,31,2880,5,2,3,
2303035,Heechkah high school,3102,31,1200,2,1,1,
2304059,Boya ha village,3103,31,1400,3,1,2,
2304064,Arbab Mohammad Village,3103,31,960,2,1,1,
2304084,"Dara boom district buidling, Dara boom",3103,31,2300,4,1,3,
2304075,Gunbad village,3103,31,1440,3,1,2,
2304087,Nakhjeerstan,3103,31,720,4,,,4
2304065,Deh Aabi village,3103,31,960,2,1,1,
2304057,Deh berenj school,3103,31,3240,6,3,3,
2304088,Dahan e khushk e khair khana,3103,31,2040,4,,,4
2304063,Qades Khordak school,3103,31,2160,4,2,2,
2304076,Gunbad shekh Ghiasuddin village,3103,31,840,2,1,1,
2304067,Qarcha ghi clinic,3103,31,1560,3,2,1,
2304056,Aab bakhsh school,3103,31,1080,2,1,1,
2304055,Arbab sarwar school,3103,31,1080,2,1,1,
2304072,Shorab bala village,3103,31,1200,2,1,1,
2304069,Takak School,3103,31,1320,3,1,2,
2304082,Khair khana village,3103,31,1680,3,1,2,
2304074,Nakhjeerestan village,3103,31,840,2,1,1,
2304060,Boya kadank School,3103,31,1440,3,1,2,
2304070,Langar school,3103,31,2520,5,2,3,
2304085,Lakah surkh mosque,3103,31,1200,2,1,1,
2304066,Molayan village,3103,31,1320,3,1,2,
2304062,ziarat village,3103,31,960,2,1,1,
2304068,Bob dosti village,3103,31,1680,3,2,1,
2304080,Nawa mollah gadah mosque,3103,31,840,2,1,1,
2304077,Nayek village,3103,31,1080,2,1,1,
2304178,Jar dasht mosque,3103,31,700,2,1,1,
2304058,Joleeq school,3103,31,1920,4,2,2,
2304073,Meer ghas school,3103,31,2600,4,2,2,
2304079,Bargul village,3103,31,2040,4,2,2,
2304083,Peewar village mosque,3103,31,1560,3,1,2,
2304086,Qooli zardak,3103,31,1680,4,,,4
2304054,Jamiat school,3103,31,2400,4,2,2,
2304078,Burj village,3103,31,1020,2,1,1,
2304177,Dara tabar afghan mosque,3103,31,640,2,1,1,
2304061,Khoaja ha village,3103,31,840,2,1,1,
2304071,Karez school,3103,31,2280,4,2,2,
2304081,Gulcheen Clinic,3103,31,2400,4,2,2,
2305122,Peeto village mosque,3104,31,1080,2,1,1,
2305094,Aab khor school,3104,31,720,2,1,1,
2305091,Reegi village mosque,3104,31,840,2,1,1,
2305119,chamanbed village,3104,31,1200,2,1,1,
2305115,Yakum rawak village,3104,31,1440,3,1,2,
2305092,Gashak mosque,3104,31,720,2,1,1,
2305100,Panj buz village,3104,31,960,2,1,1,
2305112,Robat mosque,3104,31,1560,3,2,1,
2305108,Orgo village mosque,3104,31,1320,3,1,2,
2305114,Shor Aabak mosque,3104,31,1080,2,1,1,
2305113,Robatak mosque,3104,31,1200,2,1,1,
2305095,Jeeghani school,3104,31,840,2,1,1,
2305180,Somba kaich mosque,3104,31,700,2,1,1,
2305121,Sebak village,3104,31,840,2,1,1,
2305111,"Dahane do Aabi,",3104,31,2040,4,2,2,
2305089,Chartaq School,3104,31,1920,4,2,2,
2305103,Kadian village,3104,31,1320,3,1,2,
2305096,Kharmeen School,3104,31,1560,3,1,2,
2305104,chushmah bed mosque,3104,31,1200,2,1,1,
2305109,Takhte zard village mosque,3104,31,1560,3,1,2,
2305106,Qaz village,3104,31,960,2,1,1,
2305101,Kazak village mosque,3104,31,2040,4,2,2,
2305093,Meel naw mosque,3104,31,840,2,1,1,
2305099,"Deh rayees village mosque, deh raees",3104,31,960,2,1,1,
2305110,"Gho kalan village, gho kalan",3104,31,1320,3,1,2,
2305097,Morghzar mosque,3104,31,960,2,1,1,
2305098,"Dahane kocha district premise, Dahane kocha",3104,31,840,2,1,1,
2305123,Tagab alam district premise,3104,31,1800,3,1,2,
2305107,Sartawah mosque,3104,31,2160,4,2,2,
2305120,Dahan khursi village,3104,31,1320,3,1,2,
2305179,Dahan daramullah yar mosque,3104,31,650,2,1,1,
2305090,Guzestan village mosque,3104,31,960,2,1,1,
2305117,Garzawani village mosque,3104,31,1200,2,1,1,
2305116,Koja lalbai village,3104,31,1560,3,1,2,
2305105,Chushmah char village,3104,31,1080,2,1,1,
2305102,Tagab beest village,3104,31,1080,2,1,1,
2305118,Khoaja sarkhil village mosque,3104,31,2040,4,2,2,
