station_id,polling_id,delta,Ashraf Ghani Ahmadzai,Dr. Abdullah Abdullah,Hamed Karzai,Ramazan Bashardost,other
788,2101001,3,1,62,145,16,15
789,2101001,4,1,48,156,7,12
790,2101001,5,1,50,154,16,13
791,2101001,6,2,54,205,23,9
792,2101001,7,2,58,162,12,11
793,2101001,8,1,48,161,11,15
794,2101001,9,1,71,148,7,21
795,2101001,10,2,44,173,7,35
796,2101001,11,2,43,160,10,15
797,2101001,12,4,33,155,29,18
798,2101001,13,0,61,73,16,9
799,2101003,1,2,16,171,9,24
800,2101003,2,5,29,179,14,23
801,2101003,3,1,59,255,2,66
802,2101003,4,1,38,227,12,35
803,2101003,5,2,32,332,29,31
804,2101002,1,3,42,175,13,16
805,2101002,2,1,33,169,8,4
806,2101002,3,2,29,108,4,13
807,2101002,4,2,26,96,8,11
808,2101002,5,0,29,86,4,11
809,2101002,6,1,20,90,6,7
810,2101002,7,1,12,63,4,4
811,2101002,8,1,16,99,6,23
812,2101002,9,0,29,143,8,18
813,2101002,10,1,36,185,5,25
814,2101002,11,1,18,94,9,15
815,2101002,12,2,12,106,6,9
816,2101002,13,4,17,103,4,6
817,2101002,14,0,32,89,9,8
818,2704093,1,5,33,471,0,52
819,2704093,2,3,16,518,0,27
820,2704093,3,0,0,536,0,35
821,2704093,4,0,6,559,3,25
822,2704093,5,36,23,459,0,60
823,2704096,1,0,1,573,0,21
824,2704096,2,2,1,563,0,12
825,2704096,3,0,0,586,0,14
826,2704096,4,11,2,530,0,47
827,2704095,1,0,0,598,0,0
828,2704095,2,0,1,593,0,3
829,2704095,3,0,0,589,0,10
830,2704095,4,0,0,596,0,2
831,2704094,1,0,0,599,0,1
832,2704094,2,0,0,597,0,0
833,2704094,3,0,0,598,0,0
834,2704094,4,0,0,599,0,0
835,2704099,1,2,8,538,0,49
836,2704099,2,4,14,523,0,42
837,2704099,3,0,21,565,0,9
838,2704099,4,0,3,577,0,19
839,2704098,1,0,3,495,0,80
840,2704098,2,0,0,538,0,51
841,2704098,3,0,0,585,4,7
842,2704098,4,6,0,588,0,4
843,2704098,5,0,0,567,0,32
844,708121,1,2,0,463,0,0
845,708121,2,0,0,465,0,0
846,2404140,1,0,103,217,0,15
847,2404141,1,0,94,413,85,46
848,2404142,1,1,143,19,0,28
849,2404142,2,0,209,11,0,6
850,2404143,1,2,32,239,0,9
851,2404143,2,2,12,141,0,12
852,2404144,1,1,53,187,0,18
853,2404144,2,0,9,82,0,7
854,2404145,1,0,56,102,0,13
855,2404145,2,0,8,16,0,5
856,3407168,1,0,36,159,58,1
857,3407168,2,0,37,244,21,1
858,708123,1,0,0,350,0,0
859,708123,2,0,0,665,0,0
860,708123,3,23,2,557,0,2
861,708123,4,0,1,0,0,2
862,708123,5,0,0,422,0,0
863,1103020,1,16,139,476,1,12
864,1103020,2,23,87,524,0,18
865,1103020,3,12,84,412,2,16
866,1103020,4,0,10,322,0,156
867,1103020,5,0,496,103,0,19
868,2101021,1,63,152,176,61,56
869,2101021,2,2,114,153,59,25
870,3101031,1,0,443,117,6,4
871,3101031,2,0,182,229,1,3
872,3101031,3,0,311,228,3,3
873,3101030,1,0,110,310,1,4
874,3101030,2,0,131,235,1,5
875,3101030,3,0,46,442,0,0
876,3101033,1,0,358,217,0,16
877,3101033,2,13,377,229,6,1
878,3101032,1,9,190,63,1,8
879,3101032,2,0,140,40,1,4
880,3101032,3,0,148,86,32,18
881,3101035,1,0,270,75,8,3
882,3101035,2,0,235,115,0,4
883,3101035,3,0,223,107,7,5
884,3101035,4,0,233,136,0,2
885,3101035,5,0,271,120,2,1
886,3101034,1,0,72,490,0,0
887,3101034,2,0,105,482,0,2
888,3101037,1,0,605,27,0,0
889,3101037,2,0,602,13,3,8
890,3101037,3,1,391,232,2,12
891,3101037,4,0,260,364,2,4
892,3101037,5,0,383,240,1,0
893,3101036,1,0,600,0,0,0
894,3101036,2,0,621,0,0,0
895,3101036,3,0,593,0,0,0
896,3101036,4,0,600,0,0,0
897,3101036,5,0,600,0,0,0
898,3101039,1,23,438,17,2,12
899,3101039,2,1,383,5,10,14
900,3101039,3,0,417,20,4,43
901,3101039,4,1,468,46,16,34
902,3101039,5,48,418,83,35,41
903,3101038,1,0,466,121,10,2
904,3101038,2,0,317,45,19,1
905,3101038,3,0,515,64,15,3
906,3101038,4,0,556,31,5,2
907,3101038,5,0,292,72,4,2
908,1003076,1,10,3,150,5,13
909,1003076,2,14,5,148,4,13
910,1003076,3,18,1,161,2,19
911,1003076,4,13,1,115,1,18
912,1003076,5,9,5,93,5,7
913,1003077,1,0,2,38,2,5
914,1003077,2,1,3,28,0,7
915,1003077,3,0,1,31,0,2
916,1003077,4,0,4,15,0,3
917,1003077,5,1,3,36,1,0
918,1003077,6,0,0,61,0,0
919,1003077,7,0,1,18,6,1
920,1003077,8,0,3,30,0,0
921,1003074,1,14,6,265,3,16
922,1003074,2,12,2,133,6,8
923,1003075,1,1,0,51,2,2
924,1003075,2,0,0,44,0,0
925,1003075,3,0,0,36,0,0
926,1706210,1,0,443,6,0,0
927,1706210,2,0,590,6,1,0
928,1706210,3,0,375,10,6,5
929,1706212,1,13,6,41,2,1
930,1706212,2,2,2,29,0,0
931,1706212,3,0,2,9,0,0
932,1706212,4,9,0,7,0,1
933,1706213,1,2,8,76,7,2
934,1706213,2,0,25,113,8,12
935,1706213,3,0,0,129,4,0
936,2403084,1,0,18,70,234,6
937,2403084,2,3,22,138,302,8
938,2403084,3,3,2,130,196,11
939,2403084,4,2,7,153,260,8
940,2403085,1,4,54,46,0,16
941,2403085,2,3,96,58,2,10
942,2403085,3,3,52,48,2,15
943,2403085,4,1,57,51,2,10
944,2403086,1,6,66,167,19,24
945,2403086,2,9,59,98,16,16
946,2403086,3,7,65,117,10,16
947,2403086,4,8,61,126,5,20
948,2403086,5,5,44,78,7,18
949,2905024,1,1,0,26,0,3
950,2905024,2,0,0,28,0,1
951,2905024,3,1,1,16,0,0
952,2905023,1,0,0,14,0,5
953,2905023,2,1,0,16,1,5
954,2905023,3,0,0,17,0,2
955,2905023,4,0,0,23,0,1
956,2905022,1,2,0,31,0,4
957,2905022,2,1,0,20,3,13
958,2905022,3,2,1,27,0,5
959,2403082,1,0,10,148,0,1
960,2403082,2,0,2,294,0,0
961,2403082,3,1,3,258,0,0
962,2403082,4,0,7,68,0,3
963,2403082,5,0,21,93,0,2
964,2403083,1,0,92,332,2,10
965,306090,1,1,72,22,16,1
966,306090,2,0,221,16,5,3
967,306090,3,0,113,27,3,2
968,306090,4,0,172,4,0,1
969,204065,1,0,8,13,0,1
970,204065,2,0,2,0,0,0
971,811193,1,29,1,62,0,5
972,811193,2,22,0,72,1,9
973,811193,3,19,0,95,3,9
974,811193,4,19,0,78,1,8
975,306096,1,14,2,273,2,11
976,306096,2,15,2,250,2,13
977,306096,3,3,1,156,0,0
978,306096,4,2,0,97,0,4
979,204063,1,3,37,279,9,81
980,204063,2,0,509,39,6,42
981,710158,1,0,0,575,0,0
982,204060,1,1,103,85,9,27
983,204060,2,0,98,52,1,2
984,710150,1,0,0,500,0,0
985,710150,2,0,0,550,0,0
986,710150,3,0,0,334,0,0
987,115482,1,0,57,92,0,15
988,115482,2,0,14,124,0,5
989,115482,3,0,4,102,1,1
990,115482,4,0,1,130,0,28
991,115482,5,0,1,144,0,1
992,115482,6,0,13,148,0,23
993,710152,1,0,0,202,1,2
994,710152,2,0,0,194,0,0
995,710152,3,0,0,109,0,0
996,204061,1,0,156,6,2,16
997,204061,2,0,133,9,2,16
998,204061,3,0,63,13,0,2
999,115487,1,3,2,88,0,9
1000,115487,2,0,0,24,0,1
1001,115487,3,0,87,303,0,0
1002,115487,4,0,1,24,0,0
1003,710155,1,0,0,550,0,0
1004,115485,1,5,1,392,1,12
1005,115485,2,10,2,387,0,6
1006,115485,3,3,1,469,0,2
1007,115485,4,1,1,470,0,0
1008,706080,1,0,0,600,0,0
1009,706080,2,0,0,600,0,0
1010,811194,1,49,0,21,0,72
1011,811194,2,62,0,47,0,32
1012,811194,3,0,0,218,0,8
1013,811194,4,0,0,337,0,0
1014,706082,1,0,0,600,0,0
1015,706082,2,0,0,600,0,0
1016,2511192,1,0,0,597,0,0
1017,2511192,2,0,0,594,0,0
1018,701282,1,12,0,3,0,0
1019,2511193,1,0,0,560,0,0
1020,2511193,2,0,0,510,0,0
1021,2511190,1,0,10,410,0,0
1022,2511190,2,0,0,470,0,0
1023,2404125,1,1,40,82,16,30
1024,2404125,2,0,46,38,16,10
1025,2404122,1,0,0,0,0,0
1026,2404122,2,0,0,0,0,0
1027,2404123,1,0,81,50,0,5
1028,2404123,2,0,93,48,0,11
1029,2404120,1,1,56,108,0,17
1030,2404120,2,3,53,43,1,9
1031,2404120,3,0,91,105,0,18
1032,2404120,4,0,84,89,0,16
1033,2404120,5,5,77,121,0,9
1034,101296,1,1,71,27,0,4
1035,101296,2,0,85,30,18,6
1036,101296,3,2,90,26,11,4
1037,101296,4,1,91,37,11,4
1038,101296,5,1,66,32,15,4
1039,101296,6,0,75,51,6,4
1040,101296,7,1,27,13,2,0
1041,101296,8,0,65,16,1,5
1042,2404121,1,3,30,113,3,7
1043,2404121,2,3,69,165,1,25
1044,2404121,3,0,21,88,0,21
1045,2404121,4,0,39,116,0,18
1046,1915324,1,0,40,43,0,0
1047,1915324,2,0,24,36,0,0
1048,1915324,3,0,80,23,0,1
1049,1011291,1,5,3,530,0,18
1050,1011291,2,12,4,436,3,27
1051,1011291,3,0,0,623,0,8
1052,1011290,1,0,0,0,0,0
1053,1011290,2,0,87,25,0,11
1054,1011290,3,7,22,128,0,16
1055,1011290,4,0,1,85,0,5
1056,1011290,5,12,39,65,0,17
1057,1011293,1,5,8,262,0,87
1058,1011293,2,2,9,374,1,22
1059,1011293,3,3,3,381,0,14
1060,1011293,4,5,31,382,0,62
1061,1011293,5,48,20,514,0,22
1062,1011292,1,4,45,396,0,121
1063,1011292,2,9,24,511,1,27
1064,1011292,3,3,14,309,1,50
1065,1011292,4,0,289,246,0,62
1066,1011292,5,0,0,630,0,7
1067,1011295,1,0,0,10,0,0
1068,1011295,2,15,27,441,1,46
1069,1011295,3,18,3,227,0,7
1070,1011295,4,5,20,316,2,45
1071,1011295,5,17,12,210,0,24
1072,1011295,6,0,0,0,0,0
1073,1011295,7,0,11,308,0,0
1074,1011295,8,1,10,306,0,33
1075,1011295,9,6,25,307,0,31
1076,1011294,1,2,0,159,0,2
1077,1011294,2,2,0,59,0,2
1078,1011294,3,0,1,52,0,6
1079,1011294,4,1,0,44,0,2
1080,1011294,5,1,0,3,0,1
1081,1011297,1,2,1,131,0,22
1082,1011297,2,15,0,123,0,13
1083,1011297,3,7,0,107,0,20
1084,1011297,4,2,0,46,0,8
1085,1011297,5,1,0,91,1,12
1086,1011296,1,2,64,74,0,8
1087,1011296,2,0,17,37,0,9
1088,1011296,3,1,3,89,0,12
1089,1011296,4,7,7,140,0,7
1090,1011299,1,0,0,23,0,10
1091,1011299,2,0,0,1,0,0
1092,1011299,3,0,0,0,0,0
1093,1011299,4,0,0,0,0,0
1094,1011298,1,0,0,200,0,30
1095,1011298,2,0,0,124,0,19
1096,1011298,3,184,5,319,0,35
1097,1011298,4,1,49,116,0,15
1098,2703070,1,0,0,9,0,0
1099,2703070,2,0,0,0,0,0
1100,2703070,3,0,0,43,0,7
1101,2703070,4,0,0,9,0,0
1102,2703070,5,0,0,0,0,0
1103,2703071,1,44,0,1,5,7
1104,2703071,2,72,3,6,3,4
1105,2703071,3,29,5,10,0,2
1106,2703071,4,14,5,2,5,7
1107,2703071,5,5,5,12,0,4
1108,2703074,1,0,0,5,0,1
1109,2703074,2,0,1,4,0,0
1110,2703074,3,0,0,4,0,0
1111,2703074,4,0,0,7,0,0
1112,2703074,5,0,0,0,0,0
1113,2703075,1,6,2,41,1,22
1114,2703075,2,3,0,61,2,3
1115,2703075,3,4,0,62,3,3
1116,2703075,4,0,0,63,0,0
1117,2703075,5,0,0,92,0,2
1118,2503236,1,0,0,274,0,0
1119,2503236,2,0,0,81,0,0
1120,2503237,1,0,0,311,0,0
1121,2503237,2,0,0,304,0,0
1122,2503238,1,250,20,50,3,13
1123,2703079,1,1,1,197,1,0
1124,2703079,2,0,0,200,0,0
1125,2703079,3,0,0,198,0,2
1126,2703079,4,0,0,100,0,0
1127,2703079,5,0,0,100,0,0
1128,2703079,6,0,0,0,0,0
1129,2301003,1,3,354,12,7,11
1130,2301003,2,2,338,26,7,20
1131,2301003,3,3,162,68,4,17
1132,2301002,1,16,117,123,13,21
1133,2301002,2,9,175,120,26,8
1134,2301002,3,5,153,133,13,26
1135,2301002,4,6,170,119,12,27
1136,2301002,5,6,134,100,11,8
1137,2301002,6,5,151,101,3,18
1138,2301002,7,2,150,107,7,21
1139,2301002,8,2,101,96,7,20
1140,2301002,9,7,136,105,16,15
1141,2301001,1,12,264,80,25,31
1142,2301001,2,24,308,161,18,31
1143,2301001,3,9,321,157,32,39
1144,2301001,4,6,283,98,17,37
1145,2301001,5,12,178,90,19,16
1146,2301001,6,9,167,64,15,20
1147,2301001,7,9,186,113,19,45
1148,2301001,8,3,167,49,11,18
1149,2301001,9,5,124,64,10,19
1150,2301001,10,7,139,73,7,13
1151,2301001,11,5,107,54,5,22
1152,2301001,12,10,133,54,7,16
1153,2301001,13,7,128,41,11,14
1154,2301001,14,5,100,48,24,19
1155,2301001,15,3,34,24,0,7
1156,2301007,1,7,264,18,11,24
1157,2301007,2,1,241,17,8,25
1158,2301007,3,0,380,9,2,20
1159,2301006,1,0,246,71,5,82
1160,2301006,2,1,182,45,6,54
1161,2301006,3,2,267,152,2,108
1162,2301005,1,0,268,50,10,15
1163,2301005,2,0,242,45,1,0
1164,2301004,1,0,293,27,9,19
1165,2301004,2,0,60,12,2,18
1166,2301009,1,5,296,89,4,71
1167,2301009,2,4,277,171,0,60
1168,2301008,1,1,244,29,2,29
1169,2301008,2,0,56,3,0,12
1170,1001009,1,21,0,37,2,4
1171,1001009,2,26,1,36,0,9
1172,1001009,3,35,2,66,3,14
1173,1001009,4,45,3,89,3,19
1174,1001009,5,18,1,51,1,5
1175,1001009,6,10,0,20,0,1
1176,1001009,7,4,1,13,0,5
1177,1001009,8,0,1,6,0,0
1178,1001009,9,11,0,14,0,0
1179,1001009,10,10,1,8,0,0
1180,1001009,11,11,1,14,3,4
1181,1001009,12,16,0,10,2,4
1182,1516174,1,12,237,102,63,41
1183,1516174,2,12,237,97,83,45
1184,1516174,3,3,327,73,30,18
1185,1516174,4,9,191,46,177,19
1186,1001001,1,9,3,74,1,6
1187,1001001,2,1,11,40,5,6
1188,1001001,3,19,5,55,1,4
1189,1001001,4,6,3,82,1,2
1190,1001001,5,1,6,52,0,1
1191,1001003,1,62,25,244,10,16
1192,1001003,2,45,10,162,4,23
1193,1001003,3,38,4,86,9,17
1194,1001003,4,19,7,74,10,6
1195,1001003,5,13,19,89,0,7
1196,1001003,6,22,17,73,7,8
1197,1001003,7,21,25,89,2,12
1198,1001003,8,47,16,98,7,10
1199,1001003,9,34,13,122,7,11
1200,1001003,10,14,5,95,13,8
1201,1001003,11,48,24,223,15,15
1202,1001002,1,8,3,38,0,2
1203,1001002,2,7,5,47,0,4
1204,1001002,3,12,3,75,2,2
1205,1001002,4,12,0,32,2,3
1206,1001002,5,17,1,100,0,4
1207,1001005,1,30,10,114,7,11
1208,1001005,2,27,3,104,3,5
1209,1001005,3,33,6,97,8,8
1210,1001005,4,10,5,65,5,8
1211,1001005,5,33,13,91,1,11
1212,1001005,6,16,1,49,1,4
1213,1001005,7,6,1,20,0,6
1214,1001005,8,23,3,25,2,1
1215,1001005,9,7,0,24,0,2
1216,1001005,10,11,1,32,1,2
1217,1001005,11,14,1,80,3,5
1218,1001005,12,27,7,113,5,10
1219,1001005,13,33,9,145,14,11
1220,1001005,14,43,11,185,4,20
1221,1001004,1,20,6,112,3,14
1222,1001004,2,13,6,57,1,6
1223,1001004,3,16,4,102,0,8
1224,1001004,4,2,2,66,3,8
1225,1001004,5,0,5,47,0,0
1226,1001004,6,2,3,69,0,13
1227,1001004,7,12,9,51,3,5
1228,1001004,8,5,1,70,2,3
1229,1001004,9,8,7,31,0,4
1230,1001004,10,10,4,78,0,5
1231,1001004,11,12,0,41,0,0
1232,1001004,12,1,4,35,0,1
1233,1001004,13,6,1,55,1,6
1234,1001004,14,8,3,58,1,4
1235,1001007,1,22,2,95,0,14
1236,1001007,2,21,0,50,0,7
1237,1001007,3,9,0,42,0,19
1238,1001007,4,23,2,37,0,14
1239,1001007,5,30,3,63,1,12
1240,1001007,6,19,1,74,0,6
1241,1001006,1,33,12,157,4,16
1242,1001006,2,58,7,103,5,10
1243,1001006,3,17,9,94,6,6
1244,1001006,4,7,6,57,1,9
1245,1001006,5,17,3,53,0,7
1246,1001006,6,42,4,57,5,9
1247,1001006,7,21,6,113,2,14
1248,1001006,8,11,2,52,0,2
1249,1001006,9,44,16,152,7,23
1250,1001006,10,23,6,92,1,14
1251,1001006,11,14,2,51,2,2
1252,1001006,12,12,3,50,1,3
1253,1001006,13,15,3,63,1,7
1254,1001006,14,26,10,102,2,13
1255,2505073,1,1,20,55,1,16
1256,2505073,2,2,9,24,0,16
1257,101514,1,0,0,600,0,0
1258,101514,2,0,0,598,0,1
1259,101514,3,2,0,590,0,0
1260,101514,4,0,0,595,0,0
1261,101514,5,0,0,599,1,0
1262,101043,1,13,37,108,0,6
1263,101043,2,2,31,90,40,6
1264,101043,3,1,9,62,19,1
1265,101043,4,5,13,62,17,3
1266,101040,1,11,55,70,7,6
1267,101040,2,8,47,105,12,9
1268,101040,3,5,48,70,14,5
1269,101040,4,8,43,57,9,5
1270,101040,5,4,29,59,4,5
1271,101040,6,5,26,59,5,7
1272,707287,1,0,0,600,0,0
1273,707287,2,0,0,600,0,0
1274,707287,3,0,0,600,0,0
1275,101046,1,5,21,46,11,5
1276,101046,2,4,20,38,22,5
1277,101046,3,0,0,4,4,0
1278,101046,4,1,3,16,3,0
1279,101047,1,12,53,85,34,12
1280,101047,2,11,38,74,40,4
1281,101047,3,2,27,54,45,2
1282,101047,4,5,23,29,41,3
1283,101047,5,2,24,29,43,3
1284,101047,6,5,26,45,10,5
1285,101047,7,5,14,20,4,1
1286,101047,8,0,13,23,5,0
1287,101512,1,0,0,427,1,6
1288,101512,2,2,76,28,2,4
1289,101512,3,0,2,582,1,5
1290,101512,4,0,2,511,0,2
1291,101512,5,0,0,593,0,0
1292,101512,6,6,3,578,8,4
1293,101512,7,6,1,592,0,0
1294,101045,1,22,61,52,37,10
1295,101045,2,8,66,42,32,9
1296,101045,3,21,45,25,13,1
1297,101045,4,4,35,19,22,3
1298,101045,5,9,25,22,20,7
1299,101045,6,7,18,18,7,0
1300,101045,7,9,11,21,6,1
1301,101045,8,1,7,13,3,2
1302,101045,9,5,18,21,6,2
1303,101048,1,6,60,50,16,4
1304,101048,2,7,47,38,14,7
1305,101048,3,6,43,35,5,7
1306,101048,4,4,25,118,11,3
1307,101048,5,7,54,153,15,11
1308,101048,6,2,14,15,3,3
1309,101048,7,2,14,15,3,3
1310,101048,8,0,21,22,2,1
1311,101049,1,8,47,47,12,10
1312,101049,2,13,80,71,9,19
1313,101049,3,7,43,55,6,14
1314,101049,4,7,68,62,7,12
1315,101049,5,5,47,58,4,16
1316,101049,6,1,40,36,10,5
1317,101049,7,2,5,7,1,5
1318,101049,8,2,7,10,0,10
1319,101049,9,1,4,5,0,5
1320,707289,1,0,0,600,0,0
1321,707289,2,0,0,589,0,0
1322,707289,3,0,0,600,0,0
1323,1501183,1,2,314,97,16,25
1324,1501183,2,2,280,101,13,13
1325,1501183,3,1,366,121,3,22
1326,1501183,4,0,293,78,6,14
1327,1501186,1,3,180,209,36,47
1328,1501186,2,3,102,149,21,52
1329,1501185,1,1,69,113,19,15
1330,1501185,2,0,31,33,2,11
1331,1501184,1,2,322,182,16,31
1332,1501184,2,2,298,164,27,39
1333,1501184,3,1,274,137,12,46
1334,2210158,1,4,35,283,27,28
1335,2210158,2,2,19,155,12,17
1336,2210158,3,6,16,252,17,15
1337,2210158,4,21,33,330,6,23
1338,2210158,5,0,17,292,5,5
1339,2210158,6,6,18,248,4,26
1340,2210159,1,4,13,105,11,21
1341,2210159,2,2,14,84,20,22
1342,2210159,3,11,7,34,26,19
1343,2210159,4,5,5,12,4,35
1344,2405158,1,1,53,42,0,7
1345,2405158,2,2,91,87,0,11
1346,2405158,3,1,47,70,1,9
1347,2405159,1,2,126,59,88,8
1348,2405159,2,0,142,55,77,3
1349,2405154,1,5,123,173,1,37
1350,2405154,2,4,71,109,5,24
1351,2405155,1,1,239,73,0,14
1352,2405155,2,0,150,79,0,17
1353,2405155,3,0,142,128,0,7
1354,2405156,1,3,25,164,0,12
1355,2405156,2,2,15,70,1,7
1356,2405156,3,4,16,246,0,7
1357,2405157,1,4,71,112,1,16
1358,2405157,2,0,66,94,1,8
1359,2405157,3,0,37,81,2,18
1360,2405157,4,4,34,78,0,12
1361,2405150,1,6,98,134,1,17
1362,2405150,2,1,117,60,0,14
1363,2405150,3,6,124,123,0,24
1364,2405150,4,11,101,135,1,33
1365,2405150,5,5,100,131,0,29
1366,2405151,1,2,110,42,4,27
1367,2405151,2,3,61,31,1,7
1368,2405151,3,3,53,15,1,11
1369,2405151,4,28,65,15,0,4
1370,2405151,5,7,66,14,1,12
1371,2405152,1,4,122,73,2,25
1372,2405152,2,2,92,56,1,21
1373,2405152,3,1,41,0,0,14
1374,2405152,4,1,25,28,0,15
1375,2405153,1,0,35,24,1,3
1376,2405153,2,2,63,37,1,13
1377,2405153,3,0,45,40,0,9
1378,2405153,4,0,33,11,0,14
1379,2405153,5,1,101,23,0,2
1380,1009250,1,0,0,11,0,19
1381,1009250,2,0,0,69,0,0
1382,1009250,3,0,0,3,1,1
1383,1009250,4,0,0,4,0,0
1384,1009250,5,0,0,3,0,0
1385,1009250,6,0,0,1,0,1
1386,1009250,7,0,0,2,0,0
1387,204059,1,0,103,11,0,21
1388,204059,2,0,84,1,0,12
1389,204058,1,0,29,48,1,1
1390,204058,2,1,391,14,1,9
1391,204057,1,0,116,16,0,31
1392,204057,2,1,79,4,3,13
1393,204057,3,0,72,5,5,7
1394,204057,4,0,104,25,0,5
1395,204056,1,0,137,10,2,28
1396,204056,2,0,186,23,1,38
1397,204056,3,0,172,18,2,35
1398,204056,4,0,238,16,7,5
1399,204055,1,0,45,150,6,22
1400,204055,2,13,38,286,48,143
1401,204054,1,1,289,28,3,32
1402,204054,2,0,259,26,5,37
1403,204054,3,0,284,6,4,28
1404,204054,4,1,112,7,0,2
1405,204054,5,1,86,18,4,16
1406,204054,6,0,92,6,0,2
1407,204054,7,0,250,225,28,49
1408,204053,1,0,118,270,2,12
1409,204053,2,0,328,52,7,22
1410,204053,3,0,158,308,1,10
1411,204053,4,0,461,108,0,36
1412,204052,1,1,101,8,1,30
1413,204052,2,0,105,4,0,18
1414,204052,3,0,330,3,0,2
1415,204051,1,1,151,5,6,12
1416,204051,2,2,235,14,5,20
1417,204051,3,0,0,4,0,81
1418,204051,4,0,172,12,0,22
1419,204050,1,0,198,70,2,54
1420,204050,2,0,112,18,4,42
1421,204050,3,0,46,103,0,29
1422,1113098,1,21,9,184,0,9
1423,1113098,2,26,1,174,0,15
1424,1113098,3,8,0,73,0,1
1425,1113098,4,5,0,47,0,18
1426,1113099,1,20,3,127,0,4
1427,1113099,2,10,2,111,0,4
1428,1113099,3,44,2,195,1,15
1429,1113099,4,24,4,157,4,15
1430,718305,1,0,0,20,1,4
1431,718304,1,0,0,12,0,1
1432,718306,1,0,0,30,0,0
1433,1113096,1,18,5,176,0,7
1434,1113096,2,10,7,135,0,7
1435,1113096,3,26,3,165,1,10
1436,1113096,4,18,4,177,0,14
1437,1113096,5,0,2,117,2,18
1438,1113096,6,6,0,165,0,10
1439,1113096,7,1,0,5,0,0
1440,1113096,8,6,0,12,0,0
1441,1113097,1,9,1,141,1,6
1442,1113097,2,6,21,142,2,5
1443,1113097,3,10,7,143,0,3
1444,1113097,4,0,6,17,0,0
1445,1113097,5,0,2,21,0,0
1446,1113097,6,0,2,45,0,0
1447,802050,1,0,0,288,0,0
1448,802050,2,129,0,465,0,0
1449,1002059,1,5,7,106,1,4
1450,1002059,2,6,11,126,6,4
1451,1002059,3,6,10,161,5,14
1452,1002059,4,8,23,179,5,13
1453,1002062,1,25,0,184,2,35
1454,1002062,2,8,2,114,2,19
1455,1002062,3,14,2,89,4,10
1456,1002062,4,2,0,9,0,0
1457,1002063,1,27,12,383,15,73
1458,1002063,2,30,8,318,13,31
1459,1002063,3,21,14,323,4,22
1460,1002063,4,28,11,259,6,28
1461,1002060,1,8,9,218,0,22
1462,1002060,2,11,17,229,1,28
1463,1002060,3,0,45,141,0,55
1464,1002060,4,3,9,214,0,18
1465,1002061,1,26,5,168,2,36
1466,1002061,2,26,6,203,4,26
1467,1002061,3,32,2,206,4,27
1468,1002061,4,17,3,161,2,17
1469,1002061,5,8,0,81,0,6
1470,1002061,6,11,0,73,0,6
1471,1002066,1,7,5,69,1,1
1472,1002066,2,9,3,66,0,6
1473,1002066,3,2,12,64,0,6
1474,1002067,1,9,1,259,2,11
1475,1002067,2,19,2,221,0,7
1476,1002067,3,12,4,229,4,2
1477,1002067,4,5,0,134,2,3
1478,1002064,1,12,2,225,0,14
1479,1002064,2,4,9,307,0,9
1480,1002064,3,16,6,236,7,16
1481,1002064,4,5,5,212,2,10
1482,1002065,1,13,2,99,2,11
1483,1002065,2,8,1,36,1,9
1484,1002065,3,1,2,55,1,18
1485,1002065,4,21,8,110,2,34
1486,1002068,1,6,0,135,0,26
1487,1002068,2,12,2,91,0,7
1488,1002068,3,39,0,106,0,0
1489,1002069,1,23,8,278,10,24
1490,1002069,2,43,9,282,10,30
1491,1002069,3,63,12,278,9,31
1492,1002069,4,36,12,338,14,39
1493,1002069,5,15,5,332,2,15
1494,1002069,6,40,9,253,7,11
1495,409146,1,0,0,0,0,0
1496,409146,2,20,5,103,0,14
1497,409146,3,0,0,0,0,0
1498,1908119,1,16,121,122,0,6
1499,1908119,2,6,166,90,3,7
1500,1908118,1,1,61,9,0,0
1501,1908118,2,3,152,161,6,13
1502,1908118,3,3,163,114,4,19
1503,1908118,4,1,116,63,1,4
1504,1908118,5,2,99,81,3,15
1505,1908118,6,0,154,84,2,24
1506,1702089,1,0,102,32,3,15
1507,1702089,2,1,53,22,0,6
1508,1702089,3,1,99,38,2,0
1509,1702089,4,0,45,9,0,9
1510,101083,1,12,70,70,12,9
1511,101083,2,10,65,89,8,4
1512,101083,3,0,20,129,2,0
1513,409143,1,1,12,48,0,23
1514,409143,2,0,5,32,0,0
1515,409143,3,0,11,86,0,2
1516,409143,4,1,3,26,0,1
1517,1002054,1,35,8,131,0,7
1518,1002054,2,19,11,173,2,25
1519,1002054,3,13,0,108,0,10
1520,1702081,1,2,144,79,15,27
1521,1702081,2,0,65,74,12,19
1522,1702081,3,0,75,77,8,26
1523,1702081,4,0,83,98,10,19
1524,1702081,5,0,106,16,0,34
1525,1702081,6,1,71,21,3,29
1526,409149,1,0,0,0,0,0
1527,409149,2,0,0,0,0,0
1528,609146,1,0,55,500,0,0
1529,609146,2,0,0,600,0,0
1530,609146,3,29,21,550,0,0
1531,609146,4,15,0,329,0,0
1532,609146,5,15,0,200,0,0
1533,609146,6,100,0,50,0,0
1534,609146,7,0,12,588,0,0
1535,609147,1,0,11,539,0,0
1536,609147,2,100,0,345,0,0
1537,2709179,1,71,1,222,72,32
1538,2709179,2,2,1,103,17,23
1539,2709179,3,1,6,262,59,37
1540,2709179,4,3,0,265,29,4
1541,2709178,1,0,0,600,0,0
