ProvinceID,DistrictID,PollingCenterID,Center Name,Center Name,Hindu/Sikh,Nomad,Women,Men,Total
14,1401,1401031,د مديخيل کل مدرسه,Madikhil village Madrassah,0,1,0,477,478
14,1401,1401032,د منګسو کل جومات,Magaso village Mosque,0,1,162,939,1102
14,1401,1401033,د کونډیو کل جومات,Kondaio village Mosque,0,0,295,1232,1527
14,1401,1401034,کامران کل دجامع جماعت,Kamran village Jame Mosque,0,95,152,1310,1557
14,1401,1401035,خاڼ خوړ جومات,Khani Khwarr Mosque,0,1153,131,1259,2543
14,1401,1401036,جومات مزغوره کل,Mazghora village Mosque,0,0,63,445,508
14,1401,1401037,د اڅړښونځ,Assar School,0,0,78,0,78
14,1401,1401038,د منګل کوټ کل جومات,Mangal Kot village Mosque,0,297,208,1553,2058
14,1401,1401039,د څارنکوټ جومات,Sarangot Mosque,0,0,177,615,792
14,1401,1401040,د تازه کل جومات متون,"Taza Kali Mosque, Matoon",0,108,239,867,1214
14,1401,1401041,متون منديخيل جومات,Matoon Mandi Khil Mosque,0,1,415,1147,1563
14,1401,1401042,د خبشخیلو جومات,Khabshkhilo Mosque,0,5,437,1174,1616
14,1401,1401043,دریخیلو جومات,Darikhilo Mosque,0,1,153,581,735
14,1401,1401044,د کوټول کل جومات,Kotwalai village Mosque,0,0,65,395,460
14,1401,1401045,چیعی کل جماعت,Cheeghe village Mosque,0,0,140,362,502
14,1401,1401046,د کجیې کل جومات,Kajeeri village Mosque,0,2,189,619,810
14,1401,1401047,جومات کاروان سراى,Karwan Sarai Mosque,0,1,103,754,858
14,1401,1401048,د عمرخان کل جومات,Omer Khan village Mosque,0,0,103,403,506
14,1401,1401049,د محمود خیلو لیسه,Mahmoud Khil High School,0,9,44,569,622
14,1401,1401050,غرغښت ابتدايه ښونځ,Gharghakht Primary School,0,2,245,845,1092
14,1401,1401051,د ګیډی کل جومات,Geedi village Mosque,0,16,190,780,986
14,1401,1401027,د ایوب خیلو لیسه, Ayub Khil High School,0,36,324,1994,2354
14,1402,1402052,د تورې وړى ليسه ديګان,Tore Warrai Degan High School,0,2,168,453,623
14,1402,1402053,د دیګانو کل جامع جومات,Degan village Jame Mosque,0,4,588,841,1433
14,1402,1402054,د سلم کل مرکز جومات,Salam village Central Mosque,0,0,112,288,400
14,1402,1402055,د حيدرخيلو محمد صديق روه ليسه,"Mohammad Sediq Rohi, Haider Khil High School",0,0,354,1600,1954
14,1402,1402056,ځدراڼ کوټ جومات,Zadran Kot Mosque,0,0,21,245,266
14,1402,1402057,د ورزې کل جومات,Warze village Mosque,0,10,321,1330,1661
14,1402,1402058,دحيدرخيلو دسموات ښوونځ,Haider Khil Samwat School,0,1,105,339,445
14,1402,1402059,شیزاعل جومات,Sherza Ali Mosque,0,0,259,466,725
14,1402,1402060,ب کل ښوونځ,B village School,0,0,163,898,1061
14,1402,1402061,د ډاډوالو ښکل جومات,Dadwalo Khkulai Mosque,0,1,614,965,1580
14,1402,1402062,جومات حسن محمد,Hasan Mohammad Mosque,0,0,118,459,577
14,1402,1402063,د چنداړ صحرا کل جومات,Chandar Sahra Kali village Mosque,0,0,16,245,261
14,1402,1402064,د چنداړ کل جومات,Chandar village Mosque,0,0,144,509,653
14,1402,1402065,د ميټا خان ليسه,Meta Khan High School,0,2,287,1510,1799
14,1402,1402066,عجب خان کل جومات درنام,Ajab Khan village Mosque,0,6,241,1296,1543
14,1402,1402067,دحسن زيو د نجونو ليسه,Hassan Zai Girls High School,0,3,369,1117,1489
14,1402,1402068,شډل کل جومات,Shadal Kali Mosque,0,0,170,433,603
14,1402,1402069,د دلپوريو متوسطه ښوونځ,Dilporaio Secondary School,0,1,116,1357,1474
14,1403,1403070,د کاڅک کل جومات,Kaski kali Mosque,0,2,361,332,695
14,1403,1403071,د ژوره کل جومات,Da Zhawarah Kali Mosque,0,0,490,690,1180
14,1403,1403072,د چنار سنګر ابتدایه ښوونځ,Chinar Sangar Primary School,0,599,18,150,767
14,1403,1403073,د تودی چین ابتدایه ښوونځ,Tawde Cheene Primary School,0,44,564,983,1591
14,1403,1403074,د میداڼ کل کلینیک,Maidani village Clinic,0,168,776,1411,2355
14,1403,1403075,د شهيد محمد قادر ليسه,Shaeed Mohammad Qader High School,0,1,179,1078,1258
14,1403,1403076,د علیداڼ سی جومات,Ali Dayee Mosque,0,1,224,706,931
14,1403,1403077,د جانباز جومات,Janbaz Mosque,0,4,604,830,1438
14,1403,1403078,شیخ امی لیسه,Shiekh Amir High School,0,17,277,1437,1731
14,1403,1403079,د زوالدين ليسه,Zualdin High School,0,0,14,634,648
14,1403,1403080,د بوري خیلو ښوونځ,Boree Khil School,0,0,311,218,529
14,1404,1404081,دسیناکیوعال لیسه,Senakai High School,0,0,163,1114,1277
14,1404,1404082,داطمان ښوونځ,Atman School,0,2,448,570,1020
14,1404,1404083,حکمین ابتدایه ښوونځ,Hakmeena Primary School,0,0,115,851,966
14,1404,1404084,د درک عال لیسه,Dargai High School,0,2,551,1115,1668
14,1404,1404085,دلیی ذکور ابتدایه مکتب,Lajjah Boys Primary School,0,0,171,225,396
14,1404,1404086,دګلاپ خان عال لیسه,Gulab Khan High School,0,0,176,437,613
14,1404,1404087,عمرفاروق جومات,Omer Farouq Mosque,0,0,112,230,342
14,1404,1404089,د من کل جومات,Manni Kali Mosque,0,2,100,431,533
14,1404,1404090,ددورملکی عال لیسه,Dur Malika High School,0,1,498,936,1435
14,1404,1404091,دژی کل دنجونوښونځ,Da Zhai Kali Girls School,0,0,439,745,1184
14,1404,1404092,د پیبادشاه کل د نجونو عال لیسه,Peer Badshah village Girls High School,0,0,154,668,822
14,1404,1404093,حاج نيک محمد کل ښونځ,Haji Nek Mohammad Kali School,0,0,105,487,592
14,1404,1404094,دحصارک ښوونځ,Hesarak School,0,0,592,817,1409
14,1404,1404095,د لاغوړي عال لیسه,Laghori High School,0,0,365,471,836
14,1404,1404096,دداخیودهلکانولیسه,Dakhi Boys High School,0,0,324,789,1113
14,1404,1404097,دګوج متوسطه مکتب,Gokhi Secondary School,0,0,111,90,201
14,1404,1404098,دمتک عال لیسه,Mataki High School,0,0,304,342,646
14,1404,1404099,د بنده خیلو متوسطه ښوونځ,Banda Khil Secondary School,0,6,61,370,437
14,1404,1404100,دکوچانو متوسطه ښوونځ,Kochiano Secondary School,0,1,595,613,1209
14,1404,1404101,پځ چری جومات,Pakhe Chari Mosque,0,0,372,1272,1644
14,1404,1404102,دکڼک ماڼ جومات,Da Kanngai Mannai Mosque,0,0,224,280,504
14,1404,1404103,د ورژل مدرسه,Warzhalai Madrassah,0,0,172,282,454
14,1404,1404104,د نریزې عال لیسه,Da Nareeze High School,0,0,543,926,1469
14,1404,1404105,سورکوټ متواسطه ښوونځ,Sor Kot Secondary School,0,0,222,204,426
14,1404,1404088,ضیاالمدارس مدرسه, Ziaul Madares Madrassah,0,1,330,429,760
14,1405,1405106,موسی خیل د توت پاله جومات,Musa Khil Toot Palah Mosque,0,10,914,2043,2967
14,1405,1405107,موسی خیل د پایکو میل جومات,Musa Khil Da Paiko Melay Mosque,0,1,1411,1471,2883
14,1405,1405108,د غرڼ تن جومات,Da Gharani Tapeh Mosque,0,0,53,446,499
14,1405,1405109,د مرغ جومات,Da Marghai Mosque,0,3,321,377,701
14,1405,1405110,سردارخان ترک جومات,Sardar Khan Taraki Mosque,0,0,243,159,402
14,1405,1405111,د مرغ عال لیسه,Marghai High School,0,1,68,321,390
14,1405,1405112,د مندي جومات,Mandi Mosque,0,0,0,451,451
14,1405,1405113,د سپیاویل ښوونځ,Spera Welai School,0,1,182,121,304
14,1405,1405114,د پاړوخیلو جومات,Parro Khil Mosque,0,0,0,5,5
14,1405,1405115,د خوشمند کل جومات,Khoshamand Village Mosque,0,1,911,1135,2047
14,1405,1405116,د حضت بیلال جومات,Hazrat Bilal Mosque,0,0,713,614,1327
14,1405,1405117,د عجب خان جومات کوسي خوله,"Ajab Khan Mosque, Koseen Kholah",0,0,380,392,772
14,1405,1405118,د وچکړي کل جومات,Wachkarrai village Mosque,0,0,858,730,1588
14,1406,1406119,د لټک کل جومات,Latkai village Mosque,0,0,230,2273,2503
14,1406,1406120,د شمبوات ښوونځ,Shambowat School,0,1,134,1712,1847
14,1406,1406124,د کيځ کل جومات,Keekhe Kali Mosque,0,0,239,561,800
14,1406,1406125,د غوړشن کل د جرګو تالار,Ghorshtai village Jirga Hall,0,0,61,154,215
14,1406,1406126,د المارې ښوونځ,Almari School,0,0,289,1083,1372
14,1406,1406127,ماکوش جومات,Makosh Mosque,0,2,196,462,660
14,1406,1406128,د جهانمی جومات,Jehamir Mosque,0,0,195,1149,1344
14,1407,1407129,دیعقوبیوبادشاه دین مسجد,Yaqoubai Badshah Din Mosque,0,21,229,1404,1654
14,1407,1407130,دیعقوڼ ولسوال مسجد,Yaoubai District Mosque,0,0,336,2773,3109
14,1407,1407131,دمتخیلوکل مسجد,Mata Khilo village Mosque,0,0,233,1049,1282
14,1407,1407132,کورړو جومات,Korrho Mosque,0,16,436,821,1273
14,1407,1407133,دنوری کل مکتب,Noori village School,0,5,1758,2986,4749
14,1407,1407134,جومات کاريز کل,Karez Kali Mosque,0,1,580,1755,2336
14,1407,1407135,زمیجوات,Zambar Mosque,0,1,487,3563,4051
14,1407,1407136,د موج کل ښوونځ,Mochi village School,0,32,572,3283,3887
14,1408,1408138,د اورمړکل جومات,Awrmarr village Mosque,0,2,566,2505,3073
14,1408,1408139,قدم جومات,Qadam Mosque,0,10,1125,2305,3440
14,1408,1408140,د تورو اوبو جومات,Da Toro Obo Mosque,0,6,286,1738,2030
14,1408,1408142,چرګوڼ جومات,Chagotai Mosque,0,477,8,150,635
14,1408,1408144,حاج نعیم کوج جومات,Haji Naeem Kochai Mosque,0,103,60,0,163
14,1408,1408145,میام ګل کل زمان خيل جومات,"Meeram Gul village, Zaman Khil Mosque",0,396,7,822,1225
14,1408,1408146,جومات چينګاى,Cheengai Mosque,0,0,567,2130,2697
14,1408,1408147,د پاله جامع جومات,Pallah Jame Mosque,0,16,222,507,745
14,1408,1408148,مرکزي باغ بلاوټ,Markazi Bagh Belawat,0,0,226,1725,1951
14,1408,1408149,جومات مندينه,Mandeenah Mosque,0,2,166,408,576
14,1408,1408150,کوزه بوخانه مرکزی جومات,Kozah Bokhanah central Mosque,0,3,26,257,286
14,1409,1409151,پاس ترک جمعی جماعت,Pas Tarak,0,3,999,1043,2045
14,1409,1409152,ښوونځ کوټک عوازي کل,Kotki Awazi village School,0,1,549,407,957
14,1409,1409153,د انار کل مرکزي جومات,Anar Kali Mosque,0,0,0,878,878
14,1409,1409154,د باک ولسوال مرکزی لیسه,Bak District Center High School,0,3,851,2295,3149
14,1409,1409156,توتک ښوونځ,Totak School,0,0,162,1262,1424
14,1409,1409155,د شمل خیلو مکتب, Shamal Khil School,0,0,492,878,1370
14,1410,1410157,پایکو میل جوملت,Paiko Mile Jawmillat,0,0,233,333,566
14,1410,1410158,د منګلو مدرسه,Mangalo Madrassah,0,0,15,164,179
14,1410,1410159,د سرو اوبو منځن ښونځ,Sarro Obo Secondary School,0,2,158,542,702
14,1410,1410160,د قلندر کلینیک,Qalandar Clinic,0,0,576,1135,1711
14,1410,1410161,مسلم اباد مسجد,Muslim Abad Mosque,0,0,497,1530,2027
14,1410,1410162,د ظریف لوڼ هوار میدان,Zareef Lotte Plain ground,0,0,580,968,1548
14,1410,1410163,د پیجومات,Da Peer Mosque,0,0,54,255,309
14,1411,1411164,د کل د لمن خيم,Village ground tents,0,2,35,1115,1152
14,1411,1411165,ضڼ دوکانونه,Zarbi dukanoonah (Shops),0,1,67,312,380
14,1411,1411166,د لاک تیې مدرسه,Lahe Tegge Madrassah,0,1,167,1092,1260
14,1411,1411167,د پړوند اڅړخيلو کل جومات,Parwandh Asarrkhilo village Mosque,0,2,127,578,707
14,1411,1411168,د برخيلو مندڼ,Barkhilo Mandayee,0,1,451,937,1389
14,1411,1411169,شينشوڼ کاڅک,Sheenshobi Kaski,0,4,34,455,493
14,1411,1411170,سپیه کل ښوونځ,Sperah village School,0,6,201,1241,1448
14,1411,1411171,د ډنډک کل جومات,Da Dandaki Kali village Mosque,0,0,181,919,1100
14,1411,1411172,غلام جان دوکان تروې کل,Ghulam Jan Dukan Tarwe Kalai,0,1,5,506,512
14,1411,1411173,هوار ميدان (غورمه),Plain ground (Ghormah),0,4,23,1140,1167
14,1411,1411174,د خوست خيل کل او دوکانونه,Khost Khil village and Shops,0,7,36,655,698
14,1412,1412175,د سری کاڼ کل جومات,Sre Kanni village Mosque,0,0,66,234,300
14,1412,1412176,د دوه منده ښوونځ,Dwah Mandah School,0,3,143,970,1116
14,1412,1412177,د برک کل لیسه,Bargi village High School,0,0,196,1263,1459
14,1412,1412178,د امی ګلستان جومات,Amir Gulistan Mosque,0,0,0,651,651
14,1412,1412179,د الوخیلو مدرسه,Alokhil Madrassah,0,0,180,802,982
14,1412,1412180,د سيد خيلو کلینيک,Sayed Khil Clinic,0,1,484,1155,1640
14,1412,1412181,د ایمار خیلو جومات,Imar Khilo Mosque,0,2,134,350,486
14,1413,1413182,سن ون ښوونځ,City One School,0,0,670,869,1539
14,1413,1413183,مدرسه زنخيل,Zankhil Madrassah,0,1,371,1147,1519
14,1413,1413184,د قبایلو د غونډ ښوونځ,Qabayel Ghond School,0,2,568,1526,2096
14,1413,1413185,ډیری میل لیسه,Deri Melay High School,0,1,1167,459,1627
14,1413,1413186,د اسکندرې ښوونځ,Iskandariah School,0,0,569,431,1000
14,1413,1413187,شيخانو جامع جومات,Shiekhano Jame Mosque,0,0,1052,951,2003
14,1413,1413188,د الګاډې ليسه,Algadi High School,0,19,583,761,1363
14,1413,1413189,ښوونځ اکاکهول,Aka Kahool School,0,0,668,813,1481
14,1413,1413190,د داڼ ښوونځ,Dani School,0,0,414,900,1314
14,1413,1413191,ساړې پيل ښونځ,Sarre Pelai School,0,1,190,744,935
14,1413,1413192,جگه شاویه میداڼ,Jaggah Shawyah Maidani (Jaggah Shawyah Ground),0,1,585,726,1312
15,1501,1501001,لیسه عمرا خان,Omara Khan High School,0,0,157,3167,3324
15,1501,1501002,ګورګام جامع مسجد,Gorgam Jami Mosque,0,1,419,611,1031
15,1501,1501004,شيخانو متوسطه,Shikhan Secondary School,0,0,46,205,251
15,1501,1501006,مکتب ابتدائیه تیشه,Tesha Primary School,0,1,205,819,1025
15,1501,1501007,سالار باغ متوسطه,Salar Bagh Secondary School,0,0,246,600,846
15,1501,1501008,شهید مینا ابتدائیه,Shaheed Mina Primary School,0,0,369,774,1143
15,1501,1501009,بلال مسجد,Bilal Mosque,0,1,1587,1434,3022
15,1501,1501010,صنایع مسلکی لیسه,Sanaye (industrial) Vocational School,0,1,670,1101,1772
15,1501,1501011,کرهالی انجونو لیسه,Kirhala Girls High School,0,0,1327,1327,2654
15,1501,1501012,مکتب ابتدائیه څاګ,Saagi Primary School,0,0,314,656,970
15,1501,1501013,دقاضیانو مسجد,Qaziano Mosque,0,0,416,632,1048
15,1501,1501014,د بری شګ مسجد,Bara Shagai Mosque,0,1,132,362,495
15,1501,1501015,د منځ څاګ مسجد,Manz Saagi Mosque,0,0,88,467,555
15,1501,1501003,هجرت بر کلی مسجد,Hijrat Bar Kalai Mosque,0,2,512,532,1046
15,1501,1501005,نواباد منځ کلی مسجد,Nawabad Manz Kalai Mosque,0,0,393,1483,1876
15,1502,1502018,ادم خیلو ابتدایه,Adam Khil Primary School,0,1,812,615,1428
15,1502,1502019,ليسه ذکور ډاګ,Daag Boys High School,0,0,73,186,259
15,1502,1502020,مکتب ابتدائیه خان غوندی,Khan Ghondi Primary School,0,0,789,2175,2964
15,1502,1502022,دلاهور ډاګ منځن ښونځ,Lahor Dag Secondary School,0,0,1651,1731,3382
15,1502,1502016,حصاری زراعت مسکلی لیسه,Hesari Agricultural High School,0,2,1346,1651,2999
15,1503,1503021,لیسه قمځ,Qamchi High School,0,0,289,912,1201
15,1503,1503023,مسجدقریه,Village Mosque,0,0,368,1401,1769
15,1503,1503024,مکتب ابتدائیه شین گام,Shini Gam Primary School,0,0,383,1136,1519
15,1503,1503025,مسجد قریه,Village Mosque,0,0,0,10,10
15,1504,1504029,مکتب ابتدائیه کوتګ,Kotaki Primary School,0,0,424,885,1309
15,1504,1504030,لیسه نرنګ,Narang High School,0,0,180,1101,1281
15,1504,1504031,کوډو نسوانو ابتدایه,Kodo Girls Primary School,0,0,301,1170,1471
15,1504,1504032,مکتب لمتک,Lamtak School,0,2,1003,1627,2632
15,1504,1504033,مکتب دختانه بر نرنګ,Bar Narang Girls School,0,4,757,877,1638
15,1504,1504034,لیسه بر نرنګ,Bar Narang High School,0,0,892,1166,2058
15,1505,1505037,لیسه دختانه بحراباد,Bahrabad Girls High School,0,65,1409,1987,3461
15,1505,1505038,مکتب ابتدائیه پشد,Pashad Primary School,0,48,1793,2144,3985
15,1505,1505039,مکتب ابتدائیه ټانګو,Tango Primary School,0,108,643,1275,2026
15,1505,1505040,مکتب ابتدائیه کوچیانو بیله,Kuchiano Bela Primary School,0,0,184,347,531
15,1505,1505041,مدرسه قریه دونان,Donayee Village Madrasa,0,0,372,458,830
15,1505,1505042,مدرسه قریه دوسرکه,Do Saraka Village Madrasa,0,5,296,813,1114
15,1505,1505043,سرکاڼو مرکزي لیسه,Sarkano Central High School,0,3,721,1706,2430
15,1505,1505044,مکتب ابتدايه مسلم اباد,Muslim Abad Primary School,0,1,354,450,805
15,1506,1506045,مکتب ابتدائیه شت کوړک,Shin Korak Primary School,0,2,1823,2445,4270
15,1506,1506046,لیسه شیګل,Shigal High School,0,0,456,1443,1899
15,1506,1506047,تعمت ولسوالی,District Governor Building,0,0,233,1092,1325
15,1506,1506048,مکتب ابتدائیه مون,Moni Primary School,0,0,164,664,828
15,1506,1506050,هلالزو متوسطه,Hilalzo Secondary School,0,0,172,1067,1239
15,1506,1506052,دیری کلینیک,Dirai Clinic,0,0,998,999,1997
15,1506,1506053,بر ناریت جامع مسجد,Bar Naarit Jami Mosque,0,1,701,1010,1712
15,1506,1506051,اتم کلی د نسوانو متوسه,Atam Village Girls Secondary School,0,1,559,579,1139
15,1507,1507055,مدرسه شهید متزا محمد,Shaheed Mirza Muhamad Madrasa,0,0,351,387,738
15,1507,1507056,ترړى هلکانو لومړن ښوونځ,Tar-ri Boys Primary School,0,0,367,638,1005
15,1507,1507057,لیسه بارکندی,Barkandi High School,0,0,987,1378,2365
15,1507,1507058,مکتب قریه کندګل,Kandgul Village School,0,0,180,1299,1479
15,1507,1507059,ټنټيل نسوانو متوسطه,Tantil Girls Secondary School,0,1,180,605,786
15,1507,1507060,مسجد قريه عثمان بن عفان,Osman Bin Affan Village Mosque,0,0,106,635,741
15,1507,1507061,مکتب ابتدائیه شاهیلام,Shahilam Primary School,0,0,250,405,655
15,1507,1507062,مدرسه قریه کندور,Kandaro Village Madrasa,0,0,364,409,773
15,1507,1507063,لیسه مانونګ,Manongi HighSchool,0,0,76,516,592
15,1507,1507064,ننګلام نسوانو لیسه,Nangalam Girls High School,0,0,1102,1270,2372
15,1507,1507065,وردیش نسوانو ابتدایه,Wardish Girls Primary School,0,0,81,283,364
15,1507,1507066,مسجد قريه خلقلام,Khalqlam Village Mosque,0,0,1191,1322,2513
15,1508,1508067,پلوڅوناو مکتب,Paloso Naw School,0,1,620,831,1452
15,1508,1508068,مدرسه دمبارو,Dambaro Madrasa,0,0,141,178,319
15,1508,1508069,ابتداییه ښوونځ,Primary School,0,0,378,1243,1621
15,1508,1508070,مسجد ولسوالی,District Mosque,0,0,67,1176,1243
15,1508,1508071,جځ لیسه,Jaji High School,0,0,593,757,1350
15,1508,1508072,مکتب دختانه زور اسمار,Zoor Asmar Girls School,0,0,472,1346,1818
15,1508,1508073,لیسه ذکور,Boys High School,0,1,509,410,920
15,1509,1509074,ګټو قلعه لیسه,Gato Qala High School,0,0,1364,2002,3366
15,1509,1509075,مکتب فیض الله,Faizullah School,0,0,711,1283,1994
15,1509,1509076,مسجد قریه کلمان,Kolmani Village Mosque,0,0,699,662,1361
15,1509,1509077,مسجد قریه ولی قلعه,Wali Qala Village Mosque,0,0,499,690,1189
15,1509,1509079,مکتب ابتدائیه با برو,Babaro Primary School,0,1,1056,1589,2646
15,1509,1509080,چیناری دین مدرسه,Chenari Religious School,0,0,559,986,1545
15,1509,1509083,مکتب ترناب,Tarnab School,0,0,245,782,1027
15,1509,1509078,لیسه جمعیت,Jamiat High School,0,0,845,1968,2813
15,1510,1510084,مسجد چمباړی,Chambari Mosque,0,1,503,490,994
15,1510,1510085,لیسه منگوال,Mangwal High School,0,4,1250,1080,2334
15,1510,1510086,مسجد قریه لوټان,Lotan Village Mosque,0,0,726,839,1565
15,1510,1510087,مکتب متوسطه خاص کت,Khas Kunar Secondary School,0,1,1042,1585,2628
15,1510,1510088,مسجد قریه کوزه اراض,Kooza Arazi Village Mosque,0,1,1109,1316,2426
15,1510,1510089,لیسه خاص کت,Khas Kunar High School,0,0,683,1477,2160
15,1510,1510090,لیسه حکیم آباد,Hakim Abad High School,0,0,930,1301,2231
15,1510,1510091,شمکار لیسه,Shamkar High School,0,3,993,1171,2167
15,1511,1511093,مرکزی بارګام مسجد,Markazi Bargam Mosque,0,0,259,425,684
15,1511,1511094,بارگام ابتدائیه مکتب,Bargam Primary School,0,0,81,332,413
15,1511,1511096,بارګام لیسه,Bargam High School,0,1,83,476,560
15,1511,1511098,څونک مسجد,Sonk Mosque,0,0,0,1,1
15,1511,1511095,مسجد جامع نیشگام,Nisha Gam Mosque,0,1,356,1092,1449
15,1512,1512105,مکتب ابتدائیه بیاداد,Biadad Primary School,0,1,839,1308,2148
15,1512,1512106,لیسه بر دانګام,Bar Dangam High School,0,0,133,2067,2200
15,1512,1512107,مدرسه دوبندى,Dobandi Madrasa,0,0,119,1483,1602
15,1513,1513111,مکتب ابتدائیه سیتی,Seenzai Primary School,0,0,78,620,698
15,1513,1513112,مسجد کندی,Kandi Mosque,0,1,141,556,698
15,1513,1513113,ماشوړى مسجد,Mashorri Mosque,0,0,117,210,327
15,1513,1513114,قلعه مدرسه,Qala Madrasa,0,0,140,465,605
15,1513,1513115,مکتب متوسطه گل سالک,Gul Salik Secondary School,0,0,44,1014,1058
15,1514,1514118,مسجد قریه کوز نورګل,Kooz Noor Gal Village Mosque,0,0,539,766,1305
15,1514,1514119,لیسه ذکور,Boys High School,0,0,577,1680,2257
15,1514,1514120,سيد امت فاطمى کلينک,Sayed Amin Fatimi Clinic,0,17,638,871,1526
15,1514,1514121,مکتب متوسطه پت,Patan Secondary School,0,1,1601,2369,3971
15,1515,1515124,مسجد قریه,Village Mosque,0,0,1227,1032,2259
15,1515,1515127,مکتب ابتدائیه مچ منه,Mach Mana Primary School,0,0,342,588,930
15,1515,1515129,لیسه بری کوت,Bari Kot High School,0,0,922,933,1855
15,1515,1515130,پاشنګر ابتدایه,Pashangar Primary School,0,1,1258,643,1902
15,1515,1515131,مکتب ابتدايه خانانو کڅ,Khanano Kas Primary School,0,0,844,1020,1864
15,1515,1515132,لیسه ناری,Narang High School,0,0,824,1053,1877
15,1515,1515133,مکتب ابتدایه ذکور,Boys Primary School,0,0,829,919,1748
15,1515,1515134,مکتب ابتدائیه زروکڅ,Zaro Kas Primary School,0,0,280,575,855
15,1516,1516136,شلت لیسه,Shelton High School,0,0,153,1028,1181
15,1516,1516137,بازار جامع مسجد,Bazaar Jami Mosque,0,2,298,1247,1547
16,1601,1601001,مسچدجامع چتاس,Chatras Jami Mosque,0,1,308,421,730
16,1601,1601002,دارالعلوم پشکی,Pashaki Darul Uloom,0,2,1578,2839,4419
16,1601,1601003,مکتب ابتدائیه ذکور کشتکی,Koshtaki Boys Primary School,0,0,585,770,1355
16,1601,1601004,مکتب متوسطه ذکور دیوه,Dewa Boys Secondary School,0,0,627,580,1207
16,1601,1601005,متوسطه ذکور پرونز,Pronz Boys Secondary School,0,0,265,366,631
16,1601,1601006,مکتب سابقه نسوان شتوی,Old Shetawi Girls School,0,0,802,848,1650
16,1601,1601010,مکتب ابتدائیه کوشت,Kosht Primary School,0,0,281,565,846
16,1602,1602011,مسجدشینگل,Shingal Mosque,0,0,699,1573,2272
16,1602,1602012,مکتب متوسطه وانت,Want Secondary School,0,0,1164,2589,3753
16,1602,1602022,مسجد زلیکان,Zalikan Mosque,0,0,1758,1755,3513
16,1603,1603026,پونز ابتدائیه مکتب,Poonz Primary School,0,0,316,555,871
16,1603,1603027,مسجد جامع کامګل,Kaam Gul Jami Mosque,0,1,488,318,807
16,1603,1603029,مسجد جامع سرپل,Sar Pul Jami Mosque,0,0,409,672,1081
16,1603,1603030,مکتب واما قدیم,Old Wama School,0,7,229,631,867
16,1603,1603031,جامع مسجد قریه ارچڼو,Archanno Village Jami Mosque,0,2,1659,2097,3758
16,1603,1603032,مکتب قریه کوردر,Kordar Village Mosque,0,0,393,870,1263
16,1604,1604033,مکتب متوسطه ملیل و مشقه,Malil wa Mashqa Secondary School,0,2,107,440,549
16,1604,1604034,مکتب متوسطه تیتت,Titin Secondary School,0,2,733,1122,1857
16,1604,1604035,مسجد جامع قریه ګده لام,Gadalam Village Jami Mosque,0,0,125,338,463
16,1604,1604036,مکتب کلت,Culton School,0,1,298,342,641
16,1604,1604037,شامه,Shaama,0,1,578,1223,1802
16,1604,1604039,ملک ومشوک,Malak wa Mashook,0,1,487,1148,1636
16,1604,1604040,مکتب متوسطه ودهو,Wadho Secondary School,0,0,83,337,420
16,1604,1604041,لیسه عالی ننګراج,Nangaraj High School,0,1,158,674,833
16,1604,1604038,کلینیک صحی پشګر,Pashgar Health Clinic,0,0,401,1635,2036
16,1605,1605042,مکتب متوسطه کور ګل,Kor Gul Secondary School,0,0,101,396,497
16,1605,1605043,لیسه عالی دوآب,Do Aab High School,0,1,269,1174,1444
16,1605,1605044,مسجد شاه دیس,Shah Dis Mosque,0,5,1205,3150,4360
16,1605,1605049,مکتب ژونیا,Jhonia School,0,5,13,293,311
16,1606,1606051,مکتب کامز آباد,Kaamiz Abad School,0,3,878,1158,2039
16,1606,1606052,کلینیک اکت اباد,Akbar Abad Clinic,0,2,981,2027,3010
16,1606,1606059,مسجد جامع قریه پتستان,Papristan Village Jami Mosque,0,0,312,543,855
16,1606,1606060,مکتب قریه کامدیش,Kamdesh Village School,0,0,404,495,899
16,1608,1608073,خانه ملک قریه شدګل,Shadgul Village Malik House,0,0,88,0,88
16,1608,1608076,مکتب قریه پشاورک,Peshawrak Village School,0,0,555,751,1306
16,1608,1608077,مسجد قریه انات,Anaati Village Mosque,0,0,1082,1088,2170
16,1608,1608078,ګنجلوک شال,Ganjlook Shaal,0,1,547,1123,1671
16,1608,1608079,مسجد جامع قریه پسیگرام,Pasigram Village Jami Mosque,0,1,443,563,1007
16,1608,1608074,مکتب قریه برگ متال غرب,Bargi Matal Gharb Village School,0,0,1241,1483,2724
16,1608,1608075,خانه ملک قریه افسی,Aafsi Village Malak House,0,0,589,907,1496
17,1701,1701001,تعمت کهنه لیسه عالی مخف,Makhfi High School Old Building,0,1,708,936,1645
17,1701,1701002,لیسه عالی مخف,Makhfi High School,0,1,380,596,977
17,1701,1701003,مسجد جامع اتفاق,Itifaq Jami Mosque,0,2,718,1763,2483
17,1701,1701004,لیسه نسوان نمت ۲,Girls High School No.2,0,1,957,557,1515
17,1701,1701005,لیسه عالی کوکچه,Kokcha High School,0,0,543,725,1268
17,1701,1701006,مکتب نجیب الله شهید,Najibullah Shaheed School,0,0,646,602,1248
17,1701,1701007,لیسه سایف شهید,Saayef Shaheed High School,0,1,1322,3000,4323
17,1701,1701008,لیسه نسوان سنگ مهر,Sang Mohar Girls High School,0,3,2812,2630,5445
