"Province","اسم ولایت","District","اسم ولسوالی","Polling Center Name and Location","موقیعت مرکز رایدهی","Prov","Dist","ProvDist","PC Code /
کود  مرکز رای دهی","Estimated Voters/
تخمین رای دهندگان","Total PS/
تعداد محلات","Male/
مرد","Female/
زن","Kuchi/
کوچی","Accessibility/
دسترسی"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","Shaikhan School, Shaikhan","مکتب شیخان, شیخان",14,12,1412,1412141,1200,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","Kol School, Kol","مکتب کول, کول",14,12,1412,1412142,2900,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","Baari Khaam School, Baari Khaam","مکتب باری خام, باری خام",14,12,1412,1412143,1400,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","Chogani School, Chogani","مکتب چوگانی, چوگانی",14,12,1412,1412144,2760,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","Sangi Khwa School, Sangi Khwa","مکتب سنگی خواه, سنگی خواه",14,12,1412,1412145,1200,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","Aab-e-Zamch School, Aab Ganda","مکتب آب زمچ, آب گنده",14,12,1412,1412146,1500,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","School, Malwan","مکتب, ملوان",14,12,1412,1412147,1550,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","School, Barlas","مکتب, برلاس",14,12,1412,1412148,1100,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","SHAHR-E-BUZURG","شهربزرگ","School, Dara Kulati","مکتب, دره کلاتی",14,12,1412,1412149,1272,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","KISHM","کشم","Mashhal Club Female School, Markaz-e-Kishm","مکتب نسوان مشعل کلوب, مرکز کشم",14,13,1413,1413150,3000,4,2,2,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Charmogh School, Charmogh","مکتب چارمغ, چارمغ",14,13,1413,1413151,3500,5,3,2,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Jar Shah Baaba Female School, Jar Shah Baaba","مکتب نسوان جر شاه بابه, جر شاه بابه",14,13,1413,1413152,3000,4,2,2,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Darayee Jeem School, Darayee Jeem","مکتب درایی جیم, درایی جیم",14,13,1413,1413153,3000,4,2,2,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Gandom Qol School, Gandom Qol","مکتب گندم قول, گندم قول",14,13,1413,1413154,3000,4,2,2,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Nochi School, Nochi","مکتب نوچی, نوچی",14,13,1413,1413155,2200,3,2,1,0,"مرکب"
"Badakhshan","بدخشان","KISHM","کشم","Baluch School, Balucha Kalan","مکتب بلوچ, بلوچه کلان",14,13,1413,1413156,2250,3,2,1,0,"مرکب"
"Badakhshan","بدخشان","KISHM","کشم","Takia School, Takia","مکتب تکیه, تکیه",14,13,1413,1413157,2300,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Namazgah School, Namazgah","مکتب نمازگاه, نمازگاه",14,13,1413,1413158,2000,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Khushka Dara School, Khushka Dara","مکتب خشکه دره, خشکه دره",14,13,1413,1413159,1200,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Khawaro School, Dasht-e-Khawaro","مکتب خاورو, دشت خاورو",14,13,1413,1413160,3000,4,2,2,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Qara Bagh School, Qara Bagh","مکتب قره بلا, قره بلا",14,13,1413,1413161,3000,4,2,2,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Wakhshi School, Wakhshi","مکتب واخشی, واخشی",14,13,1413,1413162,1054,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","Khambak School, Khambak","مکتب خمبک, خمبک",14,13,1413,1413163,1000,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","KISHM","کشم","Mohammad Hassan Mosque, Dara Jeem","مسجد محمد حسن, دره جیم",14,13,1413,1413164,1200,2,,,2,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","School, Gandom Qol","مکتب, گندم قول",14,13,1413,1413165,1200,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KISHM","کشم","School, Pasha Dara","مکتب, پشه دره",14,13,1413,1413166,1200,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Farmanquli Secondary School, Farmanquli","مکتب متوسطه فرمانقلی, فرمانقلی",14,14,1414,1414167,1300,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Krasodi School, Krasodi","مکتب کراسدی, کراسدی",14,14,1414,1414168,1350,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Saaz Dara School, Saaz Dara","مکتب ساز دره, ساز دره",14,14,1414,1414169,1300,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Ajeel Mosque, Ajeel","مسجد عجیل, عجیل",14,14,1414,1414170,1500,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Khambak Bala School, Khambak Bala","مکتب خامبک بلا, خامبک بلا",14,14,1414,1414171,1600,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Kori School, Kori","مکتب کوری, کوری",14,14,1414,1414172,1200,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Do Aabi Mosque, Do Aabi","مسجد دو آبی, دو آبی",14,14,1414,1414173,1350,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Arghanj Khwa Mosque, Arghanj Khwa","مسجد ارغنج خواه, ارغنچ خواه",14,14,1414,1414174,1350,2,1,1,0,"مکتب"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","Hangaran Mosque, Dara Kalan","مسجد هنگران, دره کلان",14,14,1414,1414175,1400,2,,,2,"مرکب"
"Badakhshan","بدخشان","TAGAB (KESHM BALA)","تگاب","School, Aasiabak","مکتب, آسیابک",14,14,1414,1414176,1330,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","TASHKAN","تشکان","Ghori Sang School, Ghori Sang","مکتب  غوری سنگ, غوری سنگ",14,15,1415,1415178,1300,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Deh Aasteyan School, Deh Aasteyan","مکتب ده آستایان, ده آستایان",14,15,1415,1415179,1250,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Deh Saedaan School, Deh Saedaan","مکتب ده سیدان, ده سیدان",14,15,1415,1415180,1300,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Arghandakan School, Arghandakan","مکتب ارغندکان, ارغتدکان",14,15,1415,1415181,1175,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Yawali School, Yawali Bala","مکتب یاولی, یاولی بلا",14,15,1415,1415182,1300,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","TASHKAN","تشکان","Bazar Tashkaan School, Bazar Tashkaan","مکتب بازار تشکان, بازار تشکان",14,15,1415,1415183,1000,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Saedan School, Saedan","مکتب سیدان, سیدان",14,15,1415,1415184,1700,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Muzafari School, Muzafari","مکتب مظفری, مظفری",14,15,1415,1415185,1600,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Dasht-e-Laring School, Dasht-e-Laring","مکتب دشت لارینگ, دشت لارینگ",14,15,1415,1415186,1323,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","TASHKAN","تشکان","Dasht-e-Aagha School, Dasht-e-Aagha","مکتب دشت اغا, دشت اغا",14,15,1415,1415187,1300,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","KARAN-O-MENJAN","کران و منجان","Dahan Aab Yamak Anjuman Clinic","کلینیک دهن ابو یمال انجمن, انجمن",14,16,1416,1416188,1500,4,2,2,0,"مرکب"
"Badakhshan","بدخشان","KARAN-O-MENJAN","کران و منجان","Askazar Clinic, Askazar","کلینیک اسکازر, اسکازر",14,16,1416,1416189,900,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KARAN-O-MENJAN","کران و منجان","Shapari Manjan School","مکتل شپاری, شپاری",14,16,1416,1416190,900,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","KARAN-O-MENJAN","کران و منجان","Sharan Clinic, Sharan Manjan","کلینیک شاران, شارای",14,16,1416,1416191,924,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ZEBAK","زیباک","Zebaak Female School, Markaz-e-Zebaak","مکتب نسوان زیباک, مرکز زیباک",14,17,1417,1417192,800,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ZEBAK","زیباک","Ashor Bek School, Zarkhan","مکتیب آشور بیک, زرخان",14,17,1417,1417193,800,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ZEBAK","زیباک","Dand School, Dand Village","مکتب دند, قریه دند",14,17,1417,1417194,800,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ZEBAK","زیباک","Farooq Female School, Farooq School","نسوان فاروق, قریه فاروق",14,17,1417,1417195,1104,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ESHKASHAM","اشکاشم","Bazgir School, Bazgir","مکتب بازگیر, بازگیر",14,18,1418,1418196,900,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ESHKASHAM","اشکاشم","Eshkashim High School, Markaz-e-Eshkashim","لیسه اشکاشم, مرکز اشکاشم",14,18,1418,1418197,1000,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ESHKASHAM","اشکاشم","Turbat Mosque, Turbat","مسجد تربت, تربت",14,18,1418,1418198,900,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ESHKASHAM","اشکاشم","Yakhdaro School, Yakhdaro","مکتب یخدرو, یخدرو",14,18,1418,1418199,814,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ESHKASHAM","اشکاشم","Zich School, Zich","مکتب زیچ, زیچ",14,18,1418,1418200,830,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","ESHKASHAM","اشکاشم","Gulbagh School, Gulbagh","مکتب گلباغ, گلباغ",14,18,1418,1418201,850,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","ESHKASHAM","اشکاشم","School, Khush Pak","مکتب, خوش پاک",14,18,1418,1418202,850,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Qazdeh School, Qazdeh","مکتب قازده, قازده",14,19,1419,1419203,828,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Shekharo School, Shekharo","مکتب شیخاور, شیخاور",14,19,1419,1419204,700,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Khandod School, Khandod","مکتب خندود, خندود",14,19,1419,1419205,686,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Panja School, Panja","مکتب پنجه, پنجه",14,19,1419,1419206,700,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Kep Kot, Kep Kot","کیپ کوت, کیپ کوت",14,19,1419,1419207,650,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Nesht Khawar School, Nesht Khawar","مکتب نیشت خاور, نیشت خاور",14,19,1419,1419210,600,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Jamahat Khana, Qala Panja","جماعت خانه, قلعه پنجه",14,19,1419,1419211,600,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","WAKHAN","واخان","Pamir Border",", سرحد پامیر",14,19,1419,1419212,650,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","Rahmat Bashar High School","لیسه رحمت, بشر",14,20,1420,1420213,1500,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","Sar-e-Cheshma School, Sar-e-Cheshma","مکتب سر چشمه, سر چشمه",14,20,1420,1420214,1500,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","Shaidoj High School, Shaidoj","لیسه شیدوج, شیدوج",14,20,1420,1420215,1500,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","Pajor School","مکتب پجوار, پجوار",14,20,1420,1420216,1350,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","Yarakh Mosque","مسجد یورخ, یورخ",14,20,1420,1420217,1350,3,2,1,0,"مرکب"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","Weyar Boys School, Weyar","مکتب ذکور ویار, ویار",14,20,1420,1420218,1850,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","Darma Rakht School, Darma Rakht","مکتب درما رخت, درما رخت",14,20,1420,1420219,1350,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","School, Shendoj","مکتب, شیدوج",14,20,1420,1420220,1284,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","SHEGHNAN","شیغنان","School, Chashnoor Baala","مکتب, چسنور بالا",14,20,1420,1420221,700,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ARGHANJ KHAWA","ارغنجخواه","Khanoqa Mosque, Khanoqa","مسجد خانقا, خانقا",14,21,1421,1421222,1200,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","ARGHANJ KHAWA","ارغنجخواه","Sumdara School, Sumdara","مکتب سمدره, سمدره",14,21,1421,1421223,1200,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ARGHANJ KHAWA","ارغنجخواه","Tagabak School, Tagabak","مکتب تگابک, تگابک",14,21,1421,1421224,1500,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ARGHANJ KHAWA","ارغنجخواه","Pali Zariwan School, Pali Zariwan","مکتب پالی زریوان, پالی زریوان",14,21,1421,1421225,1100,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","ARGHANJ KHAWA","ارغنجخواه","Qala-e-Mirza Shah School, Qala Mirza Shah","مکتب قلعه مرزا شاه, قلعه مرزا شاه",14,21,1421,1421226,1052,2,1,1,0,"مرکب"
"Badakhshan","بدخشان","ARGHANJ KHAWA","ارغنجخواه","Khenj Mosque, Khenj","مسجد خینج, خینج",14,21,1421,1421227,1100,3,2,1,0,"مرکب"
"Badakhshan","بدخشان","ARGHANJ KHAWA","ارغنجخواه","School, Sar Nazem","مکتب, سر ناظم",14,21,1421,1421228,1800,3,,,3,"مرکب"
"Badakhshan","بدخشان","RAGHISTAN","راغستان","Ziraki Mosque, Ziraki","مسجد زیرکی, زیرکی",14,22,1422,1422229,2083,4,3,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","RAGHISTAN","راغستان","Naqshdi School, Naqshdi","مکتب نقشدی, نقشدی",14,22,1422,1422230,1105,2,1,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","RAGHISTAN","راغستان","Kalaar School, Kalaar","مکتب کالار, کالار",14,22,1422,1422231,2200,3,2,1,0,"توسط عراده جات راه موتر"
"Badakhshan","بدخشان","RAGHISTAN","راغستان","Khonilaar School, Khonilaar","مکتب خونیلار, خونیلار",14,22,1422,1422232,1370,2,1,1,0,"توسط عراده جات راه موتر"
